,mean,sd,hdi_3%,hdi_97%,mpv
std_deviation[0],596.1279623483869,79.25009967022201,454.95367938263774,747.8344347211591,564.2328750242772
std_deviation[1],3.82875940328387,0.482150730346275,2.962000323103483,4.730096700190728,3.648871113008913
r1,0.000530087461838,0.000878389002862,1.2880123541e-05,0.00228681780702,7.656924934711651e-05
r3,0.084072911801043,0.130437816158022,0.001568991027262,0.387985111400033,0.01183954360409693
a1,0.004178605215534,0.001294744040037,0.001565723319305,0.006524367687852,0.0044748880462717085
