,a1,a3
68,380210.07407792704,45494.437217121886
69,380210.07407792704,45494.437217121886
70,380210.07407792704,45494.437217121886
71,380210.07407792704,45494.437217121886
72,380210.07407792704,45494.437217121886
73,380210.07407792704,45494.437217121886
74,380210.07407792704,45494.437217121886
75,380210.07407792704,45494.437217121886
76,380210.07407792704,45494.437217121886
77,666245.6381809008,79756.53085626474
78,666245.6381809008,79756.53085626474
79,666245.6381809008,79756.53085626474
80,666245.6381809008,79756.53085626474
81,666245.6381809008,79756.53085626474
82,666245.6381809008,79756.53085626474
83,666245.6381809008,79756.53085626474
84,666245.6381809008,79756.53085626474
85,657521.1126044297,79218.29569490912
86,763544.3270637788,93089.8972791846
87,659885.0093909627,78751.09244771818
88,689186.1378137853,90303.25091269457
89,689186.1378137853,90303.25091269457
90,689186.1378137853,90303.25091269457
91,689186.1378137853,90303.25091269457
92,689186.1378137853,90303.25091269457
93,737502.4756004913,79960.09852667055
94,737502.4756004913,79960.09852667055
95,737502.4756004913,79960.09852667055
96,737502.4756004913,79960.09852667055
97,737502.4756004913,79960.09852667055
98,862352.3790339873,94668.15653603087
99,862352.3790339873,94668.15653603087
100,862352.3790339873,94668.15653603087
101,862352.3790339873,94668.15653603087
102,862352.3790339873,94668.15653603087
103,840495.6317163635,100295.72377811291
104,840495.6317163635,100295.72377811291
105,830548.2635937268,99763.03462396027
106,830548.2635937268,99763.03462396027
107,830499.5984147247,99787.5265238195
108,830499.5984147247,99787.5265238195
109,830499.5984147247,99787.5265238195
110,786837.5934746368,87346.10665134458
111,786837.5934746368,87346.10665134458
112,786837.5934746368,87346.10665134458
113,786837.5934746368,87346.10665134458
114,786837.5934746368,87346.10665134458
115,489947.6696639798,68470.42078207454
116,489947.6696639798,68470.42078207454
117,489947.6696639798,68470.42078207454
118,489947.6696639798,68470.42078207454
119,489947.6696639798,68470.42078207454
120,489947.6696639798,68470.42078207454
121,489947.6696639798,68470.42078207454
122,489947.6696639798,68470.42078207454
123,489947.6696639798,68470.42078207454
124,317894.890802416,44848.29972318164
125,317894.890802416,44848.29972318164
126,284480.3991109214,38515.01267757672
127,529985.467256736,60363.312118459195
128,522355.1997438675,60131.8493091451
129,522355.1997438675,60131.8493091451
130,331098.8596195311,39231.2969693955
131,331098.8596195311,39231.2969693955
132,331098.8596195311,39231.2969693955
133,331098.8596195311,39231.2969693955
134,248832.80371191003,31363.539826330416
135,547679.9490893228,65699.0761844334
136,704124.0147236632,84224.66484947788
137,704124.0147236632,84224.66484947788
138,704124.0147236632,84224.66484947788
139,704124.0147236632,84224.66484947788
140,704124.0147236632,84224.66484947788
141,704124.0147236632,84224.66484947788
142,704124.0147236632,84224.66484947788
143,704124.0147236632,84224.66484947788
144,788427.70491286,103223.84144048435
145,696687.6467562161,97832.96892769945
146,696687.6467562161,97832.96892769945
147,815316.6666283108,107564.34576136901
148,815316.6666283108,107564.34576136901
149,815316.6666283108,107564.34576136901
150,815316.6666283108,107564.34576136901
151,815316.6666283108,107564.34576136901
152,815316.6666283108,107564.34576136901
153,815316.6666283108,107564.34576136901
154,815316.6666283108,107564.34576136901
155,815316.6666283108,107564.34576136901
156,815316.6666283108,107564.34576136901
157,815316.6666283108,107564.34576136901
158,815316.6666283108,107564.34576136901
159,680009.6595173769,76175.06666634207
160,680009.6595173769,76175.06666634207
161,653254.416138811,85008.8103943491
162,653254.416138811,85008.8103943491
163,653254.416138811,85008.8103943491
164,653254.416138811,85008.8103943491
165,653254.416138811,85008.8103943491
166,653254.416138811,85008.8103943491
167,704613.4199111494,77632.44327534494
168,704613.4199111494,77632.44327534494
169,704613.4199111494,77632.44327534494
170,704613.4199111494,77632.44327534494
171,844215.1521898472,107439.47249019929
172,844215.1521898472,107439.47249019929
173,844215.1521898472,107439.47249019929
174,844215.1521898472,107439.47249019929
175,858739.3377965532,105835.1505392
176,858739.3377965532,105835.1505392
177,858739.3377965532,105835.1505392
178,858739.3377965532,105835.1505392
179,858739.3377965532,105835.1505392
180,858739.3377965532,105835.1505392
181,771294.4576804381,101972.27255688442
182,771294.4576804381,101972.27255688442
183,771294.4576804381,101972.27255688442
184,771294.4576804381,101972.27255688442
185,771294.4576804381,101972.27255688442
186,771294.4576804381,101972.27255688442
187,771294.4576804381,101972.27255688442
188,771294.4576804381,101972.27255688442
189,771294.4576804381,101972.27255688442
190,771294.4576804381,101972.27255688442
191,771294.4576804381,101972.27255688442
192,696013.9044530818,92071.67579162898
193,696013.9044530818,92071.67579162898
194,666826.5189316258,83666.73899873346
195,666826.5189316258,83666.73899873346
196,666826.5189316258,83666.73899873346
197,666826.5189316258,83666.73899873346
198,666826.5189316258,83666.73899873346
199,666826.5189316258,83666.73899873346
200,666826.5189316258,83666.73899873346
201,666826.5189316258,83666.73899873346
202,801564.1571503243,102771.71596383966
203,801564.1571503243,102771.71596383966
204,801564.1571503243,102771.71596383966
205,801564.1571503243,102771.71596383966
206,437218.0795205226,57365.14030094433
207,437218.0795205226,57365.14030094433
208,437218.0795205226,57365.14030094433
209,555110.2586753111,65700.73368068544
210,487725.742055012,54817.27933395164
211,487725.742055012,54817.27933395164
212,487725.742055012,54817.27933395164
213,763845.5166674474,97366.74794151825
214,763845.5166674474,97366.74794151825
215,763845.5166674474,97366.74794151825
216,427193.9602172626,51085.58302061229
217,427193.9602172626,51085.58302061229
218,427193.9602172626,51085.58302061229
219,427193.9602172626,51085.58302061229
220,427193.9602172626,51085.58302061229
221,427193.9602172626,51085.58302061229
222,427193.9602172626,51085.58302061229
223,427193.9602172626,51085.58302061229
224,427193.9602172626,51085.58302061229
225,427193.9602172626,51085.58302061229
226,291439.9516888841,34326.31197749196
227,291439.9516888841,34326.31197749196
228,235755.82699609548,29325.182862890237
229,235755.82699609548,29325.182862890237
230,235755.82699609548,29325.182862890237
231,235755.82699609548,29325.182862890237
232,235755.82699609548,29325.182862890237
233,217896.6796768261,29826.81740312839
234,217896.6796768261,29826.81740312839
235,748889.3737904101,94655.54014978462
236,548494.7252329249,70434.6914391641
237,548494.7252329249,70434.6914391641
238,548494.7252329249,70434.6914391641
239,548494.7252329249,70434.6914391641
240,548494.7252329249,70434.6914391641
241,548494.7252329249,70434.6914391641
242,548494.7252329249,70434.6914391641
243,548494.7252329249,70434.6914391641
244,548494.7252329249,70434.6914391641
245,548494.7252329249,70434.6914391641
246,548494.7252329249,70434.6914391641
247,548494.7252329249,70434.6914391641
248,548494.7252329249,70434.6914391641
249,513907.28714958666,64425.103438302336
250,806239.7976833023,94692.50599115403
251,806239.7976833023,94692.50599115403
252,806239.7976833023,94692.50599115403
253,806239.7976833023,94692.50599115403
254,806239.7976833023,94692.50599115403
255,806239.7976833023,94692.50599115403
256,806239.7976833023,94692.50599115403
257,806239.7976833023,94692.50599115403
258,786102.202347941,96029.98024717534
259,786102.202347941,96029.98024717534
260,786102.202347941,96029.98024717534
261,786102.202347941,96029.98024717534
262,563356.5536331936,68438.50628229693
263,563356.5536331936,68438.50628229693
264,645117.7708542672,75038.80497963334
265,645117.7708542672,75038.80497963334
266,645117.7708542672,75038.80497963334
267,645117.7708542672,75038.80497963334
268,645117.7708542672,75038.80497963334
269,490762.74909182516,58273.000279682055
270,490762.74909182516,58273.000279682055
271,490762.74909182516,58273.000279682055
272,694007.3821358512,82605.99889499335
273,694007.3821358512,82605.99889499335
274,694007.3821358512,82605.99889499335
275,694007.3821358512,82605.99889499335
276,694007.3821358512,82605.99889499335
277,694007.3821358512,82605.99889499335
278,680938.2031296729,84775.13086057335
279,627550.7910552403,85935.63394087776
280,627550.7910552403,85935.63394087776
281,663569.2587553292,97700.0135665858
282,663569.2587553292,97700.0135665858
283,493966.21105938125,70058.21743766364
284,493966.21105938125,70058.21743766364
285,493966.21105938125,70058.21743766364
286,700556.2977993309,101889.32135162922
287,371197.2431062884,47468.00765323163
288,371197.2431062884,47468.00765323163
289,371197.2431062884,47468.00765323163
290,602248.4531692138,69880.92880637599
291,602248.4531692138,69880.92880637599
292,602248.4531692138,69880.92880637599
293,602248.4531692138,69880.92880637599
294,602248.4531692138,69880.92880637599
295,602248.4531692138,69880.92880637599
296,602248.4531692138,69880.92880637599
297,525489.3231033233,64528.12907322067
298,525489.3231033233,64528.12907322067
299,444043.80556377635,55474.71855741533
300,444043.80556377635,55474.71855741533
301,593975.0337063017,79127.03004062237
302,457017.791984833,58763.567385587914
303,457017.791984833,58763.567385587914
304,457017.791984833,58763.567385587914
305,457017.791984833,58763.567385587914
306,457017.791984833,58763.567385587914
307,457017.791984833,58763.567385587914
308,457017.791984833,58763.567385587914
309,457017.791984833,58763.567385587914
310,457017.791984833,58763.567385587914
311,457017.791984833,58763.567385587914
312,457017.791984833,58763.567385587914
313,457017.791984833,58763.567385587914
314,457017.791984833,58763.567385587914
315,457017.791984833,58763.567385587914
316,457017.791984833,58763.567385587914
317,457017.791984833,58763.567385587914
318,317458.8062190748,37850.73159220133
319,317458.8062190748,37850.73159220133
320,433599.9484350214,44342.14872561305
321,600447.6123403794,78984.57188946007
322,600447.6123403794,78984.57188946007
323,600447.6123403794,78984.57188946007
324,862963.5805240647,116306.32944650353
325,862963.5805240647,116306.32944650353
326,862963.5805240647,116306.32944650353
327,862963.5805240647,116306.32944650353
328,862963.5805240647,116306.32944650353
329,862963.5805240647,116306.32944650353
330,862963.5805240647,116306.32944650353
331,862963.5805240647,116306.32944650353
332,870177.8318869165,108806.1139619078
333,870177.8318869165,108806.1139619078
334,806948.2978330904,96665.26571862094
335,890728.7255992385,97410.78316567725
336,934736.2707155119,110326.6942222769
337,837375.3520706007,102349.43294973488
338,837375.3520706007,102349.43294973488
339,837375.3520706007,102349.43294973488
340,837375.3520706007,102349.43294973488
341,736713.6350024453,89713.23654421292
342,736713.6350024453,89713.23654421292
343,736713.6350024453,89713.23654421292
344,736713.6350024453,89713.23654421292
345,736713.6350024453,89713.23654421292
346,736713.6350024453,89713.23654421292
347,657309.9311646274,84475.25046004936
348,657309.9311646274,84475.25046004936
349,576361.7784893475,90069.18849971757
350,854696.9873441479,114614.48536994446
351,886519.9939208069,109429.02729335579
352,886519.9939208069,109429.02729335579
353,886519.9939208069,109429.02729335579
354,886519.9939208069,109429.02729335579
355,886519.9939208069,109429.02729335579
356,886519.9939208069,109429.02729335579
357,886519.9939208069,109429.02729335579
358,886519.9939208069,109429.02729335579
359,700757.7891592756,87938.82394302184
360,636668.8223540717,78769.83796657385
361,636668.8223540717,78769.83796657385
362,734352.0466339209,98550.33412562156
363,657597.914844655,84003.97616191355
364,753436.3159321564,95207.1798369812
365,753436.3159321564,95207.1798369812
366,762842.4494351102,88590.27367226966
367,762842.4494351102,88590.27367226966
368,762842.4494351102,88590.27367226966
369,762842.4494351102,88590.27367226966
370,775200.2173292314,89661.0481244752
371,775200.2173292314,89661.0481244752
372,776382.9707620167,93697.33641816578
373,781403.4303765246,96016.68705327177
374,781403.4303765246,96016.68705327177
375,781403.4303765246,96016.68705327177
376,781403.4303765246,96016.68705327177
377,781403.4303765246,96016.68705327177
378,781403.4303765246,96016.68705327177
379,781403.4303765246,96016.68705327177
380,833715.5400993135,112195.02995986909
381,833715.5400993135,112195.02995986909
382,833715.5400993135,112195.02995986909
383,716332.8700780038,90011.47591371476
384,393999.46105512604,50044.882317537194
385,393999.46105512604,50044.882317537194
386,393999.46105512604,50044.882317537194
387,422379.57242499857,54833.28034520968
388,494182.71951182606,61907.110220477975
389,494182.71951182606,61907.110220477975
390,863939.4645752121,114394.39887119124
391,863939.4645752121,114394.39887119124
392,845454.2708542965,119633.23078556299
393,845454.2708542965,119633.23078556299
394,761860.8860670672,92028.5356112908
395,761860.8860670672,92028.5356112908
396,761860.8860670672,92028.5356112908
397,761860.8860670672,92028.5356112908
398,761860.8860670672,92028.5356112908
399,610977.2107922337,74658.77485393932
400,610977.2107922337,74658.77485393932
401,610977.2107922337,74658.77485393932
402,610977.2107922337,74658.77485393932
403,610977.2107922337,74658.77485393932
404,610977.2107922337,74658.77485393932
405,411923.57563705515,55012.517328652684
406,411923.57563705515,55012.517328652684
407,411923.57563705515,55012.517328652684
408,411923.57563705515,55012.517328652684
409,411923.57563705515,55012.517328652684
410,411923.57563705515,55012.517328652684
411,411923.57563705515,55012.517328652684
412,766842.6264956924,116497.42667142251
413,273246.3199185053,41638.279728948626
414,273246.3199185053,41638.279728948626
415,273246.3199185053,41638.279728948626
416,273246.3199185053,41638.279728948626
417,273246.3199185053,41638.279728948626
418,777997.6436519664,108275.18877207373
419,777997.6436519664,108275.18877207373
420,787576.1923556678,98220.64157261708
421,820057.5615883598,103597.51245967599
422,820057.5615883598,103597.51245967599
423,820057.5615883598,103597.51245967599
424,820057.5615883598,103597.51245967599
425,820057.5615883598,103597.51245967599
426,820057.5615883598,103597.51245967599
427,820057.5615883598,103597.51245967599
428,820057.5615883598,103597.51245967599
429,758647.9143920828,101694.18210206411
430,758647.9143920828,101694.18210206411
431,758647.9143920828,101694.18210206411
432,684317.44856494,85672.77660025407
433,440261.40806975565,60895.28682309764
434,933033.9395710583,101458.08486254018
435,956163.5570449876,128189.360084341
436,931731.4753482662,121928.02612286728
437,897441.601365449,103376.10458722633
438,897441.601365449,103376.10458722633
439,897441.601365449,103376.10458722633
440,897441.601365449,103376.10458722633
441,897441.601365449,103376.10458722633
442,897441.601365449,103376.10458722633
443,897441.601365449,103376.10458722633
444,908088.1478927998,116563.7879084061
445,908088.1478927998,116563.7879084061
446,840489.2874569562,90102.95632044706
447,941378.1305325478,111882.50227818287
448,931936.8007504455,109739.33752526992
449,931936.8007504455,109739.33752526992
450,931936.8007504455,109739.33752526992
451,931936.8007504455,109739.33752526992
452,931936.8007504455,109739.33752526992
453,931936.8007504455,109739.33752526992
454,931936.8007504455,109739.33752526992
455,931936.8007504455,109739.33752526992
456,931936.8007504455,109739.33752526992
457,969199.2980858118,130946.70922680479
458,969199.2980858118,130946.70922680479
459,969199.2980858118,130946.70922680479
460,969199.2980858118,130946.70922680479
461,984105.9048729647,130833.0802183373
462,984105.9048729647,130833.0802183373
463,977303.8330828184,110528.6921472117
464,977303.8330828184,110528.6921472117
465,977303.8330828184,110528.6921472117
466,977303.8330828184,110528.6921472117
467,977303.8330828184,110528.6921472117
468,977303.8330828184,110528.6921472117
469,977303.8330828184,110528.6921472117
470,977303.8330828184,110528.6921472117
471,977303.8330828184,110528.6921472117
472,977303.8330828184,110528.6921472117
473,977303.8330828184,110528.6921472117
474,977303.8330828184,110528.6921472117
475,977303.8330828184,110528.6921472117
476,985325.9586288829,119087.07381696098
477,985325.9586288829,119087.07381696098
478,985325.9586288829,119087.07381696098
479,985325.9586288829,119087.07381696098
480,985325.9586288829,119087.07381696098
481,985325.9586288829,119087.07381696098
482,985325.9586288829,119087.07381696098
483,985325.9586288829,119087.07381696098
484,985325.9586288829,119087.07381696098
485,985325.9586288829,119087.07381696098
486,986568.4759840877,117897.78915140679
487,986568.4759840877,117897.78915140679
488,986568.4759840877,117897.78915140679
489,986568.4759840877,117897.78915140679
490,986568.4759840877,117897.78915140679
491,986568.4759840877,117897.78915140679
492,986568.4759840877,117897.78915140679
493,986568.4759840877,117897.78915140679
494,986568.4759840877,117897.78915140679
495,986568.4759840877,117897.78915140679
496,986568.4759840877,117897.78915140679
497,986568.4759840877,117897.78915140679
498,986568.4759840877,117897.78915140679
499,993925.5266842204,138048.75950886807
500,993925.5266842204,138048.75950886807
501,993925.5266842204,138048.75950886807
502,992259.287482989,119848.34656657345
503,992259.287482989,119848.34656657345
504,992259.287482989,119848.34656657345
505,997182.8531690448,129786.07499181456
506,997182.8531690448,129786.07499181456
507,996412.186581706,114082.75331596726
508,997315.0157713374,129283.99657029682
509,997315.0157713374,129283.99657029682
510,997315.0157713374,129283.99657029682
511,996553.9537003126,110364.88685189767
512,996553.9537003126,110364.88685189767
513,996553.9537003126,110364.88685189767
514,996553.9537003126,110364.88685189767
515,996553.9537003126,110364.88685189767
516,996553.9537003126,110364.88685189767
517,996553.9537003126,110364.88685189767
518,996993.9115284762,128948.84817931268
519,996993.9115284762,128948.84817931268
520,988055.356633936,114437.19356479736
521,988055.356633936,114437.19356479736
522,988055.356633936,114437.19356479736
523,988055.356633936,114437.19356479736
524,988055.356633936,114437.19356479736
525,988055.356633936,114437.19356479736
526,988055.356633936,114437.19356479736
527,988055.356633936,114437.19356479736
528,988055.356633936,114437.19356479736
529,988055.356633936,114437.19356479736
530,988055.356633936,114437.19356479736
531,988055.356633936,114437.19356479736
532,990370.4217114889,122371.93152859893
533,990370.4217114889,122371.93152859893
534,990370.4217114889,122371.93152859893
535,990181.9431847542,125750.26369227494
536,990181.9431847542,125750.26369227494
537,990181.9431847542,125750.26369227494
538,995696.5105408778,110583.32797881524
539,995696.5105408778,110583.32797881524
540,995696.5105408778,110583.32797881524
541,995696.5105408778,110583.32797881524
542,995696.5105408778,110583.32797881524
543,995696.5105408778,110583.32797881524
544,995696.5105408778,110583.32797881524
545,995696.5105408778,110583.32797881524
546,995696.5105408778,110583.32797881524
547,996212.7543672197,115828.47415155834
548,994631.2603200099,122032.84948817284
549,994631.2603200099,122032.84948817284
550,994631.2603200099,122032.84948817284
551,994631.2603200099,122032.84948817284
552,994631.2603200099,122032.84948817284
553,994631.2603200099,122032.84948817284
554,994631.2603200099,122032.84948817284
555,994631.2603200099,122032.84948817284
556,994631.2603200099,122032.84948817284
557,994631.2603200099,122032.84948817284
558,994631.2603200099,122032.84948817284
559,994631.2603200099,122032.84948817284
560,994631.2603200099,122032.84948817284
561,994631.2603200099,122032.84948817284
562,994631.2603200099,122032.84948817284
563,994631.2603200099,122032.84948817284
564,972806.7372444146,109620.01259448536
565,972806.7372444146,109620.01259448536
566,972806.7372444146,109620.01259448536
567,972806.7372444146,109620.01259448536
568,972806.7372444146,109620.01259448536
569,972806.7372444146,109620.01259448536
570,915490.1593640217,118578.46579462022
571,912829.3200395696,118243.1452271877
572,912829.3200395696,118243.1452271877
573,912829.3200395696,118243.1452271877
574,912829.3200395696,118243.1452271877
575,912829.3200395696,118243.1452271877
576,792847.2639849489,91623.45631818102
577,802594.1884730849,103320.69066856989
578,802594.1884730849,103320.69066856989
579,802594.1884730849,103320.69066856989
580,802594.1884730849,103320.69066856989
581,735666.0618492325,93196.12867339366
582,735666.0618492325,93196.12867339366
583,735666.0618492325,93196.12867339366
584,735666.0618492325,93196.12867339366
585,735666.0618492325,93196.12867339366
586,851240.0217317527,119823.69808107462
587,848978.3599945077,117050.13796772818
588,848978.3599945077,117050.13796772818
589,750304.3883063005,89837.54561036872
590,750304.3883063005,89837.54561036872
591,750304.3883063005,89837.54561036872
592,750304.3883063005,89837.54561036872
593,750304.3883063005,89837.54561036872
594,750304.3883063005,89837.54561036872
595,485738.43943237455,64229.82386768712
596,282268.4546204619,36117.127848631135
597,130613.7138485218,20365.96346751766
598,130613.7138485218,20365.96346751766
599,165139.52089966525,24945.944289155315
600,287356.3890882502,32847.589403575425
601,287356.3890882502,32847.589403575425
602,224953.83996532336,27405.541948469458
603,300617.9199878537,33391.253847820524
604,207749.84466441005,29207.315439085945
605,207749.84466441005,29207.315439085945
606,455940.44486777467,55672.29609907954
607,455940.44486777467,55672.29609907954
608,455940.44486777467,55672.29609907954
609,455940.44486777467,55672.29609907954
610,455940.44486777467,55672.29609907954
611,455940.44486777467,55672.29609907954
612,455940.44486777467,55672.29609907954
613,620482.9060880087,80604.36871922301
614,620482.9060880087,80604.36871922301
615,711169.2957528748,82627.76442516249
616,711169.2957528748,82627.76442516249
617,711169.2957528748,82627.76442516249
618,735759.9669938752,87959.366697622
619,808353.7100910897,102763.46330494573
620,624645.8197499483,66960.21514205942
621,624645.8197499483,66960.21514205942
622,554395.3207289808,63151.80724462082
623,554395.3207289808,63151.80724462082
624,554395.3207289808,63151.80724462082
625,554395.3207289808,63151.80724462082
626,554395.3207289808,63151.80724462082
627,554395.3207289808,63151.80724462082
628,537715.935114094,73067.05158084574
629,537715.935114094,73067.05158084574
630,537715.935114094,73067.05158084574
631,537715.935114094,73067.05158084574
632,537715.935114094,73067.05158084574
633,537715.935114094,73067.05158084574
634,537715.935114094,73067.05158084574
635,537715.935114094,73067.05158084574
636,537715.935114094,73067.05158084574
637,503252.92828840594,57660.981408230786
638,503252.92828840594,57660.981408230786
639,503252.92828840594,57660.981408230786
640,749558.7128905385,97441.31262034485
641,749558.7128905385,97441.31262034485
642,749558.7128905385,97441.31262034485
643,749558.7128905385,97441.31262034485
644,569596.9380065774,85871.35776931269
645,596847.125618532,88664.82711367807
646,926931.7722442197,115479.4133930819
647,695558.5258582797,78412.76670437925
648,723625.1890302611,97875.69977161124
649,708282.825071904,99387.6681938638
650,708282.825071904,99387.6681938638
651,538045.6205603399,70196.97049842127
652,460076.48006677773,67427.68398916969
653,460076.48006677773,67427.68398916969
654,460076.48006677773,67427.68398916969
655,752198.5555715252,110131.63639624
656,752198.5555715252,110131.63639624
657,752198.5555715252,110131.63639624
658,268266.00134349917,31454.68951503833
659,268266.00134349917,31454.68951503833
660,268266.00134349917,31454.68951503833
661,268266.00134349917,31454.68951503833
662,268266.00134349917,31454.68951503833
663,374407.2483728749,42320.770655761764
664,374407.2483728749,42320.770655761764
665,374407.2483728749,42320.770655761764
666,374407.2483728749,42320.770655761764
667,374407.2483728749,42320.770655761764
668,731549.564137754,97393.77281177507
669,731549.564137754,97393.77281177507
670,731549.564137754,97393.77281177507
671,709332.9062790131,98442.06917994592
672,709332.9062790131,98442.06917994592
673,709332.9062790131,98442.06917994592
674,709332.9062790131,98442.06917994592
675,709332.9062790131,98442.06917994592
676,645101.7937542584,81415.33938571865
677,645101.7937542584,81415.33938571865
678,645101.7937542584,81415.33938571865
679,645101.7937542584,81415.33938571865
680,645101.7937542584,81415.33938571865
681,645101.7937542584,81415.33938571865
682,645101.7937542584,81415.33938571865
683,742686.6202094348,93651.81278339337
684,742686.6202094348,93651.81278339337
685,742686.6202094348,93651.81278339337
686,742686.6202094348,93651.81278339337
687,742686.6202094348,93651.81278339337
688,742686.6202094348,93651.81278339337
689,624638.4956614006,81909.19686032324
690,624638.4956614006,81909.19686032324
691,624638.4956614006,81909.19686032324
692,452898.38674182945,60092.48686975211
693,452898.38674182945,60092.48686975211
694,452898.38674182945,60092.48686975211
695,601279.9642373712,76190.32605096597
696,648907.4007733426,87914.42116870022
697,648907.4007733426,87914.42116870022
698,508272.02879308845,71212.3284811861
699,508272.02879308845,71212.3284811861
700,379830.1221427476,48268.28329714427
701,379830.1221427476,48268.28329714427
702,296666.3496072285,39983.09508110358
703,296666.3496072285,39983.09508110358
704,296666.3496072285,39983.09508110358
705,296666.3496072285,39983.09508110358
706,296666.3496072285,39983.09508110358
707,296666.3496072285,39983.09508110358
708,465979.33575537615,59853.29411374343
709,627540.8757054432,70707.14839249375
710,627540.8757054432,70707.14839249375
711,627540.8757054432,70707.14839249375
712,524404.0818631807,64721.387155058845
713,524404.0818631807,64721.387155058845
714,557155.3546938815,70673.99940774753
715,557155.3546938815,70673.99940774753
716,557155.3546938815,70673.99940774753
717,557155.3546938815,70673.99940774753
718,626389.083856536,75631.9530116862
719,633250.5289058704,75984.6310023662
720,633250.5289058704,75984.6310023662
721,633250.5289058704,75984.6310023662
722,633250.5289058704,75984.6310023662
723,633250.5289058704,75984.6310023662
724,633250.5289058704,75984.6310023662
725,633250.5289058704,75984.6310023662
726,813909.0706813154,110499.51046279352
727,813909.0706813154,110499.51046279352
728,813909.0706813154,110499.51046279352
729,813909.0706813154,110499.51046279352
730,813909.0706813154,110499.51046279352
731,813909.0706813154,110499.51046279352
732,813909.0706813154,110499.51046279352
733,813909.0706813154,110499.51046279352
734,813909.0706813154,110499.51046279352
735,813909.0706813154,110499.51046279352
736,813909.0706813154,110499.51046279352
737,813909.0706813154,110499.51046279352
738,813909.0706813154,110499.51046279352
739,813909.0706813154,110499.51046279352
740,700583.7458423355,89035.09143135141
741,456917.71762829676,65261.842969666985
742,456917.71762829676,65261.842969666985
743,456917.71762829676,65261.842969666985
744,575501.3036159974,85685.60067559409
745,758796.7517367919,101147.2281202475
746,667687.0323020838,94667.92619179655
747,667687.0323020838,94667.92619179655
748,667687.0323020838,94667.92619179655
749,788255.3313857182,96894.1088168086
750,788255.3313857182,96894.1088168086
751,572927.6072739658,68414.0600687376
752,572927.6072739658,68414.0600687376
753,572927.6072739658,68414.0600687376
754,572927.6072739658,68414.0600687376
755,572927.6072739658,68414.0600687376
756,706623.4467647411,89408.84534655287
757,706623.4467647411,89408.84534655287
758,706623.4467647411,89408.84534655287
759,706623.4467647411,89408.84534655287
760,706623.4467647411,89408.84534655287
761,706623.4467647411,89408.84534655287
762,706623.4467647411,89408.84534655287
763,706623.4467647411,89408.84534655287
764,706623.4467647411,89408.84534655287
765,706623.4467647411,89408.84534655287
766,706623.4467647411,89408.84534655287
767,706623.4467647411,89408.84534655287
768,706623.4467647411,89408.84534655287
769,706623.4467647411,89408.84534655287
770,706623.4467647411,89408.84534655287
771,706623.4467647411,89408.84534655287
772,706623.4467647411,89408.84534655287
773,706623.4467647411,89408.84534655287
774,706623.4467647411,89408.84534655287
775,706623.4467647411,89408.84534655287
776,639247.0474198293,84582.29926382005
777,755907.9083455923,101793.1646065354
778,755907.9083455923,101793.1646065354
779,755907.9083455923,101793.1646065354
780,665974.7164764242,79966.03088965529
781,816748.7225129524,100434.6895846818
