,a1
323,0.005193450661947853
324,0.005193450661947853
325,0.005193450661947853
326,0.005726262082760717
327,0.005726262082760717
328,0.005726262082760717
329,0.005726262082760717
330,0.005726262082760717
331,0.0068198197626784685
332,0.0068198197626784685
333,0.0068198197626784685
334,0.0068198197626784685
335,0.007395491448530284
336,0.004785772024154718
337,0.004785772024154718
338,0.004785772024154718
339,0.004785772024154718
340,0.004785772024154718
341,0.004785772024154718
342,0.005061608193508366
343,0.005061608193508366
344,0.005061608193508366
345,0.005061608193508366
346,0.005061608193508366
347,0.005061608193508366
348,0.005061608193508366
349,0.005061608193508366
350,0.005061608193508366
351,0.005061608193508366
352,0.005061608193508366
353,0.006123946564366679
354,0.006123946564366679
355,0.006123946564366679
356,0.006123946564366679
357,0.006123946564366679
358,0.006123946564366679
359,0.006123946564366679
360,0.006123946564366679
361,0.006123946564366679
362,0.006123946564366679
363,0.006123946564366679
364,0.006123946564366679
365,0.006123946564366679
366,0.006123946564366679
367,0.006123946564366679
368,0.005206384317095589
369,0.005206384317095589
370,0.005206384317095589
371,0.005206384317095589
372,0.005206384317095589
373,0.005206384317095589
374,0.005206384317095589
375,0.005473605409375201
376,0.005473605409375201
377,0.008374686474501694
378,0.008374686474501694
379,0.008374686474501694
380,0.008374686474501694
381,0.0075322831727434245
382,0.0075322831727434245
383,0.006081360485278081
384,0.006081360485278081
385,0.006081360485278081
386,0.006081360485278081
387,0.006081360485278081
388,0.006081360485278081
389,0.0074873786999796015
390,0.004788504910872939
391,0.004788504910872939
392,0.004788504910872939
393,0.004788504910872939
394,0.004788504910872939
395,0.004788504910872939
396,0.004788504910872939
397,0.004788504910872939
398,0.004788504910872939
399,0.004788504910872939
400,0.004788504910872939
401,0.004788504910872939
402,0.004788504910872939
403,0.004788504910872939
404,0.004788504910872939
405,0.004788504910872939
406,0.004788504910872939
407,0.004788504910872939
408,0.004389673017498248
409,0.004389673017498248
410,0.004476107256076783
411,0.004476107256076783
412,0.004476107256076783
413,0.00512867291957729
414,0.00512867291957729
415,0.00512867291957729
416,0.00512867291957729
417,0.006004882422211446
