,mean,sd,hdi_3%,hdi_97%,mpv
std_deviation[0],577.2940075627636,75.0241463412749,449.61680471552796,718.8307755997415,573.6789131547135
std_deviation[1],3.810129625197228,0.491737600537315,2.992759731298557,4.771973581406567,3.66196333100918
a1,0.005955482653858,0.000714358430886,0.004710821599179,0.007434163875846,0.005924966678783366
