,mean,sd,hdi_3%,hdi_97%,mpv
std_deviation[0],399.69211262297665,0.306856860000864,399.1417597212546,399.99989837603863,399.94019516438254
std_deviation[1],0.08590221118845,0.0043120115103,0.078051466527183,0.093831384446519,0.08570168773929107
r1,10.351340017333005,0.051749016331545,10.261767072892228,10.399999998918634,10.386367092557608
a1,2.49395853709226,0.012490771306175,2.47188500117701,2.510380539583416,2.499989161584602
