,r3,a21
162,5.224453081195262e-08,3.208969900388416e-05
163,5.224453081195262e-08,3.208969900388416e-05
164,5.223369493270378e-08,3.208844690001591e-05
165,5.223369493270378e-08,3.208844690001591e-05
166,5.2234677656731925e-08,3.20886403326342e-05
167,5.2228277872455286e-08,3.208822038904967e-05
168,5.223876910612069e-08,3.2088690045034156e-05
169,5.2253664236438446e-08,3.208861973550205e-05
170,5.2253664236438446e-08,3.208861973550205e-05
171,5.224031146441416e-08,3.208850933366824e-05
172,5.224249201083312e-08,3.2088858392391125e-05
173,5.2249808155950855e-08,3.2089250944588796e-05
174,5.223381690013129e-08,3.208879384672778e-05
175,5.2227467856875214e-08,3.2088539025232864e-05
176,5.222915188363247e-08,3.208967260099865e-05
177,5.222267739719263e-08,3.2088794191205254e-05
178,5.222084369260516e-08,3.208852949067146e-05
179,5.22195268951351e-08,3.208845074598593e-05
180,5.2215846712597304e-08,3.208848686069276e-05
181,5.2215944051212636e-08,3.208897479954239e-05
182,5.221991618754367e-08,3.208939606811064e-05
183,5.2226972720408847e-08,3.2089508528529816e-05
184,5.222256314051859e-08,3.2088947031899815e-05
185,5.222665175765154e-08,3.2089441729062085e-05
186,5.2223316519021244e-08,3.2088527423943924e-05
187,5.223444898980779e-08,3.209036878199117e-05
188,5.22265890690873e-08,3.209058177216676e-05
189,5.22265890690873e-08,3.209058177216676e-05
190,5.2217022201243e-08,3.208890603707154e-05
191,5.2215269307199253e-08,3.208881661977879e-05
192,5.2215269307199253e-08,3.208881661977879e-05
193,5.221421422442637e-08,3.208873347736216e-05
194,5.2216300873159155e-08,3.208947773810526e-05
195,5.222071790135886e-08,3.2089563013424785e-05
196,5.22201059790503e-08,3.209017215713332e-05
197,5.22201059790503e-08,3.209017215713332e-05
198,5.222511194907676e-08,3.208955525087073e-05
199,5.221532087773668e-08,3.2088923813554444e-05
200,5.221822963044538e-08,3.209009706702298e-05
201,5.221822963044538e-08,3.209009706702298e-05
202,5.2220694770904045e-08,3.209001012182501e-05
203,5.222103697222807e-08,3.209113000733572e-05
204,5.2236706170205373e-08,3.209397078073151e-05
205,5.2236706170205373e-08,3.209397078073151e-05
206,5.226540460294561e-08,3.210307555515733e-05
207,5.2262229335233345e-08,3.209802018018547e-05
208,5.225041819320792e-08,3.209295801547851e-05
209,5.225041819320792e-08,3.209295801547851e-05
210,5.2239490432397316e-08,3.2089489627632774e-05
211,5.2237236552889344e-08,3.2091084097713346e-05
212,5.2237236552889344e-08,3.2091084097713346e-05
213,5.222328775673614e-08,3.208873148343961e-05
214,5.2221984137856476e-08,3.2088819756727426e-05
215,5.222781591288202e-08,3.209006878635689e-05
216,5.224334566315275e-08,3.209208681203624e-05
217,5.224583109231846e-08,3.2092935626117066e-05
218,5.2246064335723544e-08,3.210024326704236e-05
219,5.225261225212985e-08,3.210475081315884e-05
220,5.2257458529998424e-08,3.210667667230564e-05
221,5.2257458529998424e-08,3.210667667230564e-05
222,5.2256694916207777e-08,3.211138526457038e-05
223,5.2246070977431267e-08,3.210105615782977e-05
224,5.224521146514598e-08,3.210340922627236e-05
225,5.2240041224130423e-08,3.209834800466724e-05
226,5.224759815764228e-08,3.2105398478098105e-05
227,5.224759815764228e-08,3.2105398478098105e-05
228,5.2237493159751355e-08,3.210351965589361e-05
229,5.2237493159751355e-08,3.210351965589361e-05
230,5.2237493159751355e-08,3.210351965589361e-05
231,5.227499377927371e-08,3.21264200334472e-05
232,5.228788041728309e-08,3.213093714553842e-05
233,5.2282269639923976e-08,3.2131487403011764e-05
234,5.2282269639923976e-08,3.2131487403011764e-05
235,5.2282269639923976e-08,3.2131487403011764e-05
236,5.2282269639923976e-08,3.2131487403011764e-05
237,5.2282269639923976e-08,3.2131487403011764e-05
238,5.2286878446467464e-08,3.2134551673012124e-05
239,5.2286878446467464e-08,3.2134551673012124e-05
240,5.227982975955535e-08,3.2127056687786124e-05
241,5.227656108324058e-08,3.2123220225324295e-05
242,5.228547289075749e-08,3.213240206032528e-05
243,5.2288529039541494e-08,3.212938925893547e-05
244,5.227702064459437e-08,3.212929034060865e-05
245,5.228391494542397e-08,3.212999495700843e-05
246,5.228710487572534e-08,3.2139809220241006e-05
247,5.228298479065721e-08,3.213797922437519e-05
248,5.226961720030886e-08,3.2137115950385064e-05
249,5.229083754538413e-08,3.214808263893349e-05
250,5.228150678407751e-08,3.214533984437119e-05
251,5.2280603152472924e-08,3.214046365438944e-05
252,5.22586155619023e-08,3.211341297113647e-05
253,5.22586155619023e-08,3.211341297113647e-05
254,5.224847717493579e-08,3.210344903042835e-05
255,5.2270559610677145e-08,3.2124477215990844e-05
256,5.2270559610677145e-08,3.2124477215990844e-05
257,5.228862635003635e-08,3.213798219045368e-05
258,5.226373511589461e-08,3.211772293365781e-05
259,5.227194932032431e-08,3.211790049820172e-05
260,5.2252490523069183e-08,3.2103614394174026e-05
261,5.2252490523069183e-08,3.2103614394174026e-05
262,5.2252490523069183e-08,3.2103614394174026e-05
263,5.2275706814876906e-08,3.210907528296636e-05
264,5.228579989919686e-08,3.211941727083918e-05
265,5.227431717680208e-08,3.2122535757256805e-05
266,5.2282549662303655e-08,3.2126356758939594e-05
267,5.2288929553058887e-08,3.213729501861491e-05
268,5.2288929553058887e-08,3.213729501861491e-05
269,5.2283079232963026e-08,3.2129054914707035e-05
270,5.228120003660666e-08,3.2127845768608725e-05
271,5.227161400183032e-08,3.2127632601169e-05
272,5.2261039795457994e-08,3.2114000509665096e-05
273,5.2266263915178515e-08,3.211764168014844e-05
274,5.2271199358672554e-08,3.21128290904748e-05
275,5.2289571659072114e-08,3.212914696900619e-05
276,5.227428504304407e-08,3.211692898590384e-05
277,5.227867688006508e-08,3.2118146613911475e-05
278,5.2294081410466906e-08,3.2137545220626324e-05
279,5.229882994090196e-08,3.2142970189823314e-05
280,5.22934341697894e-08,3.213503356913459e-05
281,5.22934341697894e-08,3.213503356913459e-05
282,5.229084249669961e-08,3.213640195765792e-05
283,5.228569888190424e-08,3.212376019095774e-05
284,5.228970387603016e-08,3.213002952179866e-05
285,5.228970387603016e-08,3.213002952179866e-05
286,5.228970387603016e-08,3.213002952179866e-05
287,5.2288743654086624e-08,3.2122083237442155e-05
288,5.2290945591092546e-08,3.212277894829331e-05
289,5.2286335697367844e-08,3.212540994840069e-05
290,5.227881823894341e-08,3.212486138986999e-05
291,5.227881823894341e-08,3.212486138986999e-05
292,5.226178183250779e-08,3.2111652370260193e-05
293,5.225766878016389e-08,3.210997419945224e-05
294,5.2265797228486566e-08,3.2109627886117753e-05
295,5.2254956255239316e-08,3.2106345708731255e-05
296,5.2252636812451326e-08,3.210661075087482e-05
297,5.2252636812451326e-08,3.210661075087482e-05
298,5.225031131846398e-08,3.210569403870541e-05
299,5.225303140333691e-08,3.211219780964407e-05
300,5.223685417419847e-08,3.20977011432259e-05
301,5.222437304885887e-08,3.209175332395276e-05
302,5.2223579814080646e-08,3.2090589482218605e-05
303,5.223325397519069e-08,3.209264452469518e-05
304,5.223325397519069e-08,3.209264452469518e-05
305,5.224187217548899e-08,3.209821745210528e-05
306,5.224248262606323e-08,3.2097569450133174e-05
307,5.227354503266488e-08,3.212611971059599e-05
308,5.228643245484669e-08,3.2141902160181754e-05
309,5.2284750371424637e-08,3.214271030895026e-05
310,5.227706989460137e-08,3.213190582775614e-05
311,5.227509034960238e-08,3.2122963679493926e-05
312,5.225485463117655e-08,3.209761402087336e-05
313,5.225485463117655e-08,3.209761402087336e-05
314,5.2251143846764674e-08,3.209775038847973e-05
315,5.226593254064697e-08,3.2106970519825306e-05
316,5.22779016613395e-08,3.2107890309923776e-05
317,5.229043482522653e-08,3.211963735299252e-05
318,5.2303172037429165e-08,3.2139966917668e-05
319,5.229969384399824e-08,3.213563795447058e-05
320,5.229797217658717e-08,3.2130232797510055e-05
321,5.229797217658717e-08,3.2130232797510055e-05
322,5.229930708226113e-08,3.21323405362413e-05
323,5.2288096112767484e-08,3.2115971285729065e-05
324,5.229643896849835e-08,3.2127856914569365e-05
325,5.229986496998826e-08,3.21283189003524e-05
326,5.2299440153792594e-08,3.212677572226729e-05
327,5.229758490839364e-08,3.2126689467713916e-05
328,5.2279698084314485e-08,3.2102574100775144e-05
329,5.227919173096804e-08,3.210685219100727e-05
330,5.2271513030641774e-08,3.210350526176245e-05
331,5.224350625131477e-08,3.2094200924913664e-05
332,5.22598857212893e-08,3.209936676277231e-05
333,5.226412288805351e-08,3.2105695797986e-05
334,5.227284215772758e-08,3.2109814298265306e-05
335,5.227968381069602e-08,3.2114904775694874e-05
336,5.2265221875937125e-08,3.209965659529221e-05
337,5.225753531000735e-08,3.209890612194922e-05
338,5.224097069577683e-08,3.209476933240586e-05
339,5.224530294507417e-08,3.20947539966193e-05
340,5.2258946763482174e-08,3.2097930281172165e-05
341,5.224695065085464e-08,3.2094949892906846e-05
342,5.225302330186665e-08,3.209824129695453e-05
343,5.224331921187113e-08,3.20947531542911e-05
344,5.226841207618528e-08,3.210981009540079e-05
345,5.227377032675369e-08,3.211783873964763e-05
346,5.2276508038618456e-08,3.212155173803691e-05
347,5.2272438008939374e-08,3.211397983482395e-05
348,5.2272438008939374e-08,3.211397983482395e-05
349,5.2267629944097887e-08,3.210956648915152e-05
350,5.2250453305012445e-08,3.209906348973865e-05
351,5.226934503536169e-08,3.2110390891839075e-05
352,5.227781016014058e-08,3.21214633553576e-05
353,5.227781016014058e-08,3.21214633553576e-05
354,5.227889500668743e-08,3.211295781826849e-05
355,5.227426504131501e-08,3.211251127639495e-05
356,5.226798372140224e-08,3.211307608960106e-05
357,5.2277730467389644e-08,3.2120735157682916e-05
358,5.2277730467389644e-08,3.2120735157682916e-05
359,5.227139262388306e-08,3.211779463924066e-05
360,5.2276756272452946e-08,3.212453870656974e-05
361,5.2276756272452946e-08,3.212453870656974e-05
362,5.228104764175815e-08,3.212197866638993e-05
363,5.227948073779883e-08,3.212129028960356e-05
364,5.228123727696543e-08,3.2115789167808345e-05
365,5.228283316578239e-08,3.2121922004328144e-05
366,5.228283316578239e-08,3.2121922004328144e-05
367,5.228283316578239e-08,3.2121922004328144e-05
368,5.227713140184876e-08,3.210809318591405e-05
369,5.228102533476764e-08,3.2111288479678274e-05
370,5.226928283872346e-08,3.211190106194464e-05
371,5.2286405474874784e-08,3.2128463729800824e-05
372,5.229433358948281e-08,3.213185269663355e-05
373,5.2298094975009706e-08,3.2134211421447116e-05
374,5.2295828299727835e-08,3.212801796196882e-05
375,5.2295828299727835e-08,3.212801796196882e-05
376,5.229152994733719e-08,3.2116051237373585e-05
377,5.229705754753958e-08,3.212710360053669e-05
378,5.229715658060332e-08,3.2139607835186316e-05
379,5.23009878238399e-08,3.213832786619343e-05
380,5.230362325633468e-08,3.2144262587283625e-05
381,5.229275797708469e-08,3.213097706375707e-05
382,5.2281327110288506e-08,3.211997403680931e-05
383,5.2272639349323556e-08,3.2115007128408324e-05
384,5.2272639349323556e-08,3.2115007128408324e-05
385,5.227984479325359e-08,3.211650589355057e-05
386,5.227806312413906e-08,3.210720737126715e-05
387,5.225708515415997e-08,3.209589088290047e-05
388,5.2236305939131475e-08,3.209109297159278e-05
389,5.2236305939131475e-08,3.209109297159278e-05
390,5.2239190504750675e-08,3.2094046626927635e-05
391,5.223568828723887e-08,3.209703757203347e-05
392,5.224707883571257e-08,3.210639033415302e-05
393,5.2264789825042987e-08,3.211751573974926e-05
394,5.2264789825042987e-08,3.211751573974926e-05
395,5.227528124096621e-08,3.21224035341025e-05
396,5.2271573946311594e-08,3.21223990067816e-05
397,5.226682270507445e-08,3.211302000625303e-05
398,5.226682270507445e-08,3.211302000625303e-05
399,5.228463427753448e-08,3.2121618374597295e-05
400,5.228072829938827e-08,3.2122826909950366e-05
401,5.228807497222732e-08,3.212240175958236e-05
402,5.228807497222732e-08,3.212240175958236e-05
403,5.228807497222732e-08,3.212240175958236e-05
404,5.228807497222732e-08,3.212240175958236e-05
405,5.2283192738546364e-08,3.211353922572032e-05
406,5.2277655673439645e-08,3.211440902286521e-05
407,5.2273436795425514e-08,3.210924321118626e-05
408,5.226296760130243e-08,3.2100570502937095e-05
409,5.226296760130243e-08,3.2100570502937095e-05
410,5.225149158319037e-08,3.209649181291434e-05
411,5.224411627350203e-08,3.209385270799382e-05
412,5.223119530736198e-08,3.209079317991354e-05
413,5.222677444952213e-08,3.2090000315378114e-05
414,5.2263657110742924e-08,3.210516270203895e-05
415,5.2263657110742924e-08,3.210516270203895e-05
416,5.2267219467252075e-08,3.210347406000788e-05
417,5.2267219467252075e-08,3.210347406000788e-05
418,5.226501869610164e-08,3.210217101645359e-05
419,5.228046069693563e-08,3.211161778218223e-05
420,5.226081146537973e-08,3.211300914349299e-05
421,5.226081146537973e-08,3.211300914349299e-05
422,5.226319786359702e-08,3.210530537305156e-05
423,5.2278696985844366e-08,3.2115997085956186e-05
424,5.227418723467232e-08,3.211501444216238e-05
425,5.228106558886768e-08,3.212261587487486e-05
426,5.2291617490218693e-08,3.2126751188539815e-05
427,5.230142216925412e-08,3.2138707781124545e-05
428,5.230130200114892e-08,3.213918376362291e-05
429,5.2301176842724404e-08,3.214001135571811e-05
430,5.22988177198903e-08,3.213661679999371e-05
431,5.229952298577733e-08,3.212995500215714e-05
432,5.2299680365858937e-08,3.212092731002407e-05
433,5.229122145429147e-08,3.211232030401926e-05
434,5.228672645971582e-08,3.21077800157991e-05
435,5.226096756614048e-08,3.209831066412885e-05
436,5.2271999915080996e-08,3.211884957022701e-05
437,5.226516507004658e-08,3.2117813547809467e-05
438,5.225644945343269e-08,3.211238672278146e-05
439,5.224950367355976e-08,3.2113536929785513e-05
440,5.224950367355976e-08,3.2113536929785513e-05
441,5.2262965730559804e-08,3.2111077488253374e-05
442,5.226883750565765e-08,3.212110630689323e-05
443,5.2276032989451295e-08,3.21271395008951e-05
444,5.2276032989451295e-08,3.21271395008951e-05
445,5.22577047577346e-08,3.212218278967596e-05
446,5.225067085898581e-08,3.210792537522453e-05
447,5.2246018119900375e-08,3.209999062210561e-05
448,5.224720548853759e-08,3.209875483736219e-05
449,5.224656057337739e-08,3.2097562345236574e-05
450,5.2245648235422905e-08,3.209778242590622e-05
451,5.226540809607715e-08,3.210172987896249e-05
452,5.227386483190044e-08,3.210401433309575e-05
453,5.225740682209529e-08,3.2095699089486804e-05
454,5.227658067365134e-08,3.210762070260052e-05
455,5.227092147219003e-08,3.210985987248183e-05
456,5.227092147219003e-08,3.210985987248183e-05
457,5.22540912195865e-08,3.211264498562038e-05
458,5.225002340927708e-08,3.2118090497026105e-05
459,5.2243982493310085e-08,3.2108180553628585e-05
460,5.2243982493310085e-08,3.2108180553628585e-05
461,5.2243982493310085e-08,3.2108180553628585e-05
462,5.224144394127904e-08,3.210292994977732e-05
463,5.22361012592422e-08,3.209897397955293e-05
464,5.2248825364265805e-08,3.2101327068639495e-05
465,5.2248825364265805e-08,3.2101327068639495e-05
466,5.226442389646843e-08,3.211258487026524e-05
467,5.227881425435904e-08,3.21229289235804e-05
468,5.227881425435904e-08,3.21229289235804e-05
469,5.229310304863601e-08,3.212717474638866e-05
470,5.230100913588703e-08,3.213427336585524e-05
471,5.229914908824879e-08,3.2135552233011994e-05
472,5.229914908824879e-08,3.2135552233011994e-05
473,5.229914908824879e-08,3.2135552233011994e-05
474,5.229914908824879e-08,3.2135552233011994e-05
475,5.229914908824879e-08,3.2135552233011994e-05
476,5.2300269871549755e-08,3.21361860339876e-05
477,5.230212343423837e-08,3.213187028486119e-05
478,5.2300843984578524e-08,3.213150334108661e-05
479,5.2291349346129827e-08,3.2125164190236285e-05
480,5.228863199748055e-08,3.21287348332601e-05
481,5.227637136591859e-08,3.211540552573892e-05
482,5.224994953401843e-08,3.209856850919042e-05
483,5.224704690873792e-08,3.2094334728242595e-05
484,5.225926655916516e-08,3.209953512381309e-05
485,5.226990382685588e-08,3.209689618038545e-05
486,5.226990382685588e-08,3.209689618038545e-05
487,5.2271079816094745e-08,3.209778221690472e-05
488,5.2271079816094745e-08,3.209778221690472e-05
489,5.227056475563967e-08,3.21000079486053e-05
490,5.229371829465003e-08,3.212532736293396e-05
491,5.229371829465003e-08,3.212532736293396e-05
492,5.2292842614703536e-08,3.212893149476957e-05
493,5.2292842614703536e-08,3.212893149476957e-05
494,5.230183692231661e-08,3.213984158698254e-05
495,5.230183692231661e-08,3.213984158698254e-05
496,5.2301178913965143e-08,3.214002141322117e-05
497,5.229949076844478e-08,3.213872109222379e-05
498,5.229210251544628e-08,3.2130780275007616e-05
499,5.229210251544628e-08,3.2130780275007616e-05
500,5.229210251544628e-08,3.2130780275007616e-05
501,5.228184768169888e-08,3.2129893091652576e-05
502,5.227011834642904e-08,3.212307043423347e-05
503,5.227052403063235e-08,3.212724999446309e-05
504,5.227506213966082e-08,3.2117631061651e-05
505,5.225163083683536e-08,3.21022944308549e-05
506,5.225216214537665e-08,3.210603400086824e-05
507,5.226171920418921e-08,3.211133060079543e-05
508,5.225167418998878e-08,3.210711242981807e-05
509,5.225164967245871e-08,3.210284586317635e-05
510,5.225164967245871e-08,3.210284586317635e-05
511,5.226256866533588e-08,3.2114713938647626e-05
512,5.225128017820698e-08,3.211091582792461e-05
513,5.225128017820698e-08,3.211091582792461e-05
514,5.2256917403351775e-08,3.2112301656034014e-05
515,5.225436734909622e-08,3.211341015825281e-05
516,5.22628459167766e-08,3.210784568845344e-05
517,5.22628459167766e-08,3.210784568845344e-05
518,5.225987315460247e-08,3.210498037512616e-05
519,5.226735577801549e-08,3.210530865194574e-05
520,5.2253950531915955e-08,3.2104933034363885e-05
521,5.224801456083064e-08,3.209864656774744e-05
522,5.223357596206494e-08,3.209396998358969e-05
523,5.2226679191944424e-08,3.209390662003566e-05
524,5.2227163620667936e-08,3.2093166222927694e-05
525,5.2225300207482027e-08,3.209082710322793e-05
526,5.2233577336691114e-08,3.20905442195927e-05
527,5.2234392985622866e-08,3.209240376991905e-05
528,5.2237331103892114e-08,3.209228763068467e-05
529,5.223543426328716e-08,3.209427453198699e-05
530,5.2239581279216e-08,3.209550121214413e-05
531,5.22564329167984e-08,3.209723644587368e-05
532,5.2262678199982645e-08,3.209696115761453e-05
533,5.2285917689125934e-08,3.210123248839715e-05
534,5.229762582714947e-08,3.211519017454058e-05
535,5.229762582714947e-08,3.211519017454058e-05
536,5.228920106435785e-08,3.2107782466412995e-05
537,5.2282144031075975e-08,3.2102983681476205e-05
538,5.227137788644329e-08,3.2099714259435945e-05
539,5.225470632919801e-08,3.2094441164640316e-05
540,5.225780045377906e-08,3.209016442627355e-05
541,5.225313870741972e-08,3.20911658752684e-05
542,5.225313870741972e-08,3.20911658752684e-05
543,5.225313870741972e-08,3.20911658752684e-05
544,5.2267214692842566e-08,3.2095664761864035e-05
545,5.225985119438269e-08,3.209348370013812e-05
546,5.225985119438269e-08,3.209348370013812e-05
547,5.226959349977413e-08,3.209513944148055e-05
548,5.228922082772859e-08,3.211330067655146e-05
549,5.2289580674704616e-08,3.211360106737261e-05
550,5.228150400315704e-08,3.210956717767013e-05
551,5.225946869225585e-08,3.2102906979091676e-05
552,5.225946869225585e-08,3.2102906979091676e-05
553,5.226678407912458e-08,3.210518556854485e-05
554,5.2269884641510667e-08,3.211179759270894e-05
555,5.227574120041042e-08,3.211166545870444e-05
556,5.22913417632589e-08,3.212630538919571e-05
557,5.2282803575222774e-08,3.211534173896805e-05
558,5.229485733149016e-08,3.21302225914204e-05
559,5.229703617225734e-08,3.2133694323272e-05
560,5.22821958867728e-08,3.211233182359244e-05
561,5.228561855360702e-08,3.2111316915221284e-05
562,5.22913886682245e-08,3.211680302975444e-05
563,5.227281963271487e-08,3.21066939982642e-05
564,5.229189315908834e-08,3.212063602232062e-05
565,5.229041782502923e-08,3.212519953901032e-05
