,mean,sd,hdi_3%,hdi_97%,mpv
std_deviation[0],352.80860229719866,45.49646648223835,264.4426867880501,432.7878865220891,355.9363395747373
std_deviation[1],3.875138007602726,0.458625447059474,3.00829366602974,4.679591475858278,3.6684562935324276
r2,9.13485508e-07,1.70611769e-07,6.20311965e-07,1.230063579e-06,9.749547874017689e-07
r3,0.00212579025338,0.000402747960898,0.001431474399515,0.002871369142109,0.0022663289148143763
a1,0.000813907140752,0.000588685591089,8.4055156177e-05,0.001883028349265,0.0006052978311907142
