,r1,r3,a1
38,0.004638833512850154,0.0019396850969021424,0.0022969970522717367
39,0.004657532692304925,0.0021497659809496337,0.003381144676723555
40,0.004657532692304925,0.0021497659809496337,0.003381144676723555
41,0.004657532692304925,0.0021497659809496337,0.003381144676723555
42,0.004657532692304925,0.0021497659809496337,0.003381144676723555
43,0.004657532692304925,0.0021497659809496337,0.003381144676723555
44,0.0031929464095780983,0.0017910374708606017,0.0036039578103380754
45,0.0035625544397174234,0.0018382920323926982,0.0024243070599335326
46,0.0035625544397174234,0.0018382920323926982,0.0024243070599335326
47,0.003121882468285237,0.002733469672428951,0.0039129383280550704
48,0.003121882468285237,0.002733469672428951,0.0039129383280550704
49,0.0030135543573570366,0.002622038869664082,0.0036658378704534957
50,0.0030135543573570366,0.002622038869664082,0.0036658378704534957
51,0.0030135543573570366,0.002622038869664082,0.0036658378704534957
52,0.0030135543573570366,0.002622038869664082,0.0036658378704534957
53,0.0030135543573570366,0.002622038869664082,0.0036658378704534957
54,0.0030135543573570366,0.002622038869664082,0.0036658378704534957
55,0.0030135543573570366,0.002622038869664082,0.0036658378704534957
56,0.0006795170604458181,0.0060265074453487435,0.0032131784780395018
57,0.0006795170604458181,0.0060265074453487435,0.0032131784780395018
58,0.0006795170604458181,0.0060265074453487435,0.0032131784780395018
59,0.00038470359121285257,0.0145517269689249,0.002651311511035018
60,0.00038470359121285257,0.0145517269689249,0.002651311511035018
61,0.0007567033121563146,0.018693865274618665,0.002769003249131256
62,0.0007567033121563146,0.018693865274618665,0.002769003249131256
63,0.0007567033121563146,0.018693865274618665,0.002769003249131256
64,0.0006716325411052623,0.01319868958728668,0.0031132728607617187
65,0.0006716325411052623,0.01319868958728668,0.0031132728607617187
66,0.0006716325411052623,0.01319868958728668,0.0031132728607617187
67,0.0006716325411052623,0.01319868958728668,0.0031132728607617187
68,0.0006716325411052623,0.01319868958728668,0.0031132728607617187
69,0.0014639325702534936,0.007655581539299707,0.0023635377246083054
70,0.0014639325702534936,0.007655581539299707,0.0023635377246083054
71,0.0014639325702534936,0.007655581539299707,0.0023635377246083054
72,0.0014639325702534936,0.007655581539299707,0.0023635377246083054
73,0.0014639325702534936,0.007655581539299707,0.0023635377246083054
74,0.0014639325702534936,0.007655581539299707,0.0023635377246083054
75,0.0014639325702534936,0.007655581539299707,0.0023635377246083054
76,0.001080738130602446,0.01082829191998221,0.004497534903366577
77,0.0009650347393620546,0.002999718582686468,0.005703934738387277
78,0.001249800761359495,0.004027028042589043,0.006524367687852399
79,0.001249800761359495,0.004027028042589043,0.006524367687852399
80,0.001249800761359495,0.004027028042589043,0.006524367687852399
81,0.001249800761359495,0.004027028042589043,0.006524367687852399
82,0.001249800761359495,0.004027028042589043,0.006524367687852399
83,0.00011820522140579201,0.01977393137989363,0.007030005977225109
84,0.00011820522140579201,0.01977393137989363,0.007030005977225109
85,0.00011820522140579201,0.01977393137989363,0.007030005977225109
86,2.533510323323548e-05,0.26011976123467645,0.006831964738634479
87,0.00012394751615077635,0.03507606485783657,0.006985989733506923
88,0.00012394751615077635,0.03507606485783657,0.006985989733506923
89,0.00012394751615077635,0.03507606485783657,0.006985989733506923
90,0.00012394751615077635,0.03507606485783657,0.006985989733506923
91,0.00012394751615077635,0.03507606485783657,0.006985989733506923
92,0.0014526719670865111,0.003671078261444376,0.007038894861970642
93,0.0014526719670865111,0.003671078261444376,0.007038894861970642
94,0.0014526719670865111,0.003671078261444376,0.007038894861970642
95,0.0014526719670865111,0.003671078261444376,0.007038894861970642
96,0.0014526719670865111,0.003671078261444376,0.007038894861970642
97,0.0027174833329339583,0.003001376686298622,0.006902307078486696
98,0.0027174833329339583,0.003001376686298622,0.006902307078486696
99,0.005090926682406948,0.0031748899614601703,0.0037628261200311074
100,0.005097696275737354,0.003494603932222958,0.003874244812289952
101,0.004514013437592898,0.0033904262141678286,0.004758479802373687
102,0.002108865799770375,0.0033805973251325202,0.005896414014613132
103,0.002108865799770375,0.0033805973251325202,0.005896414014613132
104,0.000699206620875145,0.01937479229114584,0.005983779711801924
105,0.000699206620875145,0.01937479229114584,0.005983779711801924
106,0.00020615541788488934,0.0056350721717848195,0.006801175166900324
107,0.00020615541788488934,0.0056350721717848195,0.006801175166900324
108,1.5873306837013834e-05,0.08199349821044476,0.007130681997531562
109,0.0002522130620384021,0.010466048048279377,0.0071105928359529325
110,0.0002522130620384021,0.010466048048279377,0.0071105928359529325
111,0.0002522130620384021,0.010466048048279377,0.0071105928359529325
112,0.0003769724925654189,0.04834046883398526,0.004860352858293032
113,0.00015711334807953735,0.030705441934920925,0.00554706116697092
114,0.00015711334807953735,0.030705441934920925,0.00554706116697092
115,0.00015711334807953735,0.030705441934920925,0.00554706116697092
116,0.00015711334807953735,0.030705441934920925,0.00554706116697092
117,0.00015711334807953735,0.030705441934920925,0.00554706116697092
118,0.00015711334807953735,0.030705441934920925,0.00554706116697092
119,0.00015711334807953735,0.030705441934920925,0.00554706116697092
120,0.0001195327782925622,0.05056906384478766,0.004905531701769104
121,0.0001195327782925622,0.05056906384478766,0.004905531701769104
122,0.0001195327782925622,0.05056906384478766,0.004905531701769104
123,0.0001195327782925622,0.05056906384478766,0.004905531701769104
124,0.0001195327782925622,0.05056906384478766,0.004905531701769104
125,0.00021371318423677338,0.041296629911842096,0.004493530492514715
126,0.0002838060689306023,0.0468194698871124,0.0026618367449835045
127,0.0003254694771960985,0.04234081196010698,0.001933638720464684
128,0.00018592821124272405,0.04819778173238247,0.004688946074858011
129,0.0007603860261453941,0.008307774034165369,0.0038559871328608156
130,0.001593993705624377,0.0062979956074334185,0.004028569058708247
131,3.794151515763565e-05,0.11209542380381382,0.0032429341639549783
132,3.794151515763565e-05,0.11209542380381382,0.0032429341639549783
133,0.00017114362457194655,0.029547815775930835,0.004575575675074389
134,5.739226059441553e-05,0.00701937822861894,0.004417673065650919
135,5.739226059441553e-05,0.00701937822861894,0.004417673065650919
136,5.4684965701114676e-05,0.010277973910687858,0.0042712266601249126
137,5.4684965701114676e-05,0.010277973910687858,0.0042712266601249126
138,9.979968710754337e-05,0.010032352687619012,0.004586272042833862
139,0.00017945811281900724,0.039121623620834114,0.0044016567437621884
140,0.00017945811281900724,0.039121623620834114,0.0044016567437621884
141,0.00017945811281900724,0.039121623620834114,0.0044016567437621884
142,0.00017945811281900724,0.039121623620834114,0.0044016567437621884
143,0.00010981211441008033,0.03158623014216674,0.0055650120572270645
144,0.00010981211441008033,0.03158623014216674,0.0055650120572270645
145,0.00010981211441008033,0.03158623014216674,0.0055650120572270645
146,0.00010981211441008033,0.03158623014216674,0.0055650120572270645
147,0.00017487850160639577,0.018090876569274758,0.004265847047677267
148,0.00017487850160639577,0.018090876569274758,0.004265847047677267
149,0.00017487850160639577,0.018090876569274758,0.004265847047677267
150,0.00017487850160639577,0.018090876569274758,0.004265847047677267
151,0.00017487850160639577,0.018090876569274758,0.004265847047677267
152,0.00017487850160639577,0.018090876569274758,0.004265847047677267
153,0.00017487850160639577,0.018090876569274758,0.004265847047677267
154,0.00017487850160639577,0.018090876569274758,0.004265847047677267
155,0.00017487850160639577,0.018090876569274758,0.004265847047677267
156,0.00017487850160639577,0.018090876569274758,0.004265847047677267
157,0.00017487850160639577,0.018090876569274758,0.004265847047677267
158,0.00017487850160639577,0.018090876569274758,0.004265847047677267
159,0.0001927954491742777,0.048833889450423565,0.003227403165545475
160,0.00020539851099284068,0.05211734052736718,0.0029386609343733557
161,0.00020539851099284068,0.05211734052736718,0.0029386609343733557
162,0.00020539851099284068,0.05211734052736718,0.0029386609343733557
163,0.00020539851099284068,0.05211734052736718,0.0029386609343733557
164,0.00013268034755533367,0.02364026334114526,0.005335358074727404
165,0.00013268034755533367,0.02364026334114526,0.005335358074727404
166,0.00013268034755533367,0.02364026334114526,0.005335358074727404
167,0.00013268034755533367,0.02364026334114526,0.005335358074727404
168,0.00013268034755533367,0.02364026334114526,0.005335358074727404
169,0.00013268034755533367,0.02364026334114526,0.005335358074727404
170,0.00013268034755533367,0.02364026334114526,0.005335358074727404
171,0.00013268034755533367,0.02364026334114526,0.005335358074727404
172,0.00013268034755533367,0.02364026334114526,0.005335358074727404
173,0.00013268034755533367,0.02364026334114526,0.005335358074727404
174,9.439235957795853e-05,0.008385237927638357,0.005544806645286984
175,9.439235957795853e-05,0.008385237927638357,0.005544806645286984
176,9.439235957795853e-05,0.008385237927638357,0.005544806645286984
177,9.439235957795853e-05,0.008385237927638357,0.005544806645286984
178,9.439235957795853e-05,0.008385237927638357,0.005544806645286984
179,9.439235957795853e-05,0.008385237927638357,0.005544806645286984
180,9.439235957795853e-05,0.008385237927638357,0.005544806645286984
181,9.439235957795853e-05,0.008385237927638357,0.005544806645286984
182,0.000939357273532452,0.003178608537563989,0.005249032058360048
183,0.000939357273532452,0.003178608537563989,0.005249032058360048
184,0.002351317476651693,0.002756147676937229,0.004054557039532752
185,0.002351317476651693,0.002756147676937229,0.004054557039532752
186,0.002351317476651693,0.002756147676937229,0.004054557039532752
187,0.00019322435227785945,0.019301801239311463,0.003932549864830827
188,0.001474677092672514,0.008554786440304359,0.0014170819544760847
189,0.001474677092672514,0.008554786440304359,0.0014170819544760847
190,0.001474677092672514,0.008554786440304359,0.0014170819544760847
191,0.0014925793294800831,0.01894289878745736,0.000762024994195175
192,0.0014925793294800831,0.01894289878745736,0.000762024994195175
193,0.0007533313080697762,0.035413197676320424,0.0004420837410705751
194,0.0007533313080697762,0.035413197676320424,0.0004420837410705751
195,0.0007533313080697762,0.035413197676320424,0.0004420837410705751
196,0.0007533313080697762,0.035413197676320424,0.0004420837410705751
197,0.0007533313080697762,0.035413197676320424,0.0004420837410705751
198,0.0007533313080697762,0.035413197676320424,0.0004420837410705751
199,0.0012270090443739353,0.022419468735784452,0.0004836900241826537
200,0.00011935237251252014,0.07649476066691505,0.004527311245082622
201,8.313714616276932e-05,0.09308105458813073,0.0031316116285346886
202,8.313714616276932e-05,0.09308105458813073,0.0031316116285346886
203,8.313714616276932e-05,0.09308105458813073,0.0031316116285346886
204,7.580933199008398e-05,0.19313145303899534,0.0016606445628571985
205,7.580933199008398e-05,0.19313145303899534,0.0016606445628571985
206,7.580933199008398e-05,0.19313145303899534,0.0016606445628571985
207,7.580933199008398e-05,0.19313145303899534,0.0016606445628571985
208,0.0002257453045777288,0.023678236551196833,0.0036523148935092976
209,0.0019266066559282338,0.00408739662516961,0.003726099828031239
210,0.0019266066559282338,0.00408739662516961,0.003726099828031239
211,0.0019266066559282338,0.00408739662516961,0.003726099828031239
212,0.0019266066559282338,0.00408739662516961,0.003726099828031239
213,0.0019266066559282338,0.00408739662516961,0.003726099828031239
214,0.0019266066559282338,0.00408739662516961,0.003726099828031239
215,0.000488769158472617,0.013560951219379311,0.003867500259867552
216,0.000488769158472617,0.013560951219379311,0.003867500259867552
217,0.000488769158472617,0.013560951219379311,0.003867500259867552
218,0.000488769158472617,0.013560951219379311,0.003867500259867552
219,0.000488769158472617,0.013560951219379311,0.003867500259867552
220,0.000488769158472617,0.013560951219379311,0.003867500259867552
221,0.000488769158472617,0.013560951219379311,0.003867500259867552
222,0.000488769158472617,0.013560951219379311,0.003867500259867552
223,0.000488769158472617,0.013560951219379311,0.003867500259867552
224,0.000488769158472617,0.013560951219379311,0.003867500259867552
225,0.000488769158472617,0.013560951219379311,0.003867500259867552
226,0.000488769158472617,0.013560951219379311,0.003867500259867552
227,0.000488769158472617,0.013560951219379311,0.003867500259867552
228,0.000488769158472617,0.013560951219379311,0.003867500259867552
229,0.000488769158472617,0.013560951219379311,0.003867500259867552
230,9.003616513119382e-05,0.026368152508117637,0.0049788386995003155
231,9.003616513119382e-05,0.026368152508117637,0.0049788386995003155
232,9.003616513119382e-05,0.026368152508117637,0.0049788386995003155
233,9.003616513119382e-05,0.026368152508117637,0.0049788386995003155
234,9.003616513119382e-05,0.026368152508117637,0.0049788386995003155
235,9.003616513119382e-05,0.026368152508117637,0.0049788386995003155
236,9.003616513119382e-05,0.026368152508117637,0.0049788386995003155
237,9.003616513119382e-05,0.026368152508117637,0.0049788386995003155
238,9.003616513119382e-05,0.026368152508117637,0.0049788386995003155
239,9.003616513119382e-05,0.026368152508117637,0.0049788386995003155
240,9.003616513119382e-05,0.026368152508117637,0.0049788386995003155
241,9.003616513119382e-05,0.026368152508117637,0.0049788386995003155
242,9.003616513119382e-05,0.026368152508117637,0.0049788386995003155
243,9.003616513119382e-05,0.026368152508117637,0.0049788386995003155
244,9.003616513119382e-05,0.026368152508117637,0.0049788386995003155
245,9.003616513119382e-05,0.026368152508117637,0.0049788386995003155
246,9.003616513119382e-05,0.026368152508117637,0.0049788386995003155
247,9.003616513119382e-05,0.026368152508117637,0.0049788386995003155
248,5.5393708841698964e-05,0.04630941389676489,0.004510645483537463
249,5.5393708841698964e-05,0.04630941389676489,0.004510645483537463
250,0.0010250893713372262,0.0051091211982700726,0.0038713263439435126
251,0.0010250893713372262,0.0051091211982700726,0.0038713263439435126
252,0.0010250893713372262,0.0051091211982700726,0.0038713263439435126
253,0.0010250893713372262,0.0051091211982700726,0.0038713263439435126
254,0.0010250893713372262,0.0051091211982700726,0.0038713263439435126
255,0.0008760735254055032,0.004639027307528184,0.004258112064886178
256,0.0008760735254055032,0.004639027307528184,0.004258112064886178
257,0.0008760735254055032,0.004639027307528184,0.004258112064886178
258,0.0008760735254055032,0.004639027307528184,0.004258112064886178
259,0.0008760735254055032,0.004639027307528184,0.004258112064886178
260,0.0008760735254055032,0.004639027307528184,0.004258112064886178
261,0.0008760735254055032,0.004639027307528184,0.004258112064886178
262,0.0008760735254055032,0.004639027307528184,0.004258112064886178
263,0.0008760735254055032,0.004639027307528184,0.004258112064886178
264,0.0008760735254055032,0.004639027307528184,0.004258112064886178
265,0.0008760735254055032,0.004639027307528184,0.004258112064886178
266,0.0008760735254055032,0.004639027307528184,0.004258112064886178
267,0.0008760735254055032,0.004639027307528184,0.004258112064886178
268,0.0025866964401224605,0.004174782089592556,0.003868895736214142
269,0.0025866964401224605,0.004174782089592556,0.003868895736214142
270,0.0026244436924651384,0.002718561478667045,0.004387274874618727
271,0.0026244436924651384,0.002718561478667045,0.004387274874618727
272,0.00038389143168332274,0.03419651002157253,0.002365130596171105
273,0.00038389143168332274,0.03419651002157253,0.002365130596171105
274,0.00038389143168332274,0.03419651002157253,0.002365130596171105
275,0.00038389143168332274,0.03419651002157253,0.002365130596171105
276,0.0001788574120042887,0.08718917572217222,0.0009942939836667594
277,9.327200542570678e-05,0.2190585630072276,0.0010414900239208258
278,9.327200542570678e-05,0.2190585630072276,0.0010414900239208258
279,0.0001891500140089494,0.06751111099530749,0.001356667094074889
280,0.0001891500140089494,0.06751111099530749,0.001356667094074889
281,0.0004597757468863071,0.02586640422383679,0.002256099935245875
282,0.0004597757468863071,0.02586640422383679,0.002256099935245875
283,0.0019560367569694307,0.005091775036265293,0.004602497692937683
284,0.0002044610139562494,0.028370188638838757,0.005491765894936488
285,0.0002044610139562494,0.028370188638838757,0.005491765894936488
286,0.0002044610139562494,0.028370188638838757,0.005491765894936488
287,0.001280480437442561,0.008859286844444045,0.0021690064029861664
288,0.000579686157590671,0.025086854346981224,0.0010820141530600484
289,0.000579686157590671,0.025086854346981224,0.0010820141530600484
290,0.000579686157590671,0.025086854346981224,0.0010820141530600484
291,0.0006282535671798663,0.02568883877403672,0.0009008693720048085
292,0.00044081143546236966,0.039628232356224834,0.0005557616690145907
293,0.00044081143546236966,0.039628232356224834,0.0005557616690145907
294,0.0019214446186631479,0.010333985397204069,0.0012143108276835533
295,0.002742679060517605,0.003795643706285059,0.004445807707866822
296,0.00012903929048098853,0.011527520031950452,0.005785795014622842
297,0.00012903929048098853,0.011527520031950452,0.005785795014622842
298,6.550040184477586e-05,0.008357281766693333,0.004390674578267482
299,6.550040184477586e-05,0.008357281766693333,0.004390674578267482
300,6.550040184477586e-05,0.008357281766693333,0.004390674578267482
301,6.550040184477586e-05,0.008357281766693333,0.004390674578267482
302,0.0003426334032793601,0.003931769808168535,0.004602983972382442
303,0.0003426334032793601,0.003931769808168535,0.004602983972382442
304,0.0003426334032793601,0.003931769808168535,0.004602983972382442
305,0.0003426334032793601,0.003931769808168535,0.004602983972382442
306,0.0003426334032793601,0.003931769808168535,0.004602983972382442
307,0.0003426334032793601,0.003931769808168535,0.004602983972382442
308,0.0003426334032793601,0.003931769808168535,0.004602983972382442
309,2.8530266806478237e-05,0.02346635195114723,0.00438668736400975
310,2.8530266806478237e-05,0.02346635195114723,0.00438668736400975
311,0.000270577424940197,0.026716087614295597,0.0033385840364490525
312,0.000270577424940197,0.026716087614295597,0.0033385840364490525
313,0.0004973229262268158,0.006433323280920155,0.006499932193354001
314,4.632906868354434e-05,0.11706532207108925,0.0051556630160346645
315,4.632906868354434e-05,0.11706532207108925,0.0051556630160346645
316,4.632906868354434e-05,0.11706532207108925,0.0051556630160346645
317,4.632906868354434e-05,0.11706532207108925,0.0051556630160346645
318,4.632906868354434e-05,0.11706532207108925,0.0051556630160346645
319,3.7489975725763295e-05,0.13709149642462512,0.005640412648858845
320,3.7489975725763295e-05,0.13709149642462512,0.005640412648858845
321,3.7489975725763295e-05,0.13709149642462512,0.005640412648858845
322,8.647077090545132e-05,0.03923132128165681,0.005555281294662527
323,8.647077090545132e-05,0.03923132128165681,0.005555281294662527
324,8.647077090545132e-05,0.03923132128165681,0.005555281294662527
325,8.417849266788218e-05,0.027095178491421328,0.005052250867907118
326,0.0001722242125409236,0.052770667603739496,0.004986740052860114
327,0.0001722242125409236,0.052770667603739496,0.004986740052860114
328,2.810388060664729e-05,0.19795771470528464,0.004442579540951508
329,2.810388060664729e-05,0.19795771470528464,0.004442579540951508
330,2.810388060664729e-05,0.19795771470528464,0.004442579540951508
331,2.810388060664729e-05,0.19795771470528464,0.004442579540951508
332,2.810388060664729e-05,0.19795771470528464,0.004442579540951508
333,2.810388060664729e-05,0.19795771470528464,0.004442579540951508
334,1.8182696993290716e-05,0.1325483185664698,0.004362814682511996
335,0.00014155301531906762,0.06750516356983065,0.0026094789864064757
336,0.00014155301531906762,0.06750516356983065,0.0026094789864064757
337,0.00014155301531906762,0.06750516356983065,0.0026094789864064757
338,0.00014155301531906762,0.06750516356983065,0.0026094789864064757
339,0.00014155301531906762,0.06750516356983065,0.0026094789864064757
340,3.701337118230259e-05,0.10475955325436939,0.004303906833167705
341,3.701337118230259e-05,0.10475955325436939,0.004303906833167705
342,3.701337118230259e-05,0.10475955325436939,0.004303906833167705
343,3.701337118230259e-05,0.10475955325436939,0.004303906833167705
344,0.000704845131078221,0.010743065463612736,0.0029740267579834363
345,6.851484100939669e-05,0.06344953186110411,0.004392671898454482
346,6.851484100939669e-05,0.06344953186110411,0.004392671898454482
347,6.851484100939669e-05,0.06344953186110411,0.004392671898454482
348,6.851484100939669e-05,0.06344953186110411,0.004392671898454482
349,6.851484100939669e-05,0.06344953186110411,0.004392671898454482
350,6.851484100939669e-05,0.06344953186110411,0.004392671898454482
351,6.851484100939669e-05,0.06344953186110411,0.004392671898454482
352,0.00018379318418300787,0.035301605870813116,0.0030420270944299887
353,0.0038962618798881877,0.0020512469343456088,0.0026217852140174003
354,0.0038962618798881877,0.0020512469343456088,0.0026217852140174003
355,0.0038962618798881877,0.0020512469343456088,0.0026217852140174003
356,0.0035358724048527124,0.00280240333651527,0.0020362568584993113
357,9.832556624913066e-05,0.03289029166266409,0.00472847122500363
358,9.832556624913066e-05,0.03289029166266409,0.00472847122500363
359,9.832556624913066e-05,0.03289029166266409,0.00472847122500363
360,9.832556624913066e-05,0.03289029166266409,0.00472847122500363
361,9.832556624913066e-05,0.03289029166266409,0.00472847122500363
362,9.832556624913066e-05,0.03289029166266409,0.00472847122500363
363,9.832556624913066e-05,0.03289029166266409,0.00472847122500363
364,9.832556624913066e-05,0.03289029166266409,0.00472847122500363
365,9.832556624913066e-05,0.03289029166266409,0.00472847122500363
366,9.832556624913066e-05,0.03289029166266409,0.00472847122500363
367,9.832556624913066e-05,0.03289029166266409,0.00472847122500363
368,9.832556624913066e-05,0.03289029166266409,0.00472847122500363
369,9.832556624913066e-05,0.03289029166266409,0.00472847122500363
370,9.832556624913066e-05,0.03289029166266409,0.00472847122500363
371,9.832556624913066e-05,0.03289029166266409,0.00472847122500363
372,9.832556624913066e-05,0.03289029166266409,0.00472847122500363
373,9.832556624913066e-05,0.03289029166266409,0.00472847122500363
374,9.832556624913066e-05,0.03289029166266409,0.00472847122500363
375,3.0249605578392273e-05,0.098376874795445,0.0046740668628811755
376,3.0249605578392273e-05,0.098376874795445,0.0046740668628811755
377,0.00011475720268266025,0.055934440453283864,0.003993514434746105
378,2.6812092040429515e-05,0.28441157984335874,0.003952602792132072
379,2.6812092040429515e-05,0.28441157984335874,0.003952602792132072
380,2.6812092040429515e-05,0.28441157984335874,0.003952602792132072
381,2.6812092040429515e-05,0.28441157984335874,0.003952602792132072
382,2.6812092040429515e-05,0.28441157984335874,0.003952602792132072
383,2.6812092040429515e-05,0.28441157984335874,0.003952602792132072
384,8.675938467515521e-05,0.08484449839938682,0.003557892551884882
385,8.675938467515521e-05,0.08484449839938682,0.003557892551884882
386,8.675938467515521e-05,0.08484449839938682,0.003557892551884882
387,0.0007355801819871145,0.020877396021683214,0.002536325740167412
388,0.0007355801819871145,0.020877396021683214,0.002536325740167412
389,0.00031080809580381766,0.053911711292432274,0.001332306731823293
390,9.15286797762807e-05,0.07731403320914451,0.0026889647831641415
391,9.15286797762807e-05,0.07731403320914451,0.0026889647831641415
392,9.15286797762807e-05,0.07731403320914451,0.0026889647831641415
393,9.15286797762807e-05,0.07731403320914451,0.0026889647831641415
394,0.00010716302427184285,0.11423635248549967,0.0028229448257224643
395,0.00010716302427184285,0.11423635248549967,0.0028229448257224643
396,0.0003900631743437715,0.02450311582964178,0.004556500883084744
397,0.00021551730919047466,0.02582854380089502,0.005036569693178751
398,5.4484898651433516e-05,0.10254835054010117,0.004482516417475256
399,5.637558623104345e-05,0.34956897916828067,0.0018111458303875303
400,5.8783084341691e-05,0.16698337200957125,0.0037746631567717927
401,0.0003418787155390132,0.017183671832079556,0.003958195885571631
402,0.0003418787155390132,0.017183671832079556,0.003958195885571631
403,0.0003418787155390132,0.017183671832079556,0.003958195885571631
404,0.0003418787155390132,0.017183671832079556,0.003958195885571631
405,0.0003418787155390132,0.017183671832079556,0.003958195885571631
406,0.0003418787155390132,0.017183671832079556,0.003958195885571631
407,0.0003418787155390132,0.017183671832079556,0.003958195885571631
408,0.00020176320827612282,0.0400892245225637,0.0033229126449561427
409,0.00020176320827612282,0.0400892245225637,0.0033229126449561427
410,0.00020176320827612282,0.0400892245225637,0.0033229126449561427
411,1.8519211117850663e-05,0.22921821024832478,0.00440832075012183
412,1.8519211117850663e-05,0.22921821024832478,0.00440832075012183
413,1.8519211117850663e-05,0.22921821024832478,0.00440832075012183
414,0.0004550774020945432,0.010140485901265366,0.005260150526662463
415,0.0004550774020945432,0.010140485901265366,0.005260150526662463
416,0.0004550774020945432,0.010140485901265366,0.005260150526662463
417,0.00018739909812327753,0.016076687117258955,0.005487349638037075
418,0.00018739909812327753,0.016076687117258955,0.005487349638037075
419,0.00018739909812327753,0.016076687117258955,0.005487349638037075
420,0.00018739909812327753,0.016076687117258955,0.005487349638037075
421,0.00018739909812327753,0.016076687117258955,0.005487349638037075
422,0.0006017017332561975,0.0042156763082661815,0.005861257594891702
423,0.0006017017332561975,0.0042156763082661815,0.005861257594891702
424,5.04859075598893e-05,0.024481883020339323,0.004966939904539452
425,0.0042842531908982105,0.0019486300799280117,0.0028502423285776215
426,0.0042842531908982105,0.0019486300799280117,0.0028502423285776215
427,0.0008302606538335812,0.016682590301994718,0.0015667613725585585
428,0.0008302606538335812,0.016682590301994718,0.0015667613725585585
429,0.0008302606538335812,0.016682590301994718,0.0015667613725585585
430,0.002374819727169417,0.005095011636250034,0.0017865594167007328
431,0.0005008194029576807,0.03930359981629635,0.0007769924680684705
432,0.0005008194029576807,0.03930359981629635,0.0007769924680684705
433,0.0005008194029576807,0.03930359981629635,0.0007769924680684705
434,0.0005008194029576807,0.03930359981629635,0.0007769924680684705
435,0.0005113328346437972,0.03265262458144576,0.000681970331119477
436,0.00047295027556848755,0.03095157850184994,0.00046369287173194984
437,0.00047295027556848755,0.03095157850184994,0.00046369287173194984
438,0.00047295027556848755,0.03095157850184994,0.00046369287173194984
439,0.0010448426365475662,0.014001468468305609,0.0004938033313711081
440,0.0010448426365475662,0.014001468468305609,0.0004938033313711081
441,0.0010448426365475662,0.014001468468305609,0.0004938033313711081
442,0.0028516642780620507,0.007972987941472545,0.0008198070929257573
443,0.0027189091391313126,0.005519089374112496,0.0027302069119038005
444,0.0017961295849887311,0.00629252189901317,0.0020413623951942134
445,0.0002503858971478642,0.02365595811391231,0.004526708157075611
446,0.0002503858971478642,0.02365595811391231,0.004526708157075611
447,0.0011798635799150229,0.004946304412797035,0.0046681492721624696
448,0.0011798635799150229,0.004946304412797035,0.0046681492721624696
449,2.3976520294034567e-05,0.15973935828127547,0.004310877178484588
450,2.3976520294034567e-05,0.15973935828127547,0.004310877178484588
451,2.3976520294034567e-05,0.15973935828127547,0.004310877178484588
452,8.170526251701285e-05,0.04573713470466573,0.004557600696943927
453,8.170526251701285e-05,0.04573713470466573,0.004557600696943927
454,8.170526251701285e-05,0.04573713470466573,0.004557600696943927
455,8.170526251701285e-05,0.04573713470466573,0.004557600696943927
