,r2,r3
49,9.718846055551265e-05,3.947597326605499e-08
50,9.718846055551265e-05,3.947597326605499e-08
51,9.718846055551265e-05,3.947597326605499e-08
52,9.718846055551265e-05,3.947597326605499e-08
53,9.718846055551265e-05,3.947597326605499e-08
54,9.71848952976993e-05,3.948271626894504e-08
55,9.71848952976993e-05,3.948271626894504e-08
56,9.711943518542989e-05,3.94935520244019e-08
57,9.711943518542989e-05,3.94935520244019e-08
58,9.714713949671469e-05,3.948424999422496e-08
59,9.714713949671469e-05,3.948424999422496e-08
60,9.714048122331522e-05,3.9457891010469205e-08
61,9.714048122331522e-05,3.9457891010469205e-08
62,9.715751200841081e-05,3.947462422756141e-08
63,9.709922870139803e-05,3.9434275920834616e-08
64,9.709922870139803e-05,3.9434275920834616e-08
65,9.709922870139803e-05,3.9434275920834616e-08
66,9.709922870139803e-05,3.9434275920834616e-08
67,9.709922870139803e-05,3.9434275920834616e-08
68,9.715458477976369e-05,3.945966408016055e-08
69,9.720932779200033e-05,3.9461194489050566e-08
70,9.720932779200033e-05,3.9461194489050566e-08
71,9.720932779200033e-05,3.9461194489050566e-08
72,9.720908810467912e-05,3.9414777464006314e-08
73,9.708811630305742e-05,3.938029477065456e-08
74,9.708811630305742e-05,3.938029477065456e-08
75,9.708811630305742e-05,3.938029477065456e-08
76,9.706180328258316e-05,3.9385397741524236e-08
77,9.706180328258316e-05,3.9385397741524236e-08
78,9.713934371064379e-05,3.934114457298587e-08
79,9.713726161912236e-05,3.941709206686843e-08
80,9.713726161912236e-05,3.941709206686843e-08
81,9.713712325145643e-05,3.9438344853701256e-08
82,9.713712325145643e-05,3.9438344853701256e-08
83,9.713712325145643e-05,3.9438344853701256e-08
84,9.713712325145643e-05,3.9438344853701256e-08
85,9.713712325145643e-05,3.9438344853701256e-08
86,9.713712325145643e-05,3.9438344853701256e-08
87,9.713712325145643e-05,3.9438344853701256e-08
88,9.714603434821619e-05,3.949926784240505e-08
89,9.714603434821619e-05,3.949926784240505e-08
90,9.714603434821619e-05,3.949926784240505e-08
91,9.714603434821619e-05,3.949926784240505e-08
92,9.714603434821619e-05,3.949926784240505e-08
93,9.715398118986884e-05,3.9498430138543844e-08
94,9.714763597133133e-05,3.949649406993943e-08
95,9.71226393696388e-05,3.9463253452387716e-08
96,9.716160964136587e-05,3.9458429761220565e-08
97,9.716160964136587e-05,3.9458429761220565e-08
98,9.722220909017327e-05,3.945799806561209e-08
99,9.722220909017327e-05,3.945799806561209e-08
100,9.718998649821876e-05,3.943839640001881e-08
101,9.718998649821876e-05,3.943839640001881e-08
102,9.719632994595035e-05,3.946429540983508e-08
103,9.707677439398561e-05,3.9431841260888336e-08
104,9.707677439398561e-05,3.9431841260888336e-08
105,9.707677439398561e-05,3.9431841260888336e-08
106,9.715444228942371e-05,3.9463473242034353e-08
107,9.716585872377478e-05,3.9439899438226027e-08
108,9.720612387079692e-05,3.949407590244213e-08
109,9.720612387079692e-05,3.949407590244213e-08
110,9.720612387079692e-05,3.949407590244213e-08
111,9.7203385117247e-05,3.948840506008068e-08
112,9.7203385117247e-05,3.948840506008068e-08
113,9.72222651181456e-05,3.941261146263398e-08
114,9.715989865269037e-05,3.944275977124318e-08
115,9.706254332853647e-05,3.944379238378658e-08
116,9.706254332853647e-05,3.944379238378658e-08
117,9.706254332853647e-05,3.944379238378658e-08
118,9.715692796908512e-05,3.9447783451977294e-08
119,9.71701507603408e-05,3.9433640786925344e-08
120,9.718648826455365e-05,3.9372090887395496e-08
121,9.713763352930072e-05,3.931803120492554e-08
122,9.710630981514855e-05,3.9316601696745495e-08
123,9.710630981514855e-05,3.9316601696745495e-08
124,9.723467228434179e-05,3.942565280872934e-08
125,9.72171531352448e-05,3.954810009512348e-08
126,9.711312528879279e-05,3.9483307444658594e-08
127,9.710021178715304e-05,3.952451836813386e-08
128,9.717911697711011e-05,3.950772869734506e-08
129,9.717911697711011e-05,3.950772869734506e-08
130,9.705836714864161e-05,3.944650282568821e-08
131,9.705836714864161e-05,3.944650282568821e-08
132,9.705739545996268e-05,3.937497182274207e-08
133,9.705873598444851e-05,3.939241142595362e-08
134,9.705873598444851e-05,3.939241142595362e-08
135,9.705873598444851e-05,3.939241142595362e-08
136,9.705873598444851e-05,3.939241142595362e-08
137,9.716122509069306e-05,3.9452006343558995e-08
138,9.715511206928728e-05,3.9466878180023326e-08
139,9.715511206928728e-05,3.9466878180023326e-08
140,9.723197809144444e-05,3.947769583698386e-08
141,9.723197809144444e-05,3.947769583698386e-08
142,9.713259294687456e-05,3.9443261576142876e-08
143,9.720216972070222e-05,3.947044264496655e-08
144,9.720216972070222e-05,3.947044264496655e-08
145,9.720216972070222e-05,3.947044264496655e-08
146,9.720216972070222e-05,3.947044264496655e-08
147,9.720216972070222e-05,3.947044264496655e-08
148,9.720216972070222e-05,3.947044264496655e-08
149,9.720216972070222e-05,3.947044264496655e-08
150,9.720216972070222e-05,3.947044264496655e-08
151,9.720216972070222e-05,3.947044264496655e-08
152,9.720216972070222e-05,3.947044264496655e-08
153,9.720216972070222e-05,3.947044264496655e-08
154,9.720216972070222e-05,3.947044264496655e-08
155,9.719891818003966e-05,3.943940130501091e-08
156,9.719361243987844e-05,3.945592139982494e-08
157,9.71561689481691e-05,3.9466899097054395e-08
158,9.71561689481691e-05,3.9466899097054395e-08
159,9.71561689481691e-05,3.9466899097054395e-08
160,9.71561689481691e-05,3.9466899097054395e-08
161,9.71561689481691e-05,3.9466899097054395e-08
162,9.711847119214998e-05,3.950449939000852e-08
163,9.721557630320585e-05,3.952375139286698e-08
164,9.721557630320585e-05,3.952375139286698e-08
165,9.721557630320585e-05,3.952375139286698e-08
166,9.717110514135268e-05,3.954504648517673e-08
167,9.717110514135268e-05,3.954504648517673e-08
168,9.705569742613962e-05,3.947433417592492e-08
169,9.721168956783553e-05,3.9540494791246643e-08
170,9.716019926449703e-05,3.94930598747279e-08
171,9.716019926449703e-05,3.94930598747279e-08
172,9.716019926449703e-05,3.94930598747279e-08
173,9.716019926449703e-05,3.94930598747279e-08
174,9.716019926449703e-05,3.94930598747279e-08
175,9.716437085553097e-05,3.949013523116371e-08
176,9.712993829963929e-05,3.945956476952026e-08
177,9.706592777269463e-05,3.942455094113352e-08
178,9.706592777269463e-05,3.942455094113352e-08
179,9.706592777269463e-05,3.942455094113352e-08
180,9.706592777269463e-05,3.942455094113352e-08
181,9.706592777269463e-05,3.942455094113352e-08
182,9.706592777269463e-05,3.942455094113352e-08
183,9.722671518293227e-05,3.947598239835772e-08
184,9.722671518293227e-05,3.947598239835772e-08
185,9.716076449215792e-05,3.948571491237572e-08
186,9.716076449215792e-05,3.948571491237572e-08
187,9.710007888017033e-05,3.944464883433155e-08
188,9.710007888017033e-05,3.944464883433155e-08
189,9.710007888017033e-05,3.944464883433155e-08
190,9.710007888017033e-05,3.944464883433155e-08
191,9.707285499122647e-05,3.939457877748308e-08
192,9.707285499122647e-05,3.939457877748308e-08
193,9.715070662951696e-05,3.9459736971745604e-08
194,9.710740795930608e-05,3.941125586046233e-08
195,9.708756745892809e-05,3.9403079138405357e-08
196,9.708756745892809e-05,3.9403079138405357e-08
197,9.708756745892809e-05,3.9403079138405357e-08
198,9.721768012008506e-05,3.9438846518712565e-08
199,9.721768012008506e-05,3.9438846518712565e-08
200,9.716952464621634e-05,3.9473273675561017e-08
201,9.716952464621634e-05,3.9473273675561017e-08
202,9.716952464621634e-05,3.9473273675561017e-08
203,9.716952464621634e-05,3.9473273675561017e-08
204,9.716952464621634e-05,3.9473273675561017e-08
205,9.716952464621634e-05,3.9473273675561017e-08
206,9.72070363405623e-05,3.948974704874559e-08
207,9.722954256430471e-05,3.951604836974486e-08
208,9.722954256430471e-05,3.951604836974486e-08
209,9.724061863264406e-05,3.950809824240385e-08
210,9.724061863264406e-05,3.950809824240385e-08
211,9.724061863264406e-05,3.950809824240385e-08
212,9.718477892185103e-05,3.947130218172317e-08
213,9.718477892185103e-05,3.947130218172317e-08
214,9.713750230760162e-05,3.9411798265382944e-08
215,9.72187774735597e-05,3.943936677797691e-08
216,9.72187774735597e-05,3.943936677797691e-08
217,9.717673481041509e-05,3.9425747555719266e-08
218,9.724388526903918e-05,3.943347366579438e-08
219,9.724388526903918e-05,3.943347366579438e-08
220,9.724388526903918e-05,3.943347366579438e-08
221,9.724322287037853e-05,3.949315812540642e-08
222,9.723325458050928e-05,3.942838147049183e-08
223,9.718762916027388e-05,3.942338687340412e-08
224,9.709218117504671e-05,3.9374895689147366e-08
225,9.712977221418197e-05,3.949035176624336e-08
226,9.712977221418197e-05,3.949035176624336e-08
227,9.712977221418197e-05,3.949035176624336e-08
228,9.712977221418197e-05,3.949035176624336e-08
229,9.712977221418197e-05,3.949035176624336e-08
230,9.712977221418197e-05,3.949035176624336e-08
231,9.718663970524383e-05,3.9505146908362535e-08
232,9.714511458694847e-05,3.947526227587392e-08
233,9.71860502651144e-05,3.9486481075793506e-08
234,9.71860502651144e-05,3.9486481075793506e-08
235,9.71860502651144e-05,3.9486481075793506e-08
236,9.71860502651144e-05,3.9486481075793506e-08
237,9.71860502651144e-05,3.9486481075793506e-08
238,9.716525368444993e-05,3.9459316266581575e-08
239,9.710444578991251e-05,3.943184604628151e-08
240,9.710444578991251e-05,3.943184604628151e-08
241,9.710444578991251e-05,3.943184604628151e-08
242,9.710444578991251e-05,3.943184604628151e-08
243,9.715940515140943e-05,3.94286272068068e-08
244,9.715940515140943e-05,3.94286272068068e-08
245,9.715940515140943e-05,3.94286272068068e-08
246,9.709077700844456e-05,3.942987475002489e-08
247,9.70899307383805e-05,3.943279349658927e-08
248,9.707120110182663e-05,3.941992670183852e-08
249,9.707120110182663e-05,3.941992670183852e-08
250,9.708909028545304e-05,3.94382472973065e-08
251,9.708909028545304e-05,3.94382472973065e-08
252,9.71136035535287e-05,3.945681779562372e-08
253,9.71136035535287e-05,3.945681779562372e-08
254,9.71361436217908e-05,3.945755565483696e-08
255,9.71361436217908e-05,3.945755565483696e-08
256,9.71361436217908e-05,3.945755565483696e-08
257,9.71361436217908e-05,3.945755565483696e-08
258,9.70676088143236e-05,3.939602756350892e-08
259,9.720733992889067e-05,3.945323673506691e-08
260,9.720733992889067e-05,3.945323673506691e-08
261,9.71840603113702e-05,3.9421012785886946e-08
262,9.71840603113702e-05,3.9421012785886946e-08
263,9.718976146067039e-05,3.9450917954651756e-08
264,9.718976146067039e-05,3.9450917954651756e-08
265,9.724447651932505e-05,3.943660462758778e-08
266,9.724447651932505e-05,3.943660462758778e-08
267,9.724447651932505e-05,3.943660462758778e-08
268,9.724447651932505e-05,3.943660462758778e-08
269,9.724447651932505e-05,3.943660462758778e-08
270,9.724579104469433e-05,3.9438635902169716e-08
271,9.724579104469433e-05,3.9438635902169716e-08
272,9.72464470361848e-05,3.942677063266376e-08
273,9.72464470361848e-05,3.942677063266376e-08
274,9.72464470361848e-05,3.942677063266376e-08
275,9.724649545142766e-05,3.942259392908038e-08
276,9.712778897609849e-05,3.943676696438572e-08
277,9.712778897609849e-05,3.943676696438572e-08
278,9.712778897609849e-05,3.943676696438572e-08
279,9.712778897609849e-05,3.943676696438572e-08
280,9.718581439015446e-05,3.951559740100798e-08
281,9.718581439015446e-05,3.951559740100798e-08
282,9.717917162678411e-05,3.9536219405881245e-08
283,9.717494922836072e-05,3.9513284950183305e-08
284,9.720686083220367e-05,3.950879748252103e-08
285,9.720686083220367e-05,3.950879748252103e-08
286,9.720686083220367e-05,3.950879748252103e-08
287,9.720686083220367e-05,3.950879748252103e-08
288,9.720686083220367e-05,3.950879748252103e-08
289,9.719293922237454e-05,3.9465263598940575e-08
290,9.719293922237454e-05,3.9465263598940575e-08
291,9.719293922237454e-05,3.9465263598940575e-08
292,9.719293922237454e-05,3.9465263598940575e-08
293,9.719293922237454e-05,3.9465263598940575e-08
294,9.719293922237454e-05,3.9465263598940575e-08
295,9.720401665796648e-05,3.9495215046897114e-08
296,9.720401665796648e-05,3.9495215046897114e-08
297,9.720401665796648e-05,3.9495215046897114e-08
298,9.720401665796648e-05,3.9495215046897114e-08
299,9.720401665796648e-05,3.9495215046897114e-08
300,9.720401665796648e-05,3.9495215046897114e-08
301,9.720401665796648e-05,3.9495215046897114e-08
302,9.712964597711652e-05,3.9491653791572286e-08
303,9.719842096475348e-05,3.945096112872517e-08
304,9.719842096475348e-05,3.945096112872517e-08
305,9.719842096475348e-05,3.945096112872517e-08
306,9.719842096475348e-05,3.945096112872517e-08
307,9.71246608407058e-05,3.9428412043171125e-08
308,9.71246608407058e-05,3.9428412043171125e-08
309,9.71246608407058e-05,3.9428412043171125e-08
310,9.71246608407058e-05,3.9428412043171125e-08
311,9.710435346819864e-05,3.947163270146532e-08
312,9.717437301514914e-05,3.948727631743563e-08
313,9.717437301514914e-05,3.948727631743563e-08
314,9.713686296313988e-05,3.9493770123830376e-08
315,9.713686296313988e-05,3.9493770123830376e-08
316,9.71500912698815e-05,3.9517350867993236e-08
317,9.71500912698815e-05,3.9517350867993236e-08
318,9.71500912698815e-05,3.9517350867993236e-08
319,9.720172517608776e-05,3.951531276322322e-08
320,9.716249724940867e-05,3.9466126945401846e-08
321,9.72297988382982e-05,3.945027369359452e-08
322,9.71941845095582e-05,3.947332632634068e-08
323,9.715725436915708e-05,3.943195361316396e-08
324,9.715725436915708e-05,3.943195361316396e-08
325,9.715725436915708e-05,3.943195361316396e-08
326,9.717448146585442e-05,3.946607260865633e-08
327,9.722555461016464e-05,3.942806501368565e-08
328,9.724530171123387e-05,3.947591818327855e-08
329,9.72455136067561e-05,3.944653130868061e-08
330,9.72455136067561e-05,3.944653130868061e-08
331,9.72455136067561e-05,3.944653130868061e-08
332,9.722973715785897e-05,3.937694250816572e-08
333,9.722973715785897e-05,3.937694250816572e-08
334,9.724531686675567e-05,3.948240251998161e-08
335,9.724531686675567e-05,3.948240251998161e-08
336,9.724531686675567e-05,3.948240251998161e-08
337,9.724531686675567e-05,3.948240251998161e-08
338,9.715415056842737e-05,3.944286685241994e-08
339,9.713001864465533e-05,3.9432813951109986e-08
340,9.715444564700602e-05,3.9457821456015375e-08
341,9.715444564700602e-05,3.9457821456015375e-08
342,9.715444564700602e-05,3.9457821456015375e-08
343,9.715444564700602e-05,3.9457821456015375e-08
344,9.715444564700602e-05,3.9457821456015375e-08
345,9.718863437489173e-05,3.946739452608957e-08
346,9.712959084936112e-05,3.948499664392444e-08
347,9.712959084936112e-05,3.948499664392444e-08
348,9.712959084936112e-05,3.948499664392444e-08
349,9.712150034789977e-05,3.9400170385381234e-08
350,9.721061897385271e-05,3.947412707892198e-08
351,9.724215085982404e-05,3.954622055083813e-08
352,9.724215085982404e-05,3.954622055083813e-08
353,9.724215085982404e-05,3.954622055083813e-08
354,9.724215085982404e-05,3.954622055083813e-08
355,9.72463137982827e-05,3.9519165714646245e-08
356,9.72432897952323e-05,3.94658521382275e-08
357,9.72432897952323e-05,3.94658521382275e-08
358,9.72432897952323e-05,3.94658521382275e-08
359,9.724271411500391e-05,3.9477854360107955e-08
360,9.72207890203837e-05,3.947656347212767e-08
361,9.72207890203837e-05,3.947656347212767e-08
362,9.710446558824779e-05,3.942211676002102e-08
363,9.712742674535277e-05,3.9399104099553444e-08
364,9.712742674535277e-05,3.9399104099553444e-08
365,9.717457329492724e-05,3.945187575466517e-08
366,9.717457329492724e-05,3.945187575466517e-08
367,9.717457329492724e-05,3.945187575466517e-08
368,9.717457329492724e-05,3.945187575466517e-08
369,9.711684022904239e-05,3.942290829174083e-08
370,9.711684022904239e-05,3.942290829174083e-08
371,9.707324121931985e-05,3.942806077979748e-08
372,9.707868038786106e-05,3.942899162325811e-08
373,9.707868038786106e-05,3.942899162325811e-08
374,9.707868038786106e-05,3.942899162325811e-08
375,9.707868038786106e-05,3.942899162325811e-08
376,9.709775817660872e-05,3.9429115912375195e-08
377,9.709872123215733e-05,3.9409391820487075e-08
378,9.711833999088599e-05,3.94060478036701e-08
379,9.711833999088599e-05,3.94060478036701e-08
380,9.711833999088599e-05,3.94060478036701e-08
381,9.711833999088599e-05,3.94060478036701e-08
382,9.711833999088599e-05,3.94060478036701e-08
383,9.711833999088599e-05,3.94060478036701e-08
384,9.711833999088599e-05,3.94060478036701e-08
385,9.711833999088599e-05,3.94060478036701e-08
386,9.711833999088599e-05,3.94060478036701e-08
387,9.7188925931197e-05,3.9471134477974915e-08
388,9.7188925931197e-05,3.9471134477974915e-08
389,9.7188925931197e-05,3.9471134477974915e-08
390,9.7188925931197e-05,3.9471134477974915e-08
391,9.7188925931197e-05,3.9471134477974915e-08
392,9.7188925931197e-05,3.9471134477974915e-08
393,9.72386053559051e-05,3.955207718772058e-08
394,9.72386053559051e-05,3.955207718772058e-08
395,9.723844407602918e-05,3.951284732653887e-08
396,9.723844407602918e-05,3.951284732653887e-08
397,9.723535955464569e-05,3.954651562813728e-08
398,9.723535955464569e-05,3.954651562813728e-08
399,9.723535955464569e-05,3.954651562813728e-08
400,9.716926543888794e-05,3.948397839154905e-08
401,9.723406942383078e-05,3.947923560890899e-08
402,9.723406942383078e-05,3.947923560890899e-08
403,9.723406942383078e-05,3.947923560890899e-08
404,9.723406942383078e-05,3.947923560890899e-08
405,9.723406942383078e-05,3.947923560890899e-08
406,9.723406942383078e-05,3.947923560890899e-08
407,9.723406942383078e-05,3.947923560890899e-08
408,9.723406942383078e-05,3.947923560890899e-08
409,9.723406942383078e-05,3.947923560890899e-08
410,9.723406942383078e-05,3.947923560890899e-08
411,9.711313859064092e-05,3.946615850287118e-08
412,9.711313859064092e-05,3.946615850287118e-08
413,9.70908831957824e-05,3.946325295673062e-08
414,9.708056998719125e-05,3.9466990381873835e-08
415,9.708056998719125e-05,3.9466990381873835e-08
416,9.708056998719125e-05,3.9466990381873835e-08
417,9.708056998719125e-05,3.9466990381873835e-08
418,9.708056998719125e-05,3.9466990381873835e-08
419,9.707500788788831e-05,3.9445455487378354e-08
420,9.72045090390344e-05,3.942871696900224e-08
421,9.72045090390344e-05,3.942871696900224e-08
422,9.721475111203202e-05,3.944307810824501e-08
423,9.721475111203202e-05,3.944307810824501e-08
424,9.719710323623507e-05,3.9488778063972275e-08
425,9.707772684180485e-05,3.939894925069058e-08
426,9.707772684180485e-05,3.939894925069058e-08
427,9.710001076443573e-05,3.9398946253936583e-08
428,9.706091983011288e-05,3.9361442480087177e-08
429,9.709287150721993e-05,3.9436138698494054e-08
430,9.712975027038146e-05,3.947134887917945e-08
431,9.713189520370365e-05,3.947546245044547e-08
432,9.713189520370365e-05,3.947546245044547e-08
433,9.713189520370365e-05,3.947546245044547e-08
434,9.709163161559753e-05,3.948610176943482e-08
435,9.709163161559753e-05,3.948610176943482e-08
436,9.713702975492284e-05,3.9499520853924654e-08
437,9.721056463586023e-05,3.947412538898829e-08
438,9.721056463586023e-05,3.947412538898829e-08
439,9.721056463586023e-05,3.947412538898829e-08
440,9.721056463586023e-05,3.947412538898829e-08
441,9.721056463586023e-05,3.947412538898829e-08
442,9.723985229000773e-05,3.951776574239352e-08
443,9.723416688492385e-05,3.949595996410609e-08
444,9.723416688492385e-05,3.949595996410609e-08
445,9.721246358297124e-05,3.952597116230908e-08
446,9.721246358297124e-05,3.952597116230908e-08
447,9.723154757185019e-05,3.951520555586838e-08
448,9.721776502691264e-05,3.949615940050461e-08
449,9.722708242258171e-05,3.9473340794334886e-08
450,9.716214493578714e-05,3.947475836063651e-08
451,9.716214493578714e-05,3.947475836063651e-08
452,9.713179595474103e-05,3.946994591921751e-08
453,9.713179595474103e-05,3.946994591921751e-08
454,9.713179595474103e-05,3.946994591921751e-08
455,9.706236643657694e-05,3.9457732879523896e-08
456,9.706236643657694e-05,3.9457732879523896e-08
457,9.705782742079311e-05,3.941226329574285e-08
458,9.713778648948087e-05,3.9440989635261074e-08
459,9.716305111204292e-05,3.940833217675281e-08
460,9.711778962492805e-05,3.94473639695782e-08
461,9.708240108475077e-05,3.9409908087579895e-08
462,9.708240108475077e-05,3.9409908087579895e-08
463,9.713126586482334e-05,3.947817301984284e-08
464,9.719215240278167e-05,3.949436948260057e-08
465,9.719215240278167e-05,3.949436948260057e-08
466,9.711908566247377e-05,3.942517464184543e-08
467,9.711908566247377e-05,3.942517464184543e-08
468,9.711908566247377e-05,3.942517464184543e-08
469,9.711908566247377e-05,3.942517464184543e-08
470,9.711908566247377e-05,3.942517464184543e-08
471,9.711908566247377e-05,3.942517464184543e-08
472,9.711908566247377e-05,3.942517464184543e-08
473,9.711908566247377e-05,3.942517464184543e-08
474,9.711908566247377e-05,3.942517464184543e-08
475,9.711908566247377e-05,3.942517464184543e-08
476,9.711908566247377e-05,3.942517464184543e-08
477,9.711908566247377e-05,3.942517464184543e-08
478,9.711908566247377e-05,3.942517464184543e-08
479,9.711908566247377e-05,3.942517464184543e-08
480,9.711908566247377e-05,3.942517464184543e-08
481,9.711908566247377e-05,3.942517464184543e-08
482,9.711908566247377e-05,3.942517464184543e-08
483,9.711908566247377e-05,3.942517464184543e-08
484,9.710840251030131e-05,3.9437505008634e-08
485,9.710214797614416e-05,3.940507579723594e-08
486,9.719394021038065e-05,3.9415473009495743e-08
487,9.719394021038065e-05,3.9415473009495743e-08
488,9.719394021038065e-05,3.9415473009495743e-08
489,9.72059915824701e-05,3.9431915783303844e-08
490,9.71962785183215e-05,3.9421085584109166e-08
491,9.721630119640024e-05,3.9472899450595855e-08
492,9.722047102329294e-05,3.9481662924012725e-08
493,9.722047102329294e-05,3.9481662924012725e-08
494,9.722047102329294e-05,3.9481662924012725e-08
495,9.722047102329294e-05,3.9481662924012725e-08
496,9.711978813255945e-05,3.948122037667004e-08
497,9.711840225951617e-05,3.943079796355963e-08
498,9.7096479810474e-05,3.938697212930336e-08
499,9.7096479810474e-05,3.938697212930336e-08
500,9.7096479810474e-05,3.938697212930336e-08
501,9.71372727554213e-05,3.942831769903934e-08
502,9.710646843625539e-05,3.9404852191560875e-08
503,9.710646843625539e-05,3.9404852191560875e-08
504,9.716974274543307e-05,3.947301873355291e-08
505,9.716974274543307e-05,3.947301873355291e-08
506,9.716974274543307e-05,3.947301873355291e-08
507,9.717826797450039e-05,3.945272494408654e-08
508,9.715348509036258e-05,3.943870207837422e-08
509,9.715348509036258e-05,3.943870207837422e-08
510,9.722721587117931e-05,3.944402687018031e-08
511,9.722721587117931e-05,3.944402687018031e-08
512,9.722721587117931e-05,3.944402687018031e-08
513,9.722721587117931e-05,3.944402687018031e-08
514,9.722721587117931e-05,3.944402687018031e-08
515,9.722721587117931e-05,3.944402687018031e-08
516,9.722721587117931e-05,3.944402687018031e-08
517,9.722721587117931e-05,3.944402687018031e-08
518,9.718388163581165e-05,3.9400034825930206e-08
519,9.718388163581165e-05,3.9400034825930206e-08
520,9.718388163581165e-05,3.9400034825930206e-08
521,9.710087979474723e-05,3.9442766154965746e-08
522,9.710087979474723e-05,3.9442766154965746e-08
523,9.710087979474723e-05,3.9442766154965746e-08
524,9.710613951890969e-05,3.9428782945381425e-08
525,9.710613951890969e-05,3.9428782945381425e-08
526,9.710613951890969e-05,3.9428782945381425e-08
527,9.71017038321489e-05,3.949211665898992e-08
528,9.717120204807e-05,3.9402531711996604e-08
529,9.713830935132772e-05,3.944575650066678e-08
530,9.711669624822509e-05,3.938692230957609e-08
531,9.708256385586202e-05,3.9416060329087937e-08
532,9.718538133673809e-05,3.946357428263225e-08
533,9.718139290807306e-05,3.943662104337497e-08
534,9.713896380777299e-05,3.943730016583507e-08
535,9.714793127575436e-05,3.941569121105855e-08
536,9.716117222787079e-05,3.943226636408344e-08
537,9.716117222787079e-05,3.943226636408344e-08
538,9.714433147861718e-05,3.9503883403206086e-08
539,9.710558765467576e-05,3.9420310634581154e-08
540,9.70758853702084e-05,3.94693045567983e-08
541,9.707649814245325e-05,3.947649278187051e-08
542,9.709446324937961e-05,3.944663691974856e-08
543,9.709446324937961e-05,3.944663691974856e-08
544,9.711983148385967e-05,3.944198023434102e-08
545,9.723686216761936e-05,3.950086115797239e-08
546,9.723686216761936e-05,3.950086115797239e-08
547,9.723686216761936e-05,3.950086115797239e-08
548,9.724314058188626e-05,3.949248948690223e-08
549,9.724314058188626e-05,3.949248948690223e-08
550,9.724314058188626e-05,3.949248948690223e-08
551,9.724314058188626e-05,3.949248948690223e-08
552,9.724314058188626e-05,3.949248948690223e-08
553,9.722830178172564e-05,3.949293265852364e-08
554,9.717642121885822e-05,3.948126947805609e-08
555,9.71895069986903e-05,3.945597405717791e-08
556,9.720858328773614e-05,3.947634876420356e-08
557,9.721632118618991e-05,3.946754426695596e-08
558,9.721632118618991e-05,3.946754426695596e-08
559,9.72003610702387e-05,3.947117770985369e-08
560,9.72003610702387e-05,3.947117770985369e-08
561,9.72003610702387e-05,3.947117770985369e-08
562,9.72003610702387e-05,3.947117770985369e-08
563,9.72003610702387e-05,3.947117770985369e-08
564,9.721150059037204e-05,3.947499769549065e-08
565,9.721150059037204e-05,3.947499769549065e-08
566,9.71661059715999e-05,3.9463246396943534e-08
567,9.71661059715999e-05,3.9463246396943534e-08
568,9.721646755341197e-05,3.946073649138471e-08
569,9.721646755341197e-05,3.946073649138471e-08
570,9.721646755341197e-05,3.946073649138471e-08
571,9.721646755341197e-05,3.946073649138471e-08
572,9.721646755341197e-05,3.946073649138471e-08
573,9.721646755341197e-05,3.946073649138471e-08
574,9.721646755341197e-05,3.946073649138471e-08
