,r1,a1
0,3.5692025414333486,0.8441967813286658
1,3.5783407641603606,0.846378409014341
2,3.569521892471111,0.844219238702115
3,3.566721969245391,0.8436017932782084
4,3.5724562261877573,0.8448929865527861
5,3.573097337286881,0.8450594793576689
6,3.573097337286881,0.8450594793576689
7,3.573199919339549,0.8450922175549209
8,3.5746540997408633,0.8454326963613443
9,3.5717556812285762,0.8447712652313039
10,3.5776243838809045,0.846119306557019
11,3.5789691201106506,0.8464717480779712
12,3.587774289507312,0.8487568466269935
13,3.5904143760972236,0.8492962536943197
14,3.5938736589466256,0.8501111741675007
15,3.5941423328823325,0.8501715711780976
16,3.5963284211962367,0.850789911934907
17,3.5970599977780444,0.8508857979540028
18,3.602203886463454,0.8520572963120787
19,3.6184754715418688,0.8560005075061583
20,3.6109037200499907,0.8541850546946398
21,3.6109037200499907,0.8541850546946398
22,3.59782179891968,0.8510536706197243
23,3.5958739496818493,0.8506204897740861
24,3.593460999578483,0.8500109781853423
25,3.5847204825289376,0.8480286925710808
26,3.592035885699785,0.8497581470669185
27,3.5902936988138117,0.8493063641055437
28,3.588018854475336,0.8487040979233341
29,3.5768068492658927,0.8461533799117587
30,3.574747800822085,0.8457180280548919
31,3.580567736707528,0.8471661752850426
32,3.581323001844682,0.8474086382572514
33,3.580707766209701,0.8471608662348257
34,3.5864342754139495,0.8485859180340195
35,3.5838151393853934,0.8479557527444155
36,3.593490548637887,0.8502815176792451
37,3.598653543442719,0.8514734160777552
38,3.598653543442719,0.8514734160777552
39,3.602616478850863,0.8523545699023671
40,3.5967831389974356,0.8509997179726839
41,3.599045419028321,0.8514829710972939
42,3.5936596184135245,0.8502004815168267
43,3.599895075621549,0.8516416430679733
44,3.5987005965680683,0.8514149416010367
45,3.5981962396526126,0.8511980169370372
46,3.5979542006546543,0.8511927447641598
47,3.598737017784157,0.8514006205795623
48,3.5958296593044476,0.8505954756504616
49,3.6034854119868927,0.8524927763482264
50,3.599005811278917,0.851449801768229
51,3.5976807674735163,0.8511629355278488
52,3.603473126664568,0.8525896975551043
53,3.6123646785484635,0.8546776527779509
54,3.610878108890879,0.8543065546703871
55,3.6082468616609007,0.8537095281989663
56,3.6241590172453386,0.8573474112711555
57,3.614831971039842,0.855168231593199
58,3.603360847204482,0.8525193727916972
59,3.595186292915076,0.8505190348467954
60,3.59022573989704,0.8493820517975467
61,3.5785435999670234,0.8465881267899765
62,3.5861227238426787,0.8484129147476549
63,3.5907824530161894,0.8495624946181886
64,3.5843310729949507,0.8480299004756158
65,3.582776378435869,0.847579449012373
66,3.5759856717389216,0.8459299039037443
67,3.5800400823444947,0.8469121948213119
68,3.579689396295699,0.8468021879928533
69,3.5769638240388693,0.846138942482733
70,3.5745955783496424,0.8456591071027152
71,3.578913577340501,0.8466971597948773
72,3.582594561518958,0.8475579771812178
73,3.5850017181760268,0.8481274801864905
74,3.5839130218023247,0.8479115411004354
75,3.5941961218192464,0.8503801153376468
76,3.597810261991729,0.8511334309492551
77,3.5884047261673597,0.84882273628826
78,3.58388734132237,0.8477639165676307
79,3.5833224181443564,0.8476310389199246
80,3.585673780723194,0.8482544184033547
81,3.586320629562623,0.8484178118181775
82,3.5930679366103973,0.8500551890141469
83,3.5825394720182744,0.8475870823951338
84,3.580671526513464,0.8471449374937952
85,3.5811841569258482,0.8472320270217594
86,3.5781973877800746,0.8465990255395256
87,3.583882449552841,0.8479578819451744
88,3.58639641897995,0.8484743134930927
89,3.58151782347363,0.8473433453212413
90,3.579957722218612,0.846960054178387
91,3.572897429059327,0.8452971492804182
92,3.576297264112781,0.8461304049078546
93,3.5678339261448238,0.8441208979073086
94,3.5712945393712725,0.8450376018482401
95,3.5659118447502602,0.8438439692294953
96,3.5659118447502602,0.8438439692294953
97,3.561497294071806,0.842797064863182
98,3.5566893345182375,0.8416055736222087
99,3.553164571694581,0.8408046789049681
100,3.545773510844424,0.8390041670510975
101,3.5377701800821626,0.8370132535846772
102,3.5335774825515007,0.8359918357248319
103,3.532498117063316,0.8357293454252279
104,3.5321572663394507,0.8356206765807608
105,3.5297626066841836,0.8350102330312946
106,3.535585444501054,0.8364779795160593
107,3.535057544065274,0.8363506826801073
108,3.5404720094643056,0.8377083887127391
109,3.5404720094643056,0.8377083887127391
110,3.533927342161443,0.8360779593913525
111,3.531384142637699,0.8354124118247942
112,3.5430565604711575,0.8383094318563469
113,3.548558348882579,0.8396128694095302
114,3.5501064223185637,0.8399948454413536
115,3.551529909535389,0.8403544916924184
116,3.5512256224883956,0.8403126868861006
117,3.5558983204531267,0.8414874933811213
118,3.5629482218441773,0.8432025867671755
119,3.5693285169496276,0.844749679734048
120,3.5657599657760444,0.8439079713527023
121,3.5651154384925294,0.843716190013818
122,3.575067577326801,0.8461589184197073
123,3.57240193019737,0.8455021315785245
124,3.5775317148986034,0.8467318335575899
125,3.5721218056422446,0.8454873884514272
126,3.572704145845409,0.8456810924749244
127,3.57816181055595,0.8470095556639373
128,3.5989720998631793,0.8519861693608037
129,3.5989720998631793,0.8519861693608037
130,3.5900128679914967,0.849858155128948
131,3.6024840868428774,0.8528200544956424
132,3.6024079125325126,0.8529465332102014
133,3.6055100934403894,0.8537022143376387
134,3.6052422188267275,0.8536648145504598
135,3.6051789907640814,0.8536931264789707
136,3.6057257695459404,0.8537510248963724
137,3.5988199594667587,0.85211046695891
138,3.615317569761115,0.8560011567341543
139,3.615317569761115,0.8560011567341543
140,3.611321118264155,0.8550908994731401
141,3.611321118264155,0.8550908994731401
142,3.6038286437040354,0.853367414259036
143,3.6191830439333437,0.8569807437890872
144,3.6166325291419024,0.8562976764555095
145,3.6060357381946746,0.8537253474082014
146,3.6147329565216695,0.8557501878910599
147,3.6162505945241077,0.8561971219877276
148,3.6028913802139164,0.8529954401049294
149,3.5944755988317048,0.8510088346555594
150,3.588504781931978,0.8496207912487338
151,3.579286199229495,0.8474155557194459
152,3.574667560855806,0.8462337503130999
153,3.5822378444877057,0.848013967389928
154,3.5881988286903574,0.8494652129580851
155,3.591775057239566,0.8503517432217103
156,3.6014766214751677,0.8526067688034824
157,3.609794310823907,0.8546129418382129
158,3.6221669105599554,0.8574257860235175
159,3.6325254137800456,0.859802415476962
160,3.634191905038108,0.8602415254176589
161,3.6300569851382165,0.8592549862614137
162,3.627122067566805,0.8585577606513578
163,3.6439379978856823,0.86246697144239
164,3.632599122642663,0.8598334862150459
165,3.6387270821986504,0.8612091670073169
166,3.6394762750392307,0.8613785312674802
167,3.631630826049135,0.8595707522560411
168,3.6210876399006406,0.857105273279167
169,3.6285667405047954,0.8589705147719031
170,3.628652989412243,0.8588611381011403
