,mean,sd,hdi_3%,hdi_97%,mpv
std_deviation[0],196.32426393524386,10.767863423474962,176.70135747468422,216.67549310980795,194.11045887202178
std_deviation[1],0.141643822221093,0.007878771350874,0.127346856859368,0.156002849566576,0.14214602306804897
r1,3.723441271990818,0.091475514019382,3.53551561647681,3.880162129179836,3.7054092088034443
a1,0.880376101385868,0.021571242716972,0.835884769386272,0.917194104978843,0.8754072911320468
