,mean,sd,hdi_3%,hdi_97%,mpv
std_deviation[0],525.1926021153116,66.75625529775465,409.91804426134854,655.2210279618008,496.85798047905547
std_deviation[1],3.821592266564807,0.493662665144109,2.941778324345488,4.718119557494349,3.6772432651199374
a1,674360.4018052144,227505.96955655902,263185.8312592758,999143.6894467155,928113.6196439826
a3,83997.47697612894,28943.242827903483,26863.50825852264,130415.38111901487,109336.67140488447
