,mean,sd,hdi_3%,hdi_97%,mpv
std_deviation[0],363.7563052878997,55.30181038043736,288.2621198138146,436.43335873761595,435.1069712052142
std_deviation[1],86.20140230192163,142.82782950013817,2.986506037595634,333.93645393169436,3.7439012769782916
r2,8.56300541e-07,2.17863987e-07,5.72355161e-07,1.196022724e-06,1.1945265356608223e-06
r3,0.001949535286357,0.000509067053035,0.001287257265088,0.002744052881972,0.0027404934652895357
