,mean,sd,hdi_3%,hdi_97%,mpv
std_deviation[0],525.2205638537173,68.88480659580691,402.8952436484877,652.1945713037401,508.81926761210275
std_deviation[1],3.819901433280654,0.497021256124355,2.941667311471759,4.749986157813536,3.684711068371265
a1,670121.1533630078,225773.0298601107,263239.60992597404,997783.5683812262,893807.5941607602
a3,80701.67046918321,27822.3008528665,25743.917346799128,121710.81062403285,103515.02178291377
