,r1,m,a1
41,0.31168795541535504,0.009722666097202532,0.05128454417233948
42,0.31168795541535504,0.009722666097202532,0.05128454417233948
43,0.2799515738080852,0.009288906042431797,0.047631598778502864
44,0.2799515738080852,0.009288906042431797,0.047631598778502864
45,0.2818724054574847,0.009659600549682883,0.04771242826573816
46,0.28074948449150006,0.009596134292875952,0.04728596426354013
47,0.27705760756490677,0.009672830917512637,0.046995395649455166
48,0.27705760756490677,0.009672830917512637,0.046995395649455166
49,0.27705760756490677,0.009672830917512637,0.046995395649455166
50,0.27705760756490677,0.009672830917512637,0.046995395649455166
51,0.27705760756490677,0.009672830917512637,0.046995395649455166
52,0.27705760756490677,0.009672830917512637,0.046995395649455166
53,0.27705760756490677,0.009672830917512637,0.046995395649455166
54,0.29067551545625386,0.008554995406686087,0.04604890365411812
55,0.29067551545625386,0.008554995406686087,0.04604890365411812
56,0.3014737083517129,0.009352077525896941,0.04826869731037585
57,0.3014737083517129,0.009352077525896941,0.04826869731037585
58,0.29720135531675007,0.008917872925956796,0.04727055848257036
59,0.29720135531675007,0.008917872925956796,0.04727055848257036
60,0.29720135531675007,0.008917872925956796,0.04727055848257036
61,0.30511184217019616,0.008904394323439329,0.04847580509913901
62,0.30511184217019616,0.008904394323439329,0.04847580509913901
63,0.30511184217019616,0.008904394323439329,0.04847580509913901
64,0.30511184217019616,0.008904394323439329,0.04847580509913901
65,0.30511184217019616,0.008904394323439329,0.04847580509913901
66,0.30511184217019616,0.008904394323439329,0.04847580509913901
67,0.30511184217019616,0.008904394323439329,0.04847580509913901
68,0.30511184217019616,0.008904394323439329,0.04847580509913901
69,0.30511184217019616,0.008904394323439329,0.04847580509913901
70,0.30511184217019616,0.008904394323439329,0.04847580509913901
71,0.30511184217019616,0.008904394323439329,0.04847580509913901
72,0.30511184217019616,0.008904394323439329,0.04847580509913901
73,0.30511184217019616,0.008904394323439329,0.04847580509913901
74,0.30511184217019616,0.008904394323439329,0.04847580509913901
75,0.3083038957168869,0.008346738595416715,0.04817859738295002
76,0.32390313171516244,0.008829994659769063,0.05154756163480234
77,0.32390313171516244,0.008829994659769063,0.05154756163480234
78,0.32390313171516244,0.008829994659769063,0.05154756163480234
79,0.32390313171516244,0.008829994659769063,0.05154756163480234
80,0.31702988334989823,0.008674726397786034,0.05011832207251029
81,0.31702988334989823,0.008674726397786034,0.05011832207251029
82,0.31702988334989823,0.008674726397786034,0.05011832207251029
83,0.31702988334989823,0.008674726397786034,0.05011832207251029
84,0.2952866651257883,0.008389737184116366,0.04595205587834307
85,0.2952866651257883,0.008389737184116366,0.04595205587834307
86,0.28117414547660224,0.009217134273983567,0.04628956520555755
87,0.28117414547660224,0.009217134273983567,0.04628956520555755
88,0.2828793407495656,0.009296165699048781,0.04547319987821347
89,0.27551947698185825,0.00887692936779715,0.04489288643302083
90,0.2862119239042931,0.00878255191990187,0.045008928469855956
91,0.27812585304291426,0.009131211728933936,0.044644197309733145
92,0.27812585304291426,0.009131211728933936,0.044644197309733145
93,0.28151782442256185,0.008811460927465651,0.044043893193040314
94,0.28151782442256185,0.008811460927465651,0.044043893193040314
95,0.28151782442256185,0.008811460927465651,0.044043893193040314
96,0.28151782442256185,0.008811460927465651,0.044043893193040314
97,0.28151782442256185,0.008811460927465651,0.044043893193040314
98,0.28151782442256185,0.008811460927465651,0.044043893193040314
99,0.28151782442256185,0.008811460927465651,0.044043893193040314
100,0.28151782442256185,0.008811460927465651,0.044043893193040314
101,0.2751824813582377,0.009118990475126721,0.04403554656108726
102,0.2751824813582377,0.009118990475126721,0.04403554656108726
103,0.2751824813582377,0.009118990475126721,0.04403554656108726
104,0.2825719235598865,0.008199291003817092,0.043558745580912064
105,0.2825719235598865,0.008199291003817092,0.043558745580912064
106,0.2825719235598865,0.008199291003817092,0.043558745580912064
107,0.2825719235598865,0.008199291003817092,0.043558745580912064
108,0.2825719235598865,0.008199291003817092,0.043558745580912064
109,0.28380593930248565,0.008369050409114792,0.043745293323986946
110,0.28380593930248565,0.008369050409114792,0.043745293323986946
111,0.28380593930248565,0.008369050409114792,0.043745293323986946
112,0.28380593930248565,0.008369050409114792,0.043745293323986946
113,0.28380593930248565,0.008369050409114792,0.043745293323986946
114,0.2854766697675128,0.008251920468058314,0.04369840243101956
115,0.2854766697675128,0.008251920468058314,0.04369840243101956
116,0.2854766697675128,0.008251920468058314,0.04369840243101956
117,0.2854766697675128,0.008251920468058314,0.04369840243101956
118,0.2854766697675128,0.008251920468058314,0.04369840243101956
119,0.2854766697675128,0.008251920468058314,0.04369840243101956
120,0.2792037115643144,0.00814475699707485,0.04322012925011244
121,0.27774310983251704,0.00829777804962596,0.04337684628450047
122,0.2719891484628855,0.008704767261633595,0.04327742554850484
123,0.2719891484628855,0.008704767261633595,0.04327742554850484
124,0.2719891484628855,0.008704767261633595,0.04327742554850484
125,0.2719891484628855,0.008704767261633595,0.04327742554850484
126,0.2732321534708489,0.008678191581077752,0.04329233867060678
127,0.27050934823828693,0.008536898904095558,0.04316570753262955
128,0.27050934823828693,0.008536898904095558,0.04316570753262955
129,0.27050934823828693,0.008536898904095558,0.04316570753262955
130,0.26438926687542075,0.008923017583364293,0.04320938060624887
131,0.26438926687542075,0.008923017583364293,0.04320938060624887
132,0.26438926687542075,0.008923017583364293,0.04320938060624887
133,0.27626389319501865,0.008677538556110437,0.04318548047627565
134,0.27626389319501865,0.008677538556110437,0.04318548047627565
135,0.27626389319501865,0.008677538556110437,0.04318548047627565
136,0.27626389319501865,0.008677538556110437,0.04318548047627565
137,0.27626389319501865,0.008677538556110437,0.04318548047627565
138,0.27626389319501865,0.008677538556110437,0.04318548047627565
139,0.27626389319501865,0.008677538556110437,0.04318548047627565
140,0.27626389319501865,0.008677538556110437,0.04318548047627565
141,0.27626389319501865,0.008677538556110437,0.04318548047627565
142,0.27626389319501865,0.008677538556110437,0.04318548047627565
143,0.27626389319501865,0.008677538556110437,0.04318548047627565
144,0.2709213102584302,0.008946735133860234,0.04298395281378176
145,0.2709213102584302,0.008946735133860234,0.04298395281378176
146,0.2709213102584302,0.008946735133860234,0.04298395281378176
147,0.2709213102584302,0.008946735133860234,0.04298395281378176
148,0.2709213102584302,0.008946735133860234,0.04298395281378176
149,0.2709213102584302,0.008946735133860234,0.04298395281378176
150,0.2709213102584302,0.008946735133860234,0.04298395281378176
151,0.26688084764618286,0.008598668492711636,0.04287272017948479
152,0.26688084764618286,0.008598668492711636,0.04287272017948479
153,0.26688084764618286,0.008598668492711636,0.04287272017948479
154,0.2760722347756553,0.008607065783832857,0.042893036313990884
155,0.2760722347756553,0.008607065783832857,0.042893036313990884
156,0.27408920552178595,0.008581814556743143,0.04289943771938748
157,0.27408920552178595,0.008581814556743143,0.04289943771938748
158,0.27162083634135664,0.008581236945261186,0.04287566734900876
159,0.27791386705790566,0.008575523985932752,0.042907209160331146
160,0.27791386705790566,0.008575523985932752,0.042907209160331146
161,0.276245599350613,0.008331582079546838,0.042848243273012676
162,0.276245599350613,0.008331582079546838,0.042848243273012676
163,0.276245599350613,0.008331582079546838,0.042848243273012676
164,0.276245599350613,0.008331582079546838,0.042848243273012676
165,0.276245599350613,0.008331582079546838,0.042848243273012676
166,0.276245599350613,0.008331582079546838,0.042848243273012676
167,0.276245599350613,0.008331582079546838,0.042848243273012676
168,0.276245599350613,0.008331582079546838,0.042848243273012676
169,0.276245599350613,0.008331582079546838,0.042848243273012676
170,0.276245599350613,0.008331582079546838,0.042848243273012676
171,0.27329740752739695,0.00851035866072602,0.04284903667092043
172,0.27329740752739695,0.00851035866072602,0.04284903667092043
173,0.27804590647802424,0.00817799125067933,0.04301401071866635
174,0.2790555972479162,0.008419170867360265,0.04324799980504361
175,0.2790555972479162,0.008419170867360265,0.04324799980504361
176,0.2790555972479162,0.008419170867360265,0.04324799980504361
177,0.2790555972479162,0.008419170867360265,0.04324799980504361
178,0.2790555972479162,0.008419170867360265,0.04324799980504361
179,0.2790555972479162,0.008419170867360265,0.04324799980504361
180,0.2807004426693762,0.008590544304650996,0.0442026845466435
181,0.29057331570019296,0.008912269072645028,0.04629225187875494
182,0.27131482116189765,0.009010108442976646,0.043772214434205564
183,0.27131482116189765,0.009010108442976646,0.043772214434205564
184,0.30514054536169816,0.009289381111354347,0.04865145687557629
185,0.30514054536169816,0.009289381111354347,0.04865145687557629
186,0.29750260104998877,0.009068804959973887,0.047980895446906036
187,0.29750260104998877,0.009068804959973887,0.047980895446906036
188,0.29750260104998877,0.009068804959973887,0.047980895446906036
189,0.29750260104998877,0.009068804959973887,0.047980895446906036
190,0.29750260104998877,0.009068804959973887,0.047980895446906036
191,0.29750260104998877,0.009068804959973887,0.047980895446906036
192,0.29750260104998877,0.009068804959973887,0.047980895446906036
193,0.29750260104998877,0.009068804959973887,0.047980895446906036
194,0.29750260104998877,0.009068804959973887,0.047980895446906036
195,0.29750260104998877,0.009068804959973887,0.047980895446906036
196,0.2832531826199709,0.008997895825166037,0.04473735910429279
197,0.2832531826199709,0.008997895825166037,0.04473735910429279
198,0.2832531826199709,0.008997895825166037,0.04473735910429279
199,0.2832531826199709,0.008997895825166037,0.04473735910429279
200,0.2832531826199709,0.008997895825166037,0.04473735910429279
201,0.2832531826199709,0.008997895825166037,0.04473735910429279
202,0.29354059701123786,0.008487913708475408,0.04539719426911874
203,0.29354059701123786,0.008487913708475408,0.04539719426911874
204,0.29354059701123786,0.008487913708475408,0.04539719426911874
205,0.29354059701123786,0.008487913708475408,0.04539719426911874
206,0.29354059701123786,0.008487913708475408,0.04539719426911874
207,0.3022023378947958,0.008311209426910804,0.047206512001382574
208,0.3022023378947958,0.008311209426910804,0.047206512001382574
209,0.2974876563686067,0.009172313338661961,0.048327919328230905
210,0.29855220579354186,0.008961430516180195,0.0478840956115744
211,0.29855220579354186,0.008961430516180195,0.0478840956115744
212,0.29855220579354186,0.008961430516180195,0.0478840956115744
213,0.29855220579354186,0.008961430516180195,0.0478840956115744
214,0.29855220579354186,0.008961430516180195,0.0478840956115744
215,0.29855220579354186,0.008961430516180195,0.0478840956115744
216,0.29855220579354186,0.008961430516180195,0.0478840956115744
217,0.30429037613869775,0.00921486065609508,0.04949653628468663
218,0.26927666363263264,0.008718740206714284,0.04330227150964622
219,0.26927666363263264,0.008718740206714284,0.04330227150964622
220,0.26927666363263264,0.008718740206714284,0.04330227150964622
221,0.26927666363263264,0.008718740206714284,0.04330227150964622
222,0.26927666363263264,0.008718740206714284,0.04330227150964622
223,0.27564248202080444,0.00850097248142326,0.043321152357392846
224,0.27564248202080444,0.00850097248142326,0.043321152357392846
225,0.27786774099206135,0.008204530424922555,0.04322957602567361
226,0.27467526393320457,0.008304631653965529,0.043275276432576275
227,0.27467526393320457,0.008304631653965529,0.043275276432576275
228,0.27467526393320457,0.008304631653965529,0.043275276432576275
229,0.27467526393320457,0.008304631653965529,0.043275276432576275
230,0.27467526393320457,0.008304631653965529,0.043275276432576275
231,0.27467526393320457,0.008304631653965529,0.043275276432576275
232,0.27467526393320457,0.008304631653965529,0.043275276432576275
233,0.27467526393320457,0.008304631653965529,0.043275276432576275
234,0.27467526393320457,0.008304631653965529,0.043275276432576275
235,0.2785042562817192,0.00873167107817028,0.043742863090209506
236,0.27599770286929476,0.008472079219078337,0.04318798794132156
237,0.27599770286929476,0.008472079219078337,0.04318798794132156
238,0.2946550294612846,0.008751207011324794,0.04553615754904953
239,0.3208730066404808,0.008614833545661164,0.049198712832958645
240,0.32151973058007516,0.008514621240987794,0.049440874058726714
241,0.32151973058007516,0.008514621240987794,0.049440874058726714
242,0.30683036832087596,0.008802218724456272,0.04750849168222125
243,0.27789480057262683,0.008701419697945807,0.04450404210355127
244,0.27789480057262683,0.008701419697945807,0.04450404210355127
245,0.27207284165882717,0.008859139280671365,0.04407804617616047
246,0.27207284165882717,0.008859139280671365,0.04407804617616047
247,0.27787825691332485,0.009034458797469128,0.04513338276617175
248,0.27787825691332485,0.009034458797469128,0.04513338276617175
249,0.2884960778663608,0.008917653998965805,0.04603056434920498
250,0.2884960778663608,0.008917653998965805,0.04603056434920498
251,0.2725842845626257,0.008673622023091734,0.04324475133693858
252,0.2725842845626257,0.008673622023091734,0.04324475133693858
253,0.2725842845626257,0.008673622023091734,0.04324475133693858
254,0.2725842845626257,0.008673622023091734,0.04324475133693858
255,0.2725842845626257,0.008673622023091734,0.04324475133693858
256,0.2725842845626257,0.008673622023091734,0.04324475133693858
257,0.2725842845626257,0.008673622023091734,0.04324475133693858
258,0.27816924182177577,0.008254822820983365,0.04319174209153151
259,0.27816924182177577,0.008254822820983365,0.04319174209153151
260,0.2752782071374983,0.008451403367226317,0.04293296108259367
261,0.2752782071374983,0.008451403367226317,0.04293296108259367
262,0.2752782071374983,0.008451403367226317,0.04293296108259367
263,0.2752782071374983,0.008451403367226317,0.04293296108259367
264,0.2720759107848859,0.008594294646324586,0.0428928692316925
265,0.2720759107848859,0.008594294646324586,0.0428928692316925
266,0.2720759107848859,0.008594294646324586,0.0428928692316925
267,0.2674338981640737,0.008628147427719501,0.042854892372041986
268,0.2674338981640737,0.008628147427719501,0.042854892372041986
269,0.2854469679099108,0.008095160995135584,0.043230494728819055
270,0.2854469679099108,0.008095160995135584,0.043230494728819055
271,0.2854469679099108,0.008095160995135584,0.043230494728819055
272,0.28831697935152245,0.008137499217826711,0.043320981929777645
273,0.28831697935152245,0.008137499217826711,0.043320981929777645
274,0.28831697935152245,0.008137499217826711,0.043320981929777645
275,0.28831697935152245,0.008137499217826711,0.043320981929777645
276,0.28831697935152245,0.008137499217826711,0.043320981929777645
277,0.28831697935152245,0.008137499217826711,0.043320981929777645
278,0.28831697935152245,0.008137499217826711,0.043320981929777645
279,0.2820970927658962,0.008377451522198797,0.04365300076974721
280,0.2820970927658962,0.008377451522198797,0.04365300076974721
281,0.2755593166550881,0.008324865832525815,0.043519107835486834
282,0.2755593166550881,0.008324865832525815,0.043519107835486834
283,0.2755593166550881,0.008324865832525815,0.043519107835486834
284,0.2755593166550881,0.008324865832525815,0.043519107835486834
285,0.2755593166550881,0.008324865832525815,0.043519107835486834
286,0.2755593166550881,0.008324865832525815,0.043519107835486834
287,0.2755593166550881,0.008324865832525815,0.043519107835486834
288,0.2797539728160238,0.008587208204799754,0.043552391751303286
289,0.2797539728160238,0.008587208204799754,0.043552391751303286
290,0.2797539728160238,0.008587208204799754,0.043552391751303286
291,0.2797539728160238,0.008587208204799754,0.043552391751303286
292,0.2797539728160238,0.008587208204799754,0.043552391751303286
293,0.2797539728160238,0.008587208204799754,0.043552391751303286
294,0.2797539728160238,0.008587208204799754,0.043552391751303286
295,0.2797539728160238,0.008587208204799754,0.043552391751303286
296,0.2797539728160238,0.008587208204799754,0.043552391751303286
297,0.2797539728160238,0.008587208204799754,0.043552391751303286
298,0.2797539728160238,0.008587208204799754,0.043552391751303286
299,0.2659992580789237,0.009273401606032383,0.04370976738635065
300,0.2659992580789237,0.009273401606032383,0.04370976738635065
301,0.2659992580789237,0.009273401606032383,0.04370976738635065
302,0.2659992580789237,0.009273401606032383,0.04370976738635065
303,0.2659992580789237,0.009273401606032383,0.04370976738635065
304,0.2659992580789237,0.009273401606032383,0.04370976738635065
305,0.2659992580789237,0.009273401606032383,0.04370976738635065
306,0.2659992580789237,0.009273401606032383,0.04370976738635065
307,0.2659992580789237,0.009273401606032383,0.04370976738635065
308,0.2659992580789237,0.009273401606032383,0.04370976738635065
309,0.2659992580789237,0.009273401606032383,0.04370976738635065
310,0.2659992580789237,0.009273401606032383,0.04370976738635065
311,0.2659992580789237,0.009273401606032383,0.04370976738635065
312,0.2659992580789237,0.009273401606032383,0.04370976738635065
313,0.2659992580789237,0.009273401606032383,0.04370976738635065
314,0.2659992580789237,0.009273401606032383,0.04370976738635065
315,0.2909749838391151,0.009253364280578399,0.04629056228817616
316,0.2909749838391151,0.009253364280578399,0.04629056228817616
317,0.3157116523801135,0.008752010276058193,0.049393183828586325
318,0.3157116523801135,0.008752010276058193,0.049393183828586325
319,0.3157116523801135,0.008752010276058193,0.049393183828586325
320,0.3157116523801135,0.008752010276058193,0.049393183828586325
321,0.3157116523801135,0.008752010276058193,0.049393183828586325
322,0.3157116523801135,0.008752010276058193,0.049393183828586325
323,0.3157116523801135,0.008752010276058193,0.049393183828586325
324,0.3063166170807466,0.009206556059390969,0.04922640430649543
325,0.30307046506793395,0.009291146681010817,0.049226194497718714
326,0.3002357814382275,0.009360811523850241,0.04940941330810045
327,0.2908676610640584,0.009231479788846584,0.047441111278186815
328,0.2884458521356282,0.009084784931175921,0.046965746902518576
329,0.2884458521356282,0.009084784931175921,0.046965746902518576
330,0.2884458521356282,0.009084784931175921,0.046965746902518576
331,0.29377081875312105,0.008866286731464945,0.04689442705017748
332,0.29377081875312105,0.008866286731464945,0.04689442705017748
333,0.29377081875312105,0.008866286731464945,0.04689442705017748
334,0.29377081875312105,0.008866286731464945,0.04689442705017748
335,0.29377081875312105,0.008866286731464945,0.04689442705017748
336,0.297653283466417,0.009091332655973021,0.04793466183662329
337,0.297653283466417,0.009091332655973021,0.04793466183662329
338,0.2779085783576702,0.008792126758050767,0.04473280417019571
339,0.2779085783576702,0.008792126758050767,0.04473280417019571
340,0.2882853128966217,0.009096964717097915,0.046148590493054704
341,0.2882853128966217,0.009096964717097915,0.046148590493054704
342,0.2900866328400703,0.008568195606624293,0.045582059189002384
343,0.2900866328400703,0.008568195606624293,0.045582059189002384
344,0.2900866328400703,0.008568195606624293,0.045582059189002384
345,0.29106247106588334,0.00850431467802799,0.04580639746989436
346,0.29123103716041887,0.008558093612381098,0.04496430715895395
347,0.29123103716041887,0.008558093612381098,0.04496430715895395
348,0.29123103716041887,0.008558093612381098,0.04496430715895395
349,0.29123103716041887,0.008558093612381098,0.04496430715895395
350,0.29123103716041887,0.008558093612381098,0.04496430715895395
351,0.29123103716041887,0.008558093612381098,0.04496430715895395
352,0.29123103716041887,0.008558093612381098,0.04496430715895395
353,0.29791134413566317,0.008314661179397508,0.04517386236387509
354,0.2972374991928558,0.00849839030145535,0.0461794858329864
355,0.2972374991928558,0.00849839030145535,0.0461794858329864
356,0.2972374991928558,0.00849839030145535,0.0461794858329864
357,0.2972374991928558,0.00849839030145535,0.0461794858329864
358,0.28519798558286374,0.008661213814302583,0.045761494663693655
359,0.28519798558286374,0.008661213814302583,0.045761494663693655
360,0.28519798558286374,0.008661213814302583,0.045761494663693655
361,0.2849396212002844,0.008420750369187938,0.04465953278717796
362,0.2849396212002844,0.008420750369187938,0.04465953278717796
363,0.2849396212002844,0.008420750369187938,0.04465953278717796
364,0.2849396212002844,0.008420750369187938,0.04465953278717796
365,0.2849396212002844,0.008420750369187938,0.04465953278717796
366,0.2849396212002844,0.008420750369187938,0.04465953278717796
367,0.2849396212002844,0.008420750369187938,0.04465953278717796
368,0.2849396212002844,0.008420750369187938,0.04465953278717796
369,0.2849396212002844,0.008420750369187938,0.04465953278717796
370,0.2849396212002844,0.008420750369187938,0.04465953278717796
371,0.29550755897383346,0.00861535025003951,0.0457198221612565
372,0.29550755897383346,0.00861535025003951,0.0457198221612565
373,0.28080972995633435,0.007942862233857609,0.04329069786280957
374,0.2712524367521027,0.008634734083722242,0.04319176231669982
375,0.28402645083866784,0.009237726752636618,0.04554536321327503
376,0.28402645083866784,0.009237726752636618,0.04554536321327503
377,0.28402645083866784,0.009237726752636618,0.04554536321327503
378,0.28549854156900334,0.008779898498470133,0.0453261478565873
379,0.28549854156900334,0.008779898498470133,0.0453261478565873
380,0.28549854156900334,0.008779898498470133,0.0453261478565873
381,0.28549854156900334,0.008779898498470133,0.0453261478565873
382,0.28549854156900334,0.008779898498470133,0.0453261478565873
383,0.28549854156900334,0.008779898498470133,0.0453261478565873
384,0.28549854156900334,0.008779898498470133,0.0453261478565873
385,0.28141181050528485,0.008580381543385963,0.044355273688418115
386,0.28141181050528485,0.008580381543385963,0.044355273688418115
387,0.28176326001384894,0.008450326588998865,0.04406093458074793
388,0.28176326001384894,0.008450326588998865,0.04406093458074793
389,0.28176326001384894,0.008450326588998865,0.04406093458074793
390,0.28176326001384894,0.008450326588998865,0.04406093458074793
391,0.28176326001384894,0.008450326588998865,0.04406093458074793
392,0.28176326001384894,0.008450326588998865,0.04406093458074793
393,0.2826790071940261,0.00810459369505201,0.04334182143589095
394,0.2807076627802596,0.008307126780605108,0.0431400261756124
395,0.2807076627802596,0.008307126780605108,0.0431400261756124
396,0.2807076627802596,0.008307126780605108,0.0431400261756124
397,0.29228400093269213,0.008723602832822346,0.045804020982946884
398,0.2914570259336026,0.00850706822325279,0.045806509496604274
399,0.2914570259336026,0.00850706822325279,0.045806509496604274
400,0.2914570259336026,0.00850706822325279,0.045806509496604274
401,0.2914570259336026,0.00850706822325279,0.045806509496604274
402,0.2914570259336026,0.00850706822325279,0.045806509496604274
403,0.28915705556432497,0.008625686258632246,0.045741638100025316
404,0.28915705556432497,0.008625686258632246,0.045741638100025316
405,0.28915705556432497,0.008625686258632246,0.045741638100025316
406,0.2724513532226609,0.008470075527692753,0.04328025369803801
407,0.2724513532226609,0.008470075527692753,0.04328025369803801
408,0.2724513532226609,0.008470075527692753,0.04328025369803801
409,0.2724513532226609,0.008470075527692753,0.04328025369803801
410,0.2724513532226609,0.008470075527692753,0.04328025369803801
411,0.2724513532226609,0.008470075527692753,0.04328025369803801
412,0.2724513532226609,0.008470075527692753,0.04328025369803801
413,0.2724513532226609,0.008470075527692753,0.04328025369803801
414,0.2724513532226609,0.008470075527692753,0.04328025369803801
415,0.28803961062646455,0.008730859620327984,0.04596979418268959
416,0.28803961062646455,0.008730859620327984,0.04596979418268959
417,0.28803961062646455,0.008730859620327984,0.04596979418268959
418,0.28803961062646455,0.008730859620327984,0.04596979418268959
419,0.28803961062646455,0.008730859620327984,0.04596979418268959
420,0.28803961062646455,0.008730859620327984,0.04596979418268959
421,0.28803961062646455,0.008730859620327984,0.04596979418268959
422,0.29216179805303083,0.008067320607510592,0.04520891613787271
423,0.28053167820730496,0.008173539679688898,0.044326779517951206
424,0.28053167820730496,0.008173539679688898,0.044326779517951206
425,0.28053167820730496,0.008173539679688898,0.044326779517951206
426,0.28053167820730496,0.008173539679688898,0.044326779517951206
427,0.28053167820730496,0.008173539679688898,0.044326779517951206
428,0.28168968983526455,0.008487721389627377,0.04439097956081664
429,0.28080308205455373,0.00851546958606417,0.04425937602800266
430,0.28080308205455373,0.00851546958606417,0.04425937602800266
431,0.28080308205455373,0.00851546958606417,0.04425937602800266
432,0.28080308205455373,0.00851546958606417,0.04425937602800266
433,0.2812929514966487,0.00877918228917618,0.04481710031160126
434,0.2812929514966487,0.00877918228917618,0.04481710031160126
435,0.2845729243239347,0.008577463675458138,0.0446331845033079
436,0.2845729243239347,0.008577463675458138,0.0446331845033079
437,0.2845729243239347,0.008577463675458138,0.0446331845033079
438,0.2845729243239347,0.008577463675458138,0.0446331845033079
439,0.2845729243239347,0.008577463675458138,0.0446331845033079
440,0.2845729243239347,0.008577463675458138,0.0446331845033079
441,0.2756181871037262,0.0087475854671989,0.04391893914028797
442,0.2748873857041568,0.009099732203541759,0.04415362913345657
443,0.2748873857041568,0.009099732203541759,0.04415362913345657
444,0.286274558687045,0.008810852522090417,0.044703280890283026
445,0.2839721619889579,0.00848491938190306,0.043982266361414654
446,0.3259242741122924,0.009367369920336181,0.05362290202498001
447,0.32337634575064855,0.009078632068187036,0.052520544855713024
448,0.32337634575064855,0.009078632068187036,0.052520544855713024
449,0.32337634575064855,0.009078632068187036,0.052520544855713024
450,0.32337634575064855,0.009078632068187036,0.052520544855713024
451,0.3213415294091995,0.00913556991460335,0.05170729325970745
452,0.3213415294091995,0.00913556991460335,0.05170729325970745
453,0.3213415294091995,0.00913556991460335,0.05170729325970745
454,0.3213415294091995,0.00913556991460335,0.05170729325970745
455,0.3213415294091995,0.00913556991460335,0.05170729325970745
456,0.3213415294091995,0.00913556991460335,0.05170729325970745
457,0.3156863213462501,0.009299318650607902,0.05020219535034904
458,0.3156863213462501,0.009299318650607902,0.05020219535034904
459,0.3156863213462501,0.009299318650607902,0.05020219535034904
460,0.30277032362884027,0.008409169930358236,0.04637202415871443
461,0.30277032362884027,0.008409169930358236,0.04637202415871443
462,0.30277032362884027,0.008409169930358236,0.04637202415871443
463,0.2967393739305897,0.008582677484236986,0.04570373244077228
464,0.29816614385317874,0.008141634881933327,0.04585519832420623
465,0.29816614385317874,0.008141634881933327,0.04585519832420623
466,0.29816614385317874,0.008141634881933327,0.04585519832420623
467,0.29816614385317874,0.008141634881933327,0.04585519832420623
468,0.29816614385317874,0.008141634881933327,0.04585519832420623
469,0.29816614385317874,0.008141634881933327,0.04585519832420623
470,0.2990153698399997,0.008322174369448754,0.04629869875150322
471,0.2990153698399997,0.008322174369448754,0.04629869875150322
472,0.2990153698399997,0.008322174369448754,0.04629869875150322
473,0.2990153698399997,0.008322174369448754,0.04629869875150322
474,0.2990153698399997,0.008322174369448754,0.04629869875150322
475,0.2884994590949616,0.009064850107343612,0.045955097889197064
476,0.2884994590949616,0.009064850107343612,0.045955097889197064
477,0.2884994590949616,0.009064850107343612,0.045955097889197064
478,0.2884994590949616,0.009064850107343612,0.045955097889197064
479,0.2884994590949616,0.009064850107343612,0.045955097889197064
480,0.29477170748510967,0.009117354031869104,0.04696994993881598
481,0.29477170748510967,0.009117354031869104,0.04696994993881598
