,r2,r3
87,9.16006274847438e-05,3.747725362203381e-08
88,9.16006274847438e-05,3.747725362203381e-08
89,9.16006274847438e-05,3.747725362203381e-08
90,9.16006274847438e-05,3.747725362203381e-08
91,9.176702422576524e-05,3.748848568874376e-08
92,9.182180218381478e-05,3.74972607371268e-08
93,9.18963517457515e-05,3.7497366238446126e-08
94,9.18963517457515e-05,3.7497366238446126e-08
95,9.179124172750157e-05,3.7494868374342674e-08
96,9.179124172750157e-05,3.7494868374342674e-08
97,9.179124172750157e-05,3.7494868374342674e-08
98,9.179124172750157e-05,3.7494868374342674e-08
99,9.179124172750157e-05,3.7494868374342674e-08
100,9.179124172750157e-05,3.7494868374342674e-08
101,9.179124172750157e-05,3.7494868374342674e-08
102,9.172736395353168e-05,3.74944780471284e-08
103,9.172736395353168e-05,3.74944780471284e-08
104,9.176462776366733e-05,3.7494472783086125e-08
105,9.181927712497662e-05,3.7497379626597844e-08
106,9.181927712497662e-05,3.7497379626597844e-08
107,9.169813334178003e-05,3.7496545199765453e-08
108,9.169813334178003e-05,3.7496545199765453e-08
109,9.169813334178003e-05,3.7496545199765453e-08
110,9.18893113352767e-05,3.7498850766737766e-08
111,9.18893113352767e-05,3.7498850766737766e-08
112,9.159139137746837e-05,3.749606262880068e-08
113,9.158811624400932e-05,3.7494266429428985e-08
114,9.157421039602778e-05,3.749708711260157e-08
115,9.157896583816003e-05,3.749649604349051e-08
116,9.157877240854168e-05,3.7496499318174014e-08
117,9.157877240854168e-05,3.7496499318174014e-08
118,9.161534155111531e-05,3.749835459989384e-08
119,9.155315583609034e-05,3.749753268972669e-08
120,9.158010115619857e-05,3.749696350994909e-08
121,9.188074663000022e-05,3.749730510259354e-08
122,9.187009500404414e-05,3.74942940089426e-08
123,9.182960116903929e-05,3.74942390080451e-08
124,9.17285764203046e-05,3.749367690344799e-08
125,9.17285764203046e-05,3.749367690344799e-08
126,9.188159938240396e-05,3.749414043813114e-08
127,9.188159938240396e-05,3.749414043813114e-08
128,9.188159938240396e-05,3.749414043813114e-08
129,9.179865308458296e-05,3.7494729714308875e-08
130,9.179865308458296e-05,3.7494729714308875e-08
131,9.171634050138108e-05,3.748704829333285e-08
132,9.171634050138108e-05,3.748704829333285e-08
133,9.18981146346534e-05,3.749353237202238e-08
134,9.18981146346534e-05,3.749353237202238e-08
135,9.18981146346534e-05,3.749353237202238e-08
136,9.18981146346534e-05,3.749353237202238e-08
137,9.18981146346534e-05,3.749353237202238e-08
138,9.161110774235277e-05,3.747298869900333e-08
139,9.161110774235277e-05,3.747298869900333e-08
140,9.161110774235277e-05,3.747298869900333e-08
141,9.161110774235277e-05,3.747298869900333e-08
142,9.14442739103851e-05,3.747241470978738e-08
143,9.191205878304687e-05,3.7478311928516805e-08
144,9.190647536939704e-05,3.748404556815497e-08
145,9.190647536939704e-05,3.748404556815497e-08
146,9.194018607849277e-05,3.748205108173195e-08
147,9.194018607849277e-05,3.748205108173195e-08
148,9.194018607849277e-05,3.748205108173195e-08
149,9.194018607849277e-05,3.748205108173195e-08
150,9.176424626391868e-05,3.747642159567819e-08
151,9.176424626391868e-05,3.747642159567819e-08
152,9.176424626391868e-05,3.747642159567819e-08
153,9.176424626391868e-05,3.747642159567819e-08
154,9.176424626391868e-05,3.747642159567819e-08
155,9.176424626391868e-05,3.747642159567819e-08
156,9.189263923356055e-05,3.747183655515189e-08
157,9.189263923356055e-05,3.747183655515189e-08
158,9.141524955654537e-05,3.727694450470093e-08
159,9.141524955654537e-05,3.727694450470093e-08
160,9.078496258076827e-05,3.703054267430469e-08
161,9.176499476121886e-05,3.743383074860669e-08
162,9.152247173608571e-05,3.7436327124823024e-08
163,9.148098316248754e-05,3.7265764929457295e-08
164,9.148098316248754e-05,3.7265764929457295e-08
165,9.131306843728855e-05,3.723930106513881e-08
166,9.131306843728855e-05,3.723930106513881e-08
167,9.128629237576096e-05,3.73275421066151e-08
168,9.128629237576096e-05,3.73275421066151e-08
169,9.155729743708801e-05,3.732644951502603e-08
170,9.1137701103115e-05,3.7259545756597755e-08
171,9.1137701103115e-05,3.7259545756597755e-08
172,9.09884461350263e-05,3.716913950408539e-08
173,9.16738125246278e-05,3.734641558865415e-08
174,9.16738125246278e-05,3.734641558865415e-08
175,9.16738125246278e-05,3.734641558865415e-08
176,9.120211564954932e-05,3.71544234328883e-08
177,9.120211564954932e-05,3.71544234328883e-08
178,9.166721678390317e-05,3.742017338853356e-08
179,9.166721678390317e-05,3.742017338853356e-08
180,9.166721678390317e-05,3.742017338853356e-08
181,9.166721678390317e-05,3.742017338853356e-08
182,9.166721678390317e-05,3.742017338853356e-08
183,9.092904548172425e-05,3.716665617735681e-08
184,9.092904548172425e-05,3.716665617735681e-08
185,9.122685452895703e-05,3.7330153298139176e-08
186,9.122685452895703e-05,3.7330153298139176e-08
187,9.087950560330206e-05,3.714075264493319e-08
188,9.087950560330206e-05,3.714075264493319e-08
189,9.097741569985707e-05,3.714873309126626e-08
190,9.097741569985707e-05,3.714873309126626e-08
191,9.162993662031146e-05,3.7416468997235294e-08
192,9.162993662031146e-05,3.7416468997235294e-08
193,9.119160768204309e-05,3.727417956248577e-08
194,9.119160768204309e-05,3.727417956248577e-08
195,9.073506652920404e-05,3.7050164573123413e-08
196,9.073506652920404e-05,3.7050164573123413e-08
197,9.073506652920404e-05,3.7050164573123413e-08
198,9.08817341643862e-05,3.715078635360821e-08
199,9.137021457279353e-05,3.7389684074213914e-08
200,9.137021457279353e-05,3.7389684074213914e-08
201,9.137021457279353e-05,3.7389684074213914e-08
202,9.157159346359659e-05,3.741225636251105e-08
203,9.157159346359659e-05,3.741225636251105e-08
204,9.157159346359659e-05,3.741225636251105e-08
205,9.157159346359659e-05,3.741225636251105e-08
206,9.157159346359659e-05,3.741225636251105e-08
207,9.163295980463598e-05,3.737820763906615e-08
208,9.163295980463598e-05,3.737820763906615e-08
209,9.163295980463598e-05,3.737820763906615e-08
210,9.163295980463598e-05,3.737820763906615e-08
211,9.149218295664512e-05,3.733840191274874e-08
212,9.149218295664512e-05,3.733840191274874e-08
213,9.139086502498962e-05,3.7325507514709746e-08
214,9.119966267507935e-05,3.728599278999807e-08
215,9.119966267507935e-05,3.728599278999807e-08
216,9.119966267507935e-05,3.728599278999807e-08
217,9.119966267507935e-05,3.728599278999807e-08
218,9.119966267507935e-05,3.728599278999807e-08
219,9.119966267507935e-05,3.728599278999807e-08
220,9.119966267507935e-05,3.728599278999807e-08
221,9.119966267507935e-05,3.728599278999807e-08
222,9.159395770907918e-05,3.74335022791308e-08
223,9.159395770907918e-05,3.74335022791308e-08
224,9.159395770907918e-05,3.74335022791308e-08
225,9.159395770907918e-05,3.74335022791308e-08
226,9.159395770907918e-05,3.74335022791308e-08
227,9.159395770907918e-05,3.74335022791308e-08
228,9.159395770907918e-05,3.74335022791308e-08
229,9.159395770907918e-05,3.74335022791308e-08
230,9.136422527668697e-05,3.7317396243375114e-08
231,9.136422527668697e-05,3.7317396243375114e-08
232,9.136422527668697e-05,3.7317396243375114e-08
233,9.136422527668697e-05,3.7317396243375114e-08
234,9.144871007105212e-05,3.73726700023799e-08
235,9.144871007105212e-05,3.73726700023799e-08
236,9.144871007105212e-05,3.73726700023799e-08
237,9.169804838848124e-05,3.742901061285093e-08
238,9.090995738820495e-05,3.720802724439935e-08
239,9.082428928310941e-05,3.71152243474425e-08
240,9.131823502394836e-05,3.7338744383406935e-08
241,9.156776558527936e-05,3.741266960569155e-08
242,9.156776558527936e-05,3.741266960569155e-08
243,9.156776558527936e-05,3.741266960569155e-08
244,9.156776558527936e-05,3.741266960569155e-08
245,9.159128197349755e-05,3.747611234942095e-08
246,9.159128197349755e-05,3.747611234942095e-08
247,9.156898108623726e-05,3.7461141678284664e-08
248,9.156898108623726e-05,3.7461141678284664e-08
249,9.156898108623726e-05,3.7461141678284664e-08
250,9.154762917876022e-05,3.739739063133708e-08
251,9.157597433563499e-05,3.746650486262588e-08
252,9.09863103316273e-05,3.722668631392743e-08
253,9.09863103316273e-05,3.722668631392743e-08
254,9.09863103316273e-05,3.722668631392743e-08
255,9.09863103316273e-05,3.722668631392743e-08
256,9.068232610105338e-05,3.7036803222083326e-08
257,9.059404365353132e-05,3.698065472940243e-08
258,9.059404365353132e-05,3.698065472940243e-08
259,9.073102642564453e-05,3.700722289955108e-08
260,9.073102642564453e-05,3.700722289955108e-08
261,9.08553763121549e-05,3.7161135508006175e-08
262,9.10464461629342e-05,3.716210474098062e-08
263,9.10464461629342e-05,3.716210474098062e-08
264,9.10464461629342e-05,3.716210474098062e-08
265,9.10464461629342e-05,3.716210474098062e-08
266,9.10464461629342e-05,3.716210474098062e-08
267,9.112750601420978e-05,3.7234982767959506e-08
268,9.112750601420978e-05,3.7234982767959506e-08
269,9.136598233846028e-05,3.729681603685659e-08
270,9.136598233846028e-05,3.729681603685659e-08
271,9.136598233846028e-05,3.729681603685659e-08
272,9.136598233846028e-05,3.729681603685659e-08
273,9.136598233846028e-05,3.729681603685659e-08
274,9.136598233846028e-05,3.729681603685659e-08
275,9.14631876652452e-05,3.741133031300028e-08
276,9.15348129882147e-05,3.743433808852931e-08
277,9.065615536859292e-05,3.702477079772643e-08
278,9.065615536859292e-05,3.702477079772643e-08
279,9.065615536859292e-05,3.702477079772643e-08
280,9.065615536859292e-05,3.702477079772643e-08
281,9.065615536859292e-05,3.702477079772643e-08
282,9.065615536859292e-05,3.702477079772643e-08
283,9.108450060553238e-05,3.7225263873624566e-08
284,9.108450060553238e-05,3.7225263873624566e-08
285,9.188701145268157e-05,3.748519456748998e-08
286,9.188701145268157e-05,3.748519456748998e-08
287,9.188701145268157e-05,3.748519456748998e-08
288,9.188701145268157e-05,3.748519456748998e-08
289,9.188701145268157e-05,3.748519456748998e-08
290,9.188701145268157e-05,3.748519456748998e-08
291,9.188701145268157e-05,3.748519456748998e-08
292,9.188701145268157e-05,3.748519456748998e-08
293,9.162640629675815e-05,3.745316893802173e-08
294,9.162640629675815e-05,3.745316893802173e-08
295,9.162640629675815e-05,3.745316893802173e-08
296,9.162640629675815e-05,3.745316893802173e-08
297,9.162640629675815e-05,3.745316893802173e-08
298,9.162640629675815e-05,3.745316893802173e-08
299,9.187437684781681e-05,3.7473958995691956e-08
300,9.187437684781681e-05,3.7473958995691956e-08
301,9.187437684781681e-05,3.7473958995691956e-08
302,9.187437684781681e-05,3.7473958995691956e-08
303,9.187437684781681e-05,3.7473958995691956e-08
304,9.187437684781681e-05,3.7473958995691956e-08
305,9.190406662866765e-05,3.749079039728763e-08
306,9.190406662866765e-05,3.749079039728763e-08
307,9.177951200393029e-05,3.749035839676505e-08
308,9.177951200393029e-05,3.749035839676505e-08
309,9.170355467157518e-05,3.748324561930222e-08
310,9.170355467157518e-05,3.748324561930222e-08
311,9.175784925478517e-05,3.7485576424039887e-08
312,9.178150221480403e-05,3.7484781268911845e-08
313,9.178150221480403e-05,3.7484781268911845e-08
314,9.211996807781663e-05,3.749455190482296e-08
315,9.187951490153344e-05,3.749015114728954e-08
316,9.183111750169886e-05,3.748418292227002e-08
317,9.183111750169886e-05,3.748418292227002e-08
318,9.174447165332068e-05,3.7461204309543e-08
319,9.174447165332068e-05,3.7461204309543e-08
320,9.174447165332068e-05,3.7461204309543e-08
321,9.174447165332068e-05,3.7461204309543e-08
322,9.17562006832462e-05,3.746378745042835e-08
323,9.131914652149631e-05,3.725557471040326e-08
324,9.131914652149631e-05,3.725557471040326e-08
325,9.131914652149631e-05,3.725557471040326e-08
326,9.143988608299919e-05,3.72948310337517e-08
327,9.175410116029295e-05,3.740094456165182e-08
328,9.175410116029295e-05,3.740094456165182e-08
329,9.1519556462166e-05,3.734807661350616e-08
330,9.160947475477434e-05,3.7335405028194845e-08
331,9.160947475477434e-05,3.7335405028194845e-08
332,9.102184188573988e-05,3.7106822772852335e-08
333,9.162874146059457e-05,3.7353782934671524e-08
334,9.157883674232838e-05,3.735879403922916e-08
335,9.157883674232838e-05,3.735879403922916e-08
336,9.157883674232838e-05,3.735879403922916e-08
337,9.157883674232838e-05,3.735879403922916e-08
338,9.157883674232838e-05,3.735879403922916e-08
339,9.157883674232838e-05,3.735879403922916e-08
340,9.120320837268789e-05,3.7241933095774934e-08
341,9.120320837268789e-05,3.7241933095774934e-08
342,9.120320837268789e-05,3.7241933095774934e-08
343,9.134755320598061e-05,3.728087616413494e-08
344,9.093315135532651e-05,3.7161408833142714e-08
345,9.140915660639469e-05,3.7436447489128975e-08
346,9.048863659626368e-05,3.6991095966516583e-08
347,9.048863659626368e-05,3.6991095966516583e-08
348,9.053507093143951e-05,3.697998964235703e-08
349,9.061684818305981e-05,3.711073146263887e-08
350,9.090095733578497e-05,3.7130738681247555e-08
351,9.090095733578497e-05,3.7130738681247555e-08
352,9.090095733578497e-05,3.7130738681247555e-08
353,9.108818791063836e-05,3.7257703876074296e-08
354,9.166039413805505e-05,3.736472628357489e-08
355,9.157754322234901e-05,3.738043594294166e-08
356,9.157754322234901e-05,3.738043594294166e-08
357,9.157754322234901e-05,3.738043594294166e-08
358,9.155044909645301e-05,3.7372920940536154e-08
359,9.12569830035908e-05,3.7345233017585244e-08
360,9.12569830035908e-05,3.7345233017585244e-08
361,9.12569830035908e-05,3.7345233017585244e-08
362,9.081883196923585e-05,3.708726322947304e-08
363,9.168716316640212e-05,3.7453069842829536e-08
364,9.168716316640212e-05,3.7453069842829536e-08
365,9.124639602400648e-05,3.735941663080499e-08
366,9.179332037012762e-05,3.742434782482785e-08
367,9.179332037012762e-05,3.742434782482785e-08
368,9.179332037012762e-05,3.742434782482785e-08
369,9.139620612942649e-05,3.7347716046355916e-08
370,9.139620612942649e-05,3.7347716046355916e-08
371,9.150541652542941e-05,3.741847759983971e-08
372,9.150541652542941e-05,3.741847759983971e-08
373,9.150541652542941e-05,3.741847759983971e-08
374,9.177795167279886e-05,3.746271357069142e-08
375,9.14003396425462e-05,3.729713613174722e-08
376,9.14003396425462e-05,3.729713613174722e-08
377,9.131661424849834e-05,3.728446940188191e-08
378,9.131661424849834e-05,3.728446940188191e-08
379,9.131661424849834e-05,3.728446940188191e-08
380,9.131661424849834e-05,3.728446940188191e-08
381,9.129626199381357e-05,3.728719469340064e-08
382,9.129626199381357e-05,3.728719469340064e-08
383,9.129626199381357e-05,3.728719469340064e-08
384,9.142169828451088e-05,3.735259011510944e-08
385,9.142169828451088e-05,3.735259011510944e-08
386,9.142169828451088e-05,3.735259011510944e-08
387,9.171354577496343e-05,3.73882957843935e-08
388,9.126948028801313e-05,3.733872709333339e-08
389,9.126948028801313e-05,3.733872709333339e-08
390,9.134742615294624e-05,3.731523130098471e-08
391,9.115569690697545e-05,3.722092442506575e-08
392,9.115569690697545e-05,3.722092442506575e-08
393,9.107728840417617e-05,3.7262199442666135e-08
394,9.102218259528976e-05,3.7197561485634114e-08
395,9.102218259528976e-05,3.7197561485634114e-08
396,9.106510196726866e-05,3.7303718697857896e-08
397,9.079086500254044e-05,3.7150379327940806e-08
398,9.07441115657692e-05,3.713385086986174e-08
399,9.07441115657692e-05,3.713385086986174e-08
400,9.078886950441134e-05,3.712348941819718e-08
401,9.081458054177141e-05,3.701803485092589e-08
402,9.137123856095076e-05,3.731701931966681e-08
403,9.137123856095076e-05,3.731701931966681e-08
404,9.137123856095076e-05,3.731701931966681e-08
405,9.140018407323976e-05,3.73517564182502e-08
406,9.137545454207753e-05,3.7383507980768767e-08
407,9.092720817043086e-05,3.7107163754697315e-08
408,9.092720817043086e-05,3.7107163754697315e-08
409,9.092720817043086e-05,3.7107163754697315e-08
410,9.092720817043086e-05,3.7107163754697315e-08
411,9.095504993588514e-05,3.707996761669692e-08
412,9.095504993588514e-05,3.707996761669692e-08
413,9.112320224106647e-05,3.729572085833294e-08
414,9.122129332249514e-05,3.733286410675025e-08
415,9.122129332249514e-05,3.733286410675025e-08
416,9.122129332249514e-05,3.733286410675025e-08
417,9.122129332249514e-05,3.733286410675025e-08
418,9.122129332249514e-05,3.733286410675025e-08
419,9.122129332249514e-05,3.733286410675025e-08
420,9.164369434374671e-05,3.739129917951754e-08
421,9.116094012527345e-05,3.7194722134202504e-08
422,9.068507551702574e-05,3.699832593086146e-08
423,9.068507551702574e-05,3.699832593086146e-08
424,9.068507551702574e-05,3.699832593086146e-08
425,9.099282699648071e-05,3.716889521084626e-08
426,9.099282699648071e-05,3.716889521084626e-08
427,9.09316050243647e-05,3.717030733237506e-08
428,9.123369367829532e-05,3.7297901916321426e-08
429,9.118947089373375e-05,3.727638048939314e-08
430,9.142940206069509e-05,3.7364014920210705e-08
431,9.142940206069509e-05,3.7364014920210705e-08
432,9.142940206069509e-05,3.7364014920210705e-08
433,9.13026727823311e-05,3.7275010062606625e-08
434,9.089542108732758e-05,3.7148901268948157e-08
435,9.14548148379373e-05,3.739762132060338e-08
436,9.17581673359632e-05,3.7418195755654236e-08
437,9.154791652567271e-05,3.7345816499469676e-08
438,9.130417765982697e-05,3.733576761456109e-08
439,9.130417765982697e-05,3.733576761456109e-08
440,9.130417765982697e-05,3.733576761456109e-08
441,9.130417765982697e-05,3.733576761456109e-08
442,9.159212388359055e-05,3.7366054487873087e-08
443,9.15446237551001e-05,3.7410746308497706e-08
444,9.15446237551001e-05,3.7410746308497706e-08
445,9.164002555211908e-05,3.732235765006317e-08
446,9.164002555211908e-05,3.732235765006317e-08
447,9.14781649987832e-05,3.72393214654304e-08
448,9.15159725147096e-05,3.728318740730962e-08
449,9.12698164443862e-05,3.727253829911294e-08
450,9.146810266373504e-05,3.734048561098641e-08
451,9.146810266373504e-05,3.734048561098641e-08
452,9.146810266373504e-05,3.734048561098641e-08
453,9.113079254207857e-05,3.718262909138495e-08
454,9.113079254207857e-05,3.718262909138495e-08
455,9.113079254207857e-05,3.718262909138495e-08
456,9.113079254207857e-05,3.718262909138495e-08
457,9.098218479855433e-05,3.7218038199322485e-08
458,9.167915243467502e-05,3.74023440250121e-08
459,9.147451310646682e-05,3.737753109888388e-08
460,9.147451310646682e-05,3.737753109888388e-08
461,9.147451310646682e-05,3.737753109888388e-08
462,9.147451310646682e-05,3.737753109888388e-08
463,9.147451310646682e-05,3.737753109888388e-08
464,9.15933225140106e-05,3.7369297630992404e-08
465,9.15933225140106e-05,3.7369297630992404e-08
466,9.15316874305623e-05,3.736087533757975e-08
467,9.15316874305623e-05,3.736087533757975e-08
468,9.15316874305623e-05,3.736087533757975e-08
469,9.129964834957204e-05,3.731395914990947e-08
470,9.129964834957204e-05,3.731395914990947e-08
471,9.129964834957204e-05,3.731395914990947e-08
472,9.129964834957204e-05,3.731395914990947e-08
473,9.184231241901112e-05,3.7443269670233854e-08
474,9.184231241901112e-05,3.7443269670233854e-08
475,9.184231241901112e-05,3.7443269670233854e-08
476,9.184231241901112e-05,3.7443269670233854e-08
477,9.184231241901112e-05,3.7443269670233854e-08
478,9.184231241901112e-05,3.7443269670233854e-08
479,9.147371850787418e-05,3.735675977773056e-08
480,9.149523724410422e-05,3.740043773830576e-08
481,9.122850405946955e-05,3.723143639257208e-08
482,9.122850405946955e-05,3.723143639257208e-08
483,9.129394658630657e-05,3.724513114357569e-08
484,9.129394658630657e-05,3.724513114357569e-08
485,9.13331986209757e-05,3.728208987862602e-08
486,9.13331986209757e-05,3.728208987862602e-08
487,9.13331986209757e-05,3.728208987862602e-08
488,9.13331986209757e-05,3.728208987862602e-08
489,9.156956950818508e-05,3.735522196540579e-08
490,9.156956950818508e-05,3.735522196540579e-08
491,9.147236638523706e-05,3.729795529020638e-08
492,9.147236638523706e-05,3.729795529020638e-08
493,9.120646257202701e-05,3.7260240056712794e-08
494,9.072366931114269e-05,3.7100346102438655e-08
495,9.072366931114269e-05,3.7100346102438655e-08
496,9.10685038700015e-05,3.725566767577037e-08
497,9.10685038700015e-05,3.725566767577037e-08
498,9.10685038700015e-05,3.725566767577037e-08
499,9.10685038700015e-05,3.725566767577037e-08
500,9.10685038700015e-05,3.725566767577037e-08
501,9.165136401592979e-05,3.739286317497397e-08
502,9.147090345830272e-05,3.728893726575648e-08
503,9.140322913997271e-05,3.7311163918102914e-08
504,9.106766836142386e-05,3.7219948737828545e-08
505,9.156336754905267e-05,3.739724666224171e-08
506,9.17078633754268e-05,3.741202109564862e-08
507,9.129678102795718e-05,3.7292177547764144e-08
508,9.129678102795718e-05,3.7292177547764144e-08
509,9.133911512547701e-05,3.728741636432432e-08
510,9.133911512547701e-05,3.728741636432432e-08
511,9.133911512547701e-05,3.728741636432432e-08
512,9.136737400732031e-05,3.72703556498451e-08
513,9.132767498191524e-05,3.7314664321725466e-08
514,9.132767498191524e-05,3.7314664321725466e-08
515,9.132767498191524e-05,3.7314664321725466e-08
516,9.132767498191524e-05,3.7314664321725466e-08
517,9.132767498191524e-05,3.7314664321725466e-08
518,9.083108429161874e-05,3.706367114869212e-08
519,9.083108429161874e-05,3.706367114869212e-08
520,9.105028383279287e-05,3.73000865057839e-08
521,9.065340062771746e-05,3.712313972702442e-08
522,9.065340062771746e-05,3.712313972702442e-08
523,9.106903103731598e-05,3.7282328263698126e-08
524,9.085500850950867e-05,3.7095819712858914e-08
525,9.085500850950867e-05,3.7095819712858914e-08
526,9.085500850950867e-05,3.7095819712858914e-08
527,9.085500850950867e-05,3.7095819712858914e-08
528,9.090364679834391e-05,3.717969983212653e-08
529,9.137066421536687e-05,3.732251059091233e-08
530,9.077188197422991e-05,3.7103362093357345e-08
531,9.077188197422991e-05,3.7103362093357345e-08
532,9.103441767566239e-05,3.712288213435251e-08
533,9.103441767566239e-05,3.712288213435251e-08
534,9.113360146450103e-05,3.716432813334069e-08
535,9.113360146450103e-05,3.716432813334069e-08
536,9.152948709969871e-05,3.7344771816957836e-08
537,9.152948709969871e-05,3.7344771816957836e-08
538,9.170602425655912e-05,3.743715919638301e-08
539,9.174855620592273e-05,3.742500009505192e-08
540,9.159655623028049e-05,3.738008130465519e-08
541,9.169747837523152e-05,3.739203672122569e-08
542,9.169747837523152e-05,3.739203672122569e-08
543,9.141027889072586e-05,3.7334075049604575e-08
544,9.118654964124234e-05,3.730457903617994e-08
545,9.147717408747312e-05,3.7301346786959566e-08
546,9.147717408747312e-05,3.7301346786959566e-08
547,9.159401760190937e-05,3.741801724422723e-08
548,9.147617351632265e-05,3.73852362149823e-08
549,9.117191869176292e-05,3.727042639588289e-08
550,9.169704825087491e-05,3.7427280774992985e-08
551,9.16537446871941e-05,3.741832012443744e-08
552,9.16537446871941e-05,3.741832012443744e-08
553,9.078135354872912e-05,3.706528077734404e-08
554,9.069956335797902e-05,3.7007575700560956e-08
555,9.11408841592853e-05,3.7154036020959395e-08
556,9.151938174601336e-05,3.725587337297796e-08
557,9.169072639989738e-05,3.733205462728433e-08
558,9.129243157386645e-05,3.717291371286426e-08
559,9.115091374991718e-05,3.7315829682821585e-08
560,9.126219246075595e-05,3.732669603683992e-08
561,9.126219246075595e-05,3.732669603683992e-08
562,9.126219246075595e-05,3.732669603683992e-08
563,9.128867865853353e-05,3.732527941174592e-08
564,9.128867865853353e-05,3.732527941174592e-08
565,9.174276619704974e-05,3.7452628654957247e-08
566,9.147921116340842e-05,3.7323118273488e-08
567,9.147921116340842e-05,3.7323118273488e-08
568,9.150992391522553e-05,3.7420032355717214e-08
569,9.150992391522553e-05,3.7420032355717214e-08
570,9.16827967567792e-05,3.7454451650337776e-08
571,9.16827967567792e-05,3.7454451650337776e-08
572,9.16827967567792e-05,3.7454451650337776e-08
573,9.16827967567792e-05,3.7454451650337776e-08
