,mean,sd,hdi_3%,hdi_97%,mpv
std_deviation[0],229.65903347527484,10.238701407005548,210.58515756094965,248.9212965357368,231.03981961702806
std_deviation[1],1.204043227e-06,6.0418053e-08,1.093936763e-06,1.315498396e-06,1.2085537131289808e-06
r2,0.000123936513178,9.64001692e-07,0.000121975522073,0.000124997641986,0.00012467430470772354
r3,4.9893747e-08,3.65546e-10,4.914312e-08,5.0301868e-08,5.017519635092033e-08
