,a1,a3
386,967167.9098817776,114228.29616357858
387,967167.9098817776,114228.29616357858
388,967167.9098817776,114228.29616357858
389,967167.9098817776,114228.29616357858
390,967167.9098817776,114228.29616357858
391,974301.4741758497,126629.45157571956
392,974301.4741758497,126629.45157571956
393,974301.4741758497,126629.45157571956
394,974301.4741758497,126629.45157571956
395,959027.4374696574,108549.61543440667
396,959027.4374696574,108549.61543440667
397,959027.4374696574,108549.61543440667
398,959027.4374696574,108549.61543440667
399,959027.4374696574,108549.61543440667
400,959027.4374696574,108549.61543440667
401,959027.4374696574,108549.61543440667
402,959027.4374696574,108549.61543440667
403,959027.4374696574,108549.61543440667
404,959027.4374696574,108549.61543440667
405,973773.3960675464,113718.37053814279
406,973773.3960675464,113718.37053814279
407,973773.3960675464,113718.37053814279
408,973773.3960675464,113718.37053814279
409,974974.9801782911,101985.04923810031
410,974974.9801782911,101985.04923810031
411,329947.6399710859,37149.67009403771
412,329947.6399710859,37149.67009403771
413,390136.8336169412,43806.65964782261
414,390136.8336169412,43806.65964782261
415,863647.2391795286,103801.03728993582
416,791371.0446695889,106179.67946699902
417,791371.0446695889,106179.67946699902
418,791371.0446695889,106179.67946699902
419,711127.3916035787,99787.74916586232
420,711127.3916035787,99787.74916586232
421,800419.784684957,115891.09298001979
422,800419.784684957,115891.09298001979
423,800419.784684957,115891.09298001979
424,800419.784684957,115891.09298001979
425,820872.3014503386,107788.4441701293
426,820872.3014503386,107788.4441701293
427,460550.62874796626,51980.79912832063
428,447897.8085160786,48543.50027627047
429,447897.8085160786,48543.50027627047
430,447897.8085160786,48543.50027627047
431,398667.3256396087,45334.72929999583
432,533147.8741976029,70189.10671915705
433,716363.0809364278,89789.54555125105
434,716363.0809364278,89789.54555125105
435,505131.11255533836,60001.11880810793
436,572177.3876274978,62727.337381274374
437,572177.3876274978,62727.337381274374
438,572177.3876274978,62727.337381274374
439,601212.2530497015,79791.1908021685
440,601212.2530497015,79791.1908021685
441,816813.2906228049,101066.94698767723
442,816813.2906228049,101066.94698767723
443,816813.2906228049,101066.94698767723
444,748975.0672167073,94377.35153942893
445,748975.0672167073,94377.35153942893
446,748975.0672167073,94377.35153942893
447,814381.0865829774,87605.55703952025
448,814381.0865829774,87605.55703952025
449,776485.3627987524,95869.94103387093
450,776485.3627987524,95869.94103387093
451,776485.3627987524,95869.94103387093
452,832958.5992288655,110970.98263979105
453,903871.6995919656,122253.28509537243
454,966443.0325250273,147302.49046581317
455,821811.4851581448,106581.4321093337
456,414474.17313694203,50776.675326393706
457,216661.74829711174,29106.233819490353
458,216661.74829711174,29106.233819490353
459,216661.74829711174,29106.233819490353
460,216661.74829711174,29106.233819490353
461,216661.74829711174,29106.233819490353
462,216661.74829711174,29106.233819490353
463,391368.8159373563,45292.15112427207
464,391368.8159373563,45292.15112427207
465,391368.8159373563,45292.15112427207
466,391368.8159373563,45292.15112427207
467,391368.8159373563,45292.15112427207
468,391368.8159373563,45292.15112427207
469,411222.29816389456,45412.80963956387
470,419748.8275441988,46522.49265967035
471,419748.8275441988,46522.49265967035
472,936737.509573754,100434.59150675124
473,888815.743796735,88263.07834776705
474,888815.743796735,88263.07834776705
475,996839.0912211965,143603.54345161666
476,996839.0912211965,143603.54345161666
477,996839.0912211965,143603.54345161666
478,996839.0912211965,143603.54345161666
479,996839.0912211965,143603.54345161666
480,998000.3029358246,143599.74879589077
481,994174.0107570969,120201.44308903451
482,994174.0107570969,120201.44308903451
483,994174.0107570969,120201.44308903451
484,994174.0107570969,120201.44308903451
485,980919.5639382203,107000.55651312992
486,980919.5639382203,107000.55651312992
487,982739.0356613206,115918.94520719566
488,982739.0356613206,115918.94520719566
489,982739.0356613206,115918.94520719566
490,979685.6279483144,107234.35754527281
491,979685.6279483144,107234.35754527281
492,979685.6279483144,107234.35754527281
493,979685.6279483144,107234.35754527281
494,992713.0307747008,113441.29888496056
495,992713.0307747008,113441.29888496056
496,993975.9249131051,111127.5551026624
497,994331.8080547518,134308.84531783528
498,994331.8080547518,134308.84531783528
499,994331.8080547518,134308.84531783528
500,979613.5293917429,121935.18808073363
501,979613.5293917429,121935.18808073363
502,979613.5293917429,121935.18808073363
503,979613.5293917429,121935.18808073363
504,987229.3913544955,126070.33222149161
505,959982.8990473414,113587.34814658629
506,920532.3466848492,100714.62635963275
507,920532.3466848492,100714.62635963275
508,482425.84381166974,55553.53020268137
509,482425.84381166974,55553.53020268137
510,482425.84381166974,55553.53020268137
511,482425.84381166974,55553.53020268137
512,619038.3231956124,69566.4500636817
513,466249.20206442865,48768.94112038286
514,466249.20206442865,48768.94112038286
515,466249.20206442865,48768.94112038286
516,547958.1910455981,62698.745206870415
517,547958.1910455981,62698.745206870415
518,547958.1910455981,62698.745206870415
519,634825.6353594537,74908.5920080641
520,830127.0968631468,106905.19805974395
521,830127.0968631468,106905.19805974395
522,830127.0968631468,106905.19805974395
523,830127.0968631468,106905.19805974395
524,830127.0968631468,106905.19805974395
525,875155.1148898684,109998.61060779203
526,318875.4637627997,42079.80582169981
527,252357.25528511862,31851.161852025307
528,280399.83502871473,33508.229591096744
529,280399.83502871473,33508.229591096744
530,280399.83502871473,33508.229591096744
531,305676.33892181236,34067.17318954766
532,305676.33892181236,34067.17318954766
533,241316.34488518184,32408.1568986313
534,241316.34488518184,32408.1568986313
535,241316.34488518184,32408.1568986313
536,323717.7231983728,38652.292292308426
537,384202.05529987876,44100.723411961844
538,384202.05529987876,44100.723411961844
539,384202.05529987876,44100.723411961844
540,707745.8119700926,71577.75969972329
541,707745.8119700926,71577.75969972329
542,687474.0885394557,81580.04131852303
543,687474.0885394557,81580.04131852303
544,687474.0885394557,81580.04131852303
545,687474.0885394557,81580.04131852303
546,687474.0885394557,81580.04131852303
547,853079.0626615618,105670.69377396133
548,853079.0626615618,105670.69377396133
549,853079.0626615618,105670.69377396133
550,853079.0626615618,105670.69377396133
551,942611.4378661085,113137.08819154346
552,942611.4378661085,113137.08819154346
553,942611.4378661085,113137.08819154346
554,942611.4378661085,113137.08819154346
555,942611.4378661085,113137.08819154346
556,942147.3195505625,103010.65025953099
557,953862.4399379869,114479.41069273755
558,550482.6603225289,71026.1014980461
559,550482.6603225289,71026.1014980461
560,550482.6603225289,71026.1014980461
561,550830.3850815695,64169.06315526927
562,550830.3850815695,64169.06315526927
563,550830.3850815695,64169.06315526927
564,634752.3710446818,78159.39863119085
565,564257.2578885558,73061.6266386247
566,833005.9657930038,107627.02456230795
567,750198.1229509354,97194.92758559404
568,750198.1229509354,97194.92758559404
569,750198.1229509354,97194.92758559404
570,750198.1229509354,97194.92758559404
571,750198.1229509354,97194.92758559404
572,750198.1229509354,97194.92758559404
573,706799.7469527487,88362.5089260212
574,706799.7469527487,88362.5089260212
575,739489.5314551715,90574.00427789219
576,739489.5314551715,90574.00427789219
577,739489.5314551715,90574.00427789219
578,739489.5314551715,90574.00427789219
579,739489.5314551715,90574.00427789219
580,739489.5314551715,90574.00427789219
581,739489.5314551715,90574.00427789219
582,739489.5314551715,90574.00427789219
583,764580.354339972,94819.5813146803
584,693989.94355019,82400.13313749015
585,668747.6641994304,80668.76229340889
586,668747.6641994304,80668.76229340889
587,668747.6641994304,80668.76229340889
588,305735.4940833328,42546.221956299436
589,551963.4996193821,66757.31425892789
590,551963.4996193821,66757.31425892789
591,551963.4996193821,66757.31425892789
592,551963.4996193821,66757.31425892789
593,551963.4996193821,66757.31425892789
594,551963.4996193821,66757.31425892789
595,551963.4996193821,66757.31425892789
596,551963.4996193821,66757.31425892789
597,340088.19516858784,44354.61501061954
598,213843.7976979213,29284.479144647394
599,232631.21678939587,30041.052220466405
600,232631.21678939587,30041.052220466405
601,232631.21678939587,30041.052220466405
602,232631.21678939587,30041.052220466405
603,232631.21678939587,30041.052220466405
604,232631.21678939587,30041.052220466405
605,349777.58400471945,44634.225551063675
606,349777.58400471945,44634.225551063675
607,349777.58400471945,44634.225551063675
608,349777.58400471945,44634.225551063675
609,349777.58400471945,44634.225551063675
610,349777.58400471945,44634.225551063675
611,834264.3642748365,97835.76032738978
612,837883.7142673179,100841.191371367
613,837883.7142673179,100841.191371367
614,837883.7142673179,100841.191371367
615,837883.7142673179,100841.191371367
616,837883.7142673179,100841.191371367
617,837883.7142673179,100841.191371367
618,837883.7142673179,100841.191371367
619,735329.5982448529,82904.60046974182
620,923242.3542749247,97474.01291906381
621,923242.3542749247,97474.01291906381
622,740277.8124386398,98105.72918944352
623,738054.7750948189,94302.9313918501
624,784035.6681699692,103699.95415148136
625,784035.6681699692,103699.95415148136
626,784035.6681699692,103699.95415148136
627,809976.6859635233,98323.20093122264
628,844061.6233341943,115802.671345331
629,844061.6233341943,115802.671345331
630,896569.0485019452,112381.16059027135
631,919875.8222846147,109446.18968982044
632,919875.8222846147,109446.18968982044
633,919875.8222846147,109446.18968982044
634,919875.8222846147,109446.18968982044
635,919875.8222846147,109446.18968982044
636,919875.8222846147,109446.18968982044
637,925238.7138708369,110254.24920103887
638,925238.7138708369,110254.24920103887
639,728902.961843181,92426.30367313164
640,728902.961843181,92426.30367313164
641,766600.8559124098,83708.4981485911
642,766600.8559124098,83708.4981485911
643,766600.8559124098,83708.4981485911
644,766600.8559124098,83708.4981485911
645,566011.7836194118,65276.37946004909
646,566011.7836194118,65276.37946004909
647,563294.1475915808,75923.66791327338
648,586650.1786310928,68032.98052714026
649,586650.1786310928,68032.98052714026
650,586650.1786310928,68032.98052714026
651,586650.1786310928,68032.98052714026
652,578225.573429211,68568.50197051947
653,578225.573429211,68568.50197051947
654,748771.9922174107,91012.58457396788
655,377798.7768041194,43670.417345500144
656,377798.7768041194,43670.417345500144
657,724320.9454333162,87468.18023176568
658,724320.9454333162,87468.18023176568
659,713455.4661589621,87006.30491615421
660,713455.4661589621,87006.30491615421
661,713455.4661589621,87006.30491615421
662,713455.4661589621,87006.30491615421
663,713455.4661589621,87006.30491615421
664,713455.4661589621,87006.30491615421
665,713455.4661589621,87006.30491615421
666,713455.4661589621,87006.30491615421
667,504149.373911317,62754.83872836807
668,354314.14479341486,43249.759344661914
669,354314.14479341486,43249.759344661914
670,354314.14479341486,43249.759344661914
671,374995.75826020085,41021.23799232373
672,341688.15316313994,39134.38721765618
673,341688.15316313994,39134.38721765618
674,341688.15316313994,39134.38721765618
675,341688.15316313994,39134.38721765618
676,341688.15316313994,39134.38721765618
677,341688.15316313994,39134.38721765618
678,323475.7681189888,36367.72477071465
679,323475.7681189888,36367.72477071465
680,323475.7681189888,36367.72477071465
681,323475.7681189888,36367.72477071465
682,323475.7681189888,36367.72477071465
683,323475.7681189888,36367.72477071465
684,323475.7681189888,36367.72477071465
685,323475.7681189888,36367.72477071465
686,271313.61497941805,35265.503203575456
687,271313.61497941805,35265.503203575456
688,370344.6844838289,41716.90540121238
689,370344.6844838289,41716.90540121238
690,370344.6844838289,41716.90540121238
691,370344.6844838289,41716.90540121238
692,370344.6844838289,41716.90540121238
693,370344.6844838289,41716.90540121238
694,858456.4920471152,98947.71322723645
695,858456.4920471152,98947.71322723645
696,858456.4920471152,98947.71322723645
697,858456.4920471152,98947.71322723645
698,858456.4920471152,98947.71322723645
699,858456.4920471152,98947.71322723645
700,858456.4920471152,98947.71322723645
701,927227.4644088069,118195.37971475808
702,927227.4644088069,118195.37971475808
703,762026.0171395114,99643.46442988474
704,621295.2819853659,68375.04679410656
705,687859.2192914567,80659.00691088253
706,720896.4784579189,100894.9310841492
707,488586.16866583464,64983.6113666767
708,602516.9108791602,73883.57688314041
709,602516.9108791602,73883.57688314041
710,602516.9108791602,73883.57688314041
711,602516.9108791602,73883.57688314041
712,602516.9108791602,73883.57688314041
713,602516.9108791602,73883.57688314041
714,559304.8410734149,66895.52034485557
715,559304.8410734149,66895.52034485557
716,559304.8410734149,66895.52034485557
717,758442.2679119207,91401.71450192873
718,758442.2679119207,91401.71450192873
719,492048.3360949201,65243.027365957656
720,622973.2501287529,73631.31363601991
721,700092.926494471,92749.48567533257
722,833503.0653854988,128922.17353738271
723,854461.4551127823,130192.69727801303
724,567169.381844683,69345.7092060973
725,567169.381844683,69345.7092060973
726,726528.5677196829,85157.88127193072
727,726528.5677196829,85157.88127193072
728,726528.5677196829,85157.88127193072
729,726528.5677196829,85157.88127193072
730,726528.5677196829,85157.88127193072
731,726528.5677196829,85157.88127193072
732,726528.5677196829,85157.88127193072
733,726528.5677196829,85157.88127193072
734,726528.5677196829,85157.88127193072
735,726528.5677196829,85157.88127193072
736,726528.5677196829,85157.88127193072
737,726528.5677196829,85157.88127193072
738,704946.216157236,85403.97829170593
739,565105.7673333372,65380.77146246393
740,641706.2017981933,72708.67900595674
741,457240.9507703637,55541.578331951634
742,457240.9507703637,55541.578331951634
743,453273.32372846565,55501.18644186838
744,685827.3381122134,87240.44625520041
745,685827.3381122134,87240.44625520041
746,685827.3381122134,87240.44625520041
747,685827.3381122134,87240.44625520041
748,364906.5780192053,46438.56740388206
749,364906.5780192053,46438.56740388206
750,364906.5780192053,46438.56740388206
751,364906.5780192053,46438.56740388206
752,584019.7895725095,64595.28424140502
753,560145.3108547082,63624.77420032976
754,560145.3108547082,63624.77420032976
755,560145.3108547082,63624.77420032976
756,560145.3108547082,63624.77420032976
757,560145.3108547082,63624.77420032976
758,560145.3108547082,63624.77420032976
759,560145.3108547082,63624.77420032976
760,560145.3108547082,63624.77420032976
761,560145.3108547082,63624.77420032976
762,560145.3108547082,63624.77420032976
763,560145.3108547082,63624.77420032976
764,503498.40336691606,51117.18430340538
765,946676.8243790291,129027.08872210873
766,946676.8243790291,129027.08872210873
767,946676.8243790291,129027.08872210873
768,856663.131196878,90677.53101368787
769,606801.4585570865,70282.21489828808
770,606801.4585570865,70282.21489828808
771,606801.4585570865,70282.21489828808
772,679737.2308104006,91345.24644463335
773,679737.2308104006,91345.24644463335
774,679737.2308104006,91345.24644463335
775,679737.2308104006,91345.24644463335
776,807516.1297820966,92545.89997500749
