,a1
484,0.005681983809450512
485,0.005681983809450512
486,0.005681983809450512
487,0.005681983809450512
488,0.005681983809450512
489,0.005681983809450512
490,0.005681983809450512
491,0.005681983809450512
492,0.005681983809450512
493,0.005681983809450512
494,0.005681983809450512
495,0.005681983809450512
496,0.005681983809450512
497,0.005681983809450512
498,0.005681983809450512
499,0.005681983809450512
500,0.008460037574550244
501,0.008460037574550244
502,0.008460037574550244
503,0.006302450609060172
504,0.006302450609060172
505,0.006302450609060172
506,0.004959317058169149
507,0.004963445587893187
508,0.004791662909640532
509,0.004791662909640532
510,0.004791662909640532
511,0.004791662909640532
512,0.005964891970928243
513,0.005964891970928243
514,0.005964891970928243
515,0.005324278765363273
516,0.005324278765363273
517,0.006120140825379863
518,0.0068217004037650205
519,0.0068217004037650205
520,0.0068217004037650205
521,0.0068217004037650205
522,0.0068217004037650205
523,0.0068217004037650205
524,0.0068217004037650205
525,0.0068217004037650205
526,0.0064055123700246085
527,0.00617906599645449
528,0.00617906599645449
529,0.00617906599645449
530,0.00617906599645449
531,0.00617906599645449
532,0.005028390346083033
533,0.004978012032792542
534,0.0060403148298170855
535,0.0060403148298170855
536,0.0060403148298170855
537,0.0060403148298170855
538,0.0060403148298170855
539,0.0060403148298170855
540,0.0060403148298170855
541,0.0060403148298170855
542,0.0060403148298170855
543,0.0060403148298170855
544,0.0060403148298170855
545,0.0060403148298170855
546,0.0070517698062981015
547,0.006032208239708903
548,0.006032208239708903
549,0.0065015846673757765
550,0.00615358091043443
551,0.006026351370512017
552,0.006026351370512017
553,0.006026351370512017
554,0.006026351370512017
555,0.006026351370512017
556,0.006026351370512017
557,0.006754647111758369
558,0.006754647111758369
559,0.006754647111758369
560,0.006754647111758369
561,0.006754647111758369
562,0.006315259367270323
563,0.006315259367270323
564,0.006315259367270323
565,0.006315259367270323
566,0.006315259367270323
567,0.006315259367270323
568,0.006315259367270323
569,0.006315259367270323
570,0.006884880166340351
571,0.008268425289077537
572,0.004406780569187586
573,0.004406780569187586
574,0.004406780569187586
575,0.004406780569187586
576,0.004406780569187586
577,0.004887811374881568
578,0.0043442354249933245
579,0.0043442354249933245
580,0.0043442354249933245
581,0.0043442354249933245
582,0.005301824893245438
583,0.005301824893245438
584,0.005301824893245438
585,0.005301824893245438
