,r1,a1,m
238,0.3190649483173078,0.08109531813640504,0.013049252330059902
239,0.320510822351923,0.08118731195928426,0.012960403125594043
240,0.3209491735264756,0.08149001697361687,0.013039454845492472
241,0.32012917805806684,0.08100250413526558,0.012862228413401124
242,0.3211757495960988,0.08177583706712481,0.013040872683512717
243,0.3178308394484155,0.08131172743219763,0.013151163111299843
244,0.31942125435485635,0.08176209783919955,0.013083855061042315
245,0.3198092539923335,0.08158557809738602,0.013002545766701162
246,0.3190837516753844,0.0811134662898256,0.01296614076143364
247,0.3190837516753844,0.0811134662898256,0.01296614076143364
248,0.3179160902083615,0.08019107235840378,0.012776271742438457
249,0.31451130391012816,0.0793699674303492,0.012746543809528055
250,0.3131075184576639,0.07929542793125181,0.012809556355056727
251,0.31163970772933075,0.07877058628872474,0.012734272583038045
252,0.31163970772933075,0.07877058628872474,0.012734272583038045
253,0.3119301483586544,0.07815723793451541,0.012490489481677521
254,0.3140904173455018,0.07864249257439775,0.012511256649373142
255,0.3140904173455018,0.07864249257439775,0.012511256649373142
256,0.31312761009142154,0.07856784846802418,0.01255178864283422
257,0.31312761009142154,0.07856784846802418,0.01255178864283422
258,0.309628701222459,0.07708000734728662,0.012231688776148737
259,0.3102898348973108,0.07786975863357234,0.012454818100494156
260,0.3102898348973108,0.07786975863357234,0.012454818100494156
261,0.30748381095476424,0.07702872840935082,0.012219686751813208
262,0.30748381095476424,0.07702872840935082,0.012219686751813208
263,0.3071103887226379,0.077003538446119,0.012221630549419004
264,0.3087872714589792,0.07783081015593353,0.012414819798628208
265,0.30676890777791826,0.07720012831131148,0.012355516292861322
266,0.3080054629373158,0.07796466120398349,0.012631944126331828
267,0.30736454185173906,0.07778988798239628,0.012598129463357415
268,0.30965200486920486,0.07771103859052958,0.012370910538917684
269,0.30803713307965214,0.07705217937593536,0.012287746579065595
270,0.3070069160213408,0.07666599665502986,0.012281783975523566
271,0.3113933823753335,0.07763201578664891,0.012293109503690428
272,0.31222300308137907,0.07762482727141079,0.012225589690870443
273,0.3128335980391016,0.07839535876930007,0.01246952122145384
274,0.3128335980391016,0.07839535876930007,0.01246952122145384
275,0.3172189765588576,0.07935656818094601,0.012450567504416515
276,0.31512999328868685,0.0787143501822698,0.012325239765141495
277,0.3170696039340762,0.0794320588521686,0.012395482132055217
278,0.31570885914791647,0.07873804873328098,0.012232478189827246
279,0.31570885914791647,0.07873804873328098,0.012232478189827246
280,0.32028862919118245,0.079513495478771,0.012148444719101398
281,0.31597466444694394,0.07807692128211932,0.011840767354585958
282,0.31741009334364745,0.07854868849871617,0.011888276264318258
283,0.32146146331640496,0.07967209449497543,0.011996611535928039
284,0.32146146331640496,0.07967209449497543,0.011996611535928039
285,0.32146146331640496,0.07967209449497543,0.011996611535928039
286,0.3207068816679657,0.07974757144081536,0.012077288433403199
287,0.3174117285883882,0.07911790940722502,0.012130539548193821
288,0.313752099696019,0.0780987411104149,0.012044671451219246
289,0.31250285242167614,0.07780846996647495,0.01202372015598735
290,0.31250285242167614,0.07780846996647495,0.01202372015598735
291,0.3153049601705203,0.07903216639750481,0.012335354714163698
292,0.3148056013627805,0.07966329695412351,0.012606423220403777
293,0.3148056013627805,0.07966329695412351,0.012606423220403777
294,0.306510594080844,0.07682325179823855,0.012100750752658705
295,0.30372777677740903,0.07569539690741905,0.011879528280016264
296,0.3026680402577522,0.07503663980515315,0.011683784080205751
297,0.3026680402577522,0.07503663980515315,0.011683784080205751
298,0.30105805104378597,0.07453486252806966,0.011699671113152123
299,0.30127768987522113,0.07427667395871634,0.011551035734456885
300,0.30305276201081455,0.07521173048944076,0.011727873104485587
301,0.30305276201081455,0.07521173048944076,0.011727873104485587
302,0.30305276201081455,0.07521173048944076,0.011727873104485587
303,0.3013536304199062,0.07482587543030862,0.011721954453212143
304,0.309329489891915,0.07719876998092659,0.012029326567747035
305,0.3134678573936655,0.07870754376162813,0.012239340558558338
306,0.3204286186511035,0.08045500788468171,0.012374813491882691
307,0.3217994578858553,0.08047292803290639,0.01228738974251751
308,0.3217994578858553,0.08047292803290639,0.01228738974251751
309,0.3217994578858553,0.08047292803290639,0.01228738974251751
310,0.32617499605040784,0.08156827181791056,0.012342140897711597
311,0.32617499605040784,0.08156827181791056,0.012342140897711597
312,0.3285028462872252,0.08243273430249226,0.012499319151345672
313,0.3292490814006554,0.08257042640614973,0.012455914844116216
314,0.3231987191435875,0.08086511345313091,0.012175708238262035
315,0.3231987191435875,0.08086511345313091,0.012175708238262035
316,0.3234745263855823,0.08118009767538964,0.012278209775751158
317,0.3206092587260253,0.08039748425342205,0.012196095470354692
318,0.32328198526455615,0.08112547706144693,0.012264196446195133
319,0.32000907700674014,0.08028458928031301,0.01225177019585382
320,0.32000907700674014,0.08028458928031301,0.01225177019585382
321,0.3220550648129311,0.08063949474663745,0.01222327034575043
322,0.3201641581371937,0.08004878128324455,0.01212114517841508
323,0.32321482061750934,0.08086784137430894,0.012257129582160978
324,0.32321482061750934,0.08086784137430894,0.012257129582160978
325,0.32076003677209547,0.08038927393341007,0.012264703855265006
326,0.321843369640908,0.08044708193615495,0.012385987724366573
327,0.32169331466836104,0.08028800160893995,0.012324471296632583
328,0.3239877713329704,0.08135322101629669,0.012652938990488293
329,0.3220166674312353,0.08125596881398237,0.012808166935389635
330,0.31795862200073505,0.08014918634226224,0.012643736965759768
331,0.3223628394607325,0.08079052705848842,0.012481090651372656
332,0.3223628394607325,0.08079052705848842,0.012481090651372656
333,0.3223628394607325,0.08079052705848842,0.012481090651372656
334,0.32107139291216574,0.08063244587201977,0.012477749043094928
335,0.3182277988128811,0.07995329883420935,0.01245661311528273
336,0.31681401284187466,0.07941163868669052,0.01235426681541617
337,0.3177005651829188,0.0794702414268634,0.0122869169893985
338,0.31489645389047305,0.07842187118588824,0.012039539675091141
339,0.3108771797746345,0.07720758856086132,0.011903419951002307
340,0.30839649498361277,0.07665066452188851,0.011992016675789965
341,0.30839649498361277,0.07665066452188851,0.011992016675789965
342,0.309621778370881,0.07706991590242825,0.01211296630071482
343,0.30794324547648944,0.0762141387339742,0.011861066353040664
344,0.30738855181326313,0.07596349262740859,0.011858961273968798
345,0.30755408651854876,0.07571124045047947,0.011703735521852571
346,0.3067741922228994,0.0761155940820983,0.011910444857003268
347,0.3063525649527032,0.07593691922660714,0.011882254692160633
348,0.3027804711118665,0.07459128484142949,0.011580349110307614
349,0.30102964220350253,0.07426209084485368,0.0116506638483225
350,0.30054588295574897,0.07414712118652474,0.011619460526935228
351,0.30103660512405045,0.07450246413842387,0.011708394891248612
352,0.30103660512405045,0.07450246413842387,0.011708394891248612
353,0.3006856544626076,0.07448918416539262,0.01171484443772705
354,0.30233121922772244,0.07594726756919239,0.012124400640408843
355,0.3055475340062612,0.07695622545809314,0.012210361168673195
356,0.3055475340062612,0.07695622545809314,0.012210361168673195
357,0.30307747054724893,0.07623254177799717,0.012131314766106516
358,0.3019905254404979,0.07588604546207808,0.01225304747939391
359,0.3019905254404979,0.07588604546207808,0.01225304747939391
360,0.3027298710292621,0.07579015279321408,0.012154282670624716
361,0.29792296236107113,0.07416629616965119,0.01197038797566161
362,0.2984435138636036,0.0742634391793727,0.011788565465075515
363,0.2992000805927482,0.07441831199312735,0.011837504280505626
364,0.2992000805927482,0.07441831199312735,0.011837504280505626
365,0.2992000805927482,0.07441831199312735,0.011837504280505626
366,0.2984714239547671,0.07408037748763033,0.011812425917171613
367,0.3023772199292679,0.07527548736794845,0.011939392048693624
368,0.3023772199292679,0.07527548736794845,0.011939392048693624
369,0.3000139514968827,0.07440770558221568,0.01180769085263995
370,0.3000139514968827,0.07440770558221568,0.01180769085263995
371,0.3025301016609713,0.07470368939184142,0.011729074371502255
372,0.3038422438459506,0.07534919216347576,0.011896556101766913
373,0.30191219014680054,0.07461900888797274,0.011814097526789883
374,0.3027583077524291,0.07523141338620862,0.011945166928112478
375,0.30204830784118425,0.07484642936189381,0.011791684147300413
376,0.3026768940588745,0.07518419060805712,0.011900806078920478
377,0.3033061221766784,0.07536605099810105,0.011932658914837406
378,0.3033061221766784,0.07536605099810105,0.011932658914837406
379,0.3062563511971246,0.0762024820620569,0.01199281465481983
380,0.3101656392920335,0.07779440754962572,0.012302326547660215
381,0.3075029699636354,0.0768877924000525,0.012215148289857687
382,0.30754308519374113,0.07669010606991898,0.012162132220987634
383,0.30441748228208765,0.07550698216244935,0.011888839568521221
384,0.30441748228208765,0.07550698216244935,0.011888839568521221
385,0.30441748228208765,0.07550698216244935,0.011888839568521221
386,0.30441748228208765,0.07550698216244935,0.011888839568521221
387,0.3083868940309043,0.07674429770970606,0.01217184668827062
388,0.3098493587834657,0.0778422085990009,0.012497526324048573
389,0.31397125330923115,0.07918119681671333,0.012628881631411263
390,0.31861768654324935,0.08044450118651131,0.012706237745861397
391,0.31960956439413263,0.08034631068116098,0.012491580189907887
392,0.32235413170138383,0.08089681119289067,0.012480701038599341
393,0.31928415767367596,0.07977855491266343,0.012322347101459222
394,0.31928415767367596,0.07977855491266343,0.012322347101459222
395,0.3160184809455214,0.07925793063623336,0.012404437607954748
396,0.31398015963609877,0.07876160183010288,0.012364591390119778
397,0.3175780911502206,0.07981820432255077,0.012484050770113492
398,0.3175780911502206,0.07981820432255077,0.012484050770113492
399,0.3175780911502206,0.07981820432255077,0.012484050770113492
400,0.31939737708898014,0.08037122710075552,0.012651277813388286
401,0.31876841634204284,0.08036299051119711,0.012699785231974701
402,0.31827559773226527,0.07994677209613578,0.01254622723435353
403,0.3178648338613989,0.08005443634765952,0.012708389565563697
404,0.316141381111844,0.07954202467534759,0.01266399620005464
405,0.31074937497698024,0.07795163292263695,0.012474496569699735
406,0.31074937497698024,0.07795163292263695,0.012474496569699735
407,0.3088380842246406,0.07768408690706358,0.01253138959248297
408,0.3069362373561523,0.07683827704475328,0.012307369555805137
409,0.3084544589304464,0.07762289734221543,0.012431878969882593
410,0.30737056515044386,0.07694706890956034,0.01225659192832706
411,0.30753693319270975,0.07699055523054689,0.012270638332526491
412,0.3072821239069773,0.07698094680855451,0.012243085552499026
413,0.3106636251323272,0.07766400703710225,0.012175997186565812
414,0.31148889340357216,0.07776053986864813,0.01212049702712027
415,0.31692424936167923,0.07946306911750464,0.01236068088755218
416,0.32293888718704467,0.0816757204232796,0.01278122844611977
417,0.32006590305945676,0.08066407271382398,0.012650567458756708
418,0.32062618880193294,0.0806202724264309,0.012596627276341862
419,0.3247613313255498,0.08166960157079252,0.012690388120885136
420,0.3251740054217621,0.08221410010286502,0.012901805406443678
421,0.33383641845013373,0.08454183704525196,0.013130143161148636
422,0.330766577550713,0.08378507069695995,0.013091061533785194
423,0.3285837930986189,0.08264124449655334,0.012798230684385924
424,0.32970835520870934,0.0831123627762716,0.012859709609953205
425,0.3288027000932833,0.08338506390487939,0.013028401258495888
426,0.32851318726293355,0.08349561939706049,0.013019021584163692
427,0.3284157044596134,0.08367920277192296,0.013113489877737479
428,0.32399912767554273,0.08237901359163567,0.012949730874135288
429,0.3214378978690888,0.08144282773745933,0.012771814214764445
430,0.3214378978690888,0.08144282773745933,0.012771814214764445
431,0.32169493381589004,0.08134146769234878,0.012696706091118858
432,0.32169493381589004,0.08134146769234878,0.012696706091118858
433,0.3211836857875209,0.08081067117799028,0.012435914676746724
434,0.3208102937948718,0.08076117402754912,0.012480124896701167
435,0.31744103347888003,0.07956161096782227,0.012251982708719182
436,0.3185884051514269,0.07994322786335661,0.012333633918125794
437,0.31697574384875477,0.07974681768441146,0.012370380098396262
438,0.3177507638870127,0.0799219095131068,0.012398257364256265
439,0.3184746274676053,0.08031677862332061,0.012552453791725645
440,0.31925749351408983,0.08039401193203151,0.012403886964859459
441,0.3228605334083441,0.08188693141408623,0.012731468485722078
442,0.3195751463906611,0.08092966445492134,0.01258624101426521
443,0.3195751463906611,0.08092966445492134,0.01258624101426521
444,0.32268125737473924,0.08146424856278438,0.012544763996832608
445,0.32228067079168427,0.08113388733389139,0.012463350965392616
446,0.32216852091283765,0.08096196859123052,0.012324619022208425
447,0.32216852091283765,0.08096196859123052,0.012324619022208425
448,0.32216852091283765,0.08096196859123052,0.012324619022208425
449,0.3259484517044534,0.08218477845075828,0.012537785746179421
450,0.33024664639959644,0.08296738228996842,0.012470706260251721
451,0.32798818055806234,0.0821998354369291,0.012297551200474295
452,0.3247874308493917,0.08140493902262592,0.01227227339373309
453,0.3307151407299917,0.0830196727955521,0.01247992643267639
454,0.3267293479114725,0.08170427614425568,0.01223217927959762
455,0.3267293479114725,0.08170427614425568,0.01223217927959762
456,0.3267293479114725,0.08170427614425568,0.01223217927959762
457,0.328380715809184,0.08215499795434707,0.012274784959914867
458,0.33159432781204023,0.08315058226051295,0.012448308671853725
459,0.33159432781204023,0.08315058226051295,0.012448308671853725
460,0.32944601087749487,0.08288033753214083,0.012509231598736981
461,0.32944601087749487,0.08288033753214083,0.012509231598736981
462,0.32944601087749487,0.08288033753214083,0.012509231598736981
463,0.32914412862512354,0.08261982444768702,0.012409780415323654
464,0.3261644677314082,0.08213454305465644,0.012483673726787034
465,0.3277439426164979,0.08254469239455033,0.012593569780537394
466,0.3315847202400766,0.08346428510965631,0.012656542531210523
467,0.3315847202400766,0.08346428510965631,0.012656542531210523
468,0.3315847202400766,0.08346428510965631,0.012656542531210523
469,0.33155561212913,0.08347325824435571,0.01269316135476325
470,0.3319943665000992,0.08398831274242775,0.012911959058991463
471,0.3284235147915674,0.08279556932268478,0.01272437382835657
472,0.32902438876151885,0.08314096601235142,0.012835304580368084
473,0.3284652357155958,0.08301367965394114,0.012830096583342148
474,0.32623707506891203,0.08265577206092198,0.012905170173285175
475,0.32841863500390345,0.08327077157744936,0.013019781562986719
476,0.32841863500390345,0.08327077157744936,0.013019781562986719
477,0.3278577631135786,0.08220575888112404,0.012573742861092184
478,0.328568737041689,0.08191541602407647,0.012363597021959523
479,0.3299944155785579,0.08253808435872034,0.012594172064966548
480,0.3294595094872649,0.08224754930365567,0.012430851773349225
481,0.3294595094872649,0.08224754930365567,0.012430851773349225
482,0.3310563257515154,0.082513108533498,0.012390206233414455
