,mean,sd,hdi_3%,hdi_97%,mpv
std_deviation[0],526.3395603245132,68.63578814064032,405.8714646839589,655.7237296996516,516.838865689926
std_deviation[1],3.805109846870922,0.497219942985455,2.914429054044522,4.716830310857713,3.7089045508713854
a1,652759.6643163431,224426.39928838078,260372.69342983814,997783.5683520328,819457.6348459567
a3,78519.092634919,27619.28611944822,25310.285954627303,121419.29596698559,96032.13662844323
