,r1,a1,a3
35,0.19972500232494012,0.02471448434634705,0.00015198437813733153
36,0.1463602544312652,0.025709251622892525,0.0002999723566539745
37,0.1463602544312652,0.025709251622892525,0.0002999723566539745
38,0.12756002609178274,0.025472344685023445,0.00035305499366971866
39,0.18199380489610084,0.025117266545120677,0.0001991085429052338
40,0.18199380489610084,0.025117266545120677,0.0001991085429052338
41,0.18199380489610084,0.025117266545120677,0.0001991085429052338
42,0.18199380489610084,0.025117266545120677,0.0001991085429052338
43,0.18199380489610084,0.025117266545120677,0.0001991085429052338
44,0.18199380489610084,0.025117266545120677,0.0001991085429052338
45,0.18199380489610084,0.025117266545120677,0.0001991085429052338
46,0.18199380489610084,0.025117266545120677,0.0001991085429052338
47,0.18199380489610084,0.025117266545120677,0.0001991085429052338
48,0.18199380489610084,0.025117266545120677,0.0001991085429052338
49,0.20566967141777268,0.0244685176205201,0.00013930599807460595
50,0.20566967141777268,0.0244685176205201,0.00013930599807460595
51,0.20566967141777268,0.0244685176205201,0.00013930599807460595
52,0.20566967141777268,0.0244685176205201,0.00013930599807460595
53,0.1456394856593552,0.024066661611989226,0.0002722002124315834
54,0.15858959848963738,0.02539893185278506,0.00025998361376467464
55,0.14168196892016338,0.02529764721767369,0.0003082782333995679
56,0.16778397787912272,0.024475180848469887,0.00021618490479556208
57,0.16778397787912272,0.024475180848469887,0.00021618490479556208
58,0.16778397787912272,0.024475180848469887,0.00021618490479556208
59,0.18588509465755176,0.026308382943714202,0.00020203186681543413
60,0.21675050820664063,0.026492119305460703,0.0001545744995769002
61,0.22572036180346752,0.025922762806602846,0.00012970958027676123
62,0.22572036180346752,0.025922762806602846,0.00012970958027676123
63,0.22572036180346752,0.025922762806602846,0.00012970958027676123
64,0.2684708718522029,0.027832614969599902,0.00010222803443577592
65,0.2684708718522029,0.027832614969599902,0.00010222803443577592
66,0.2684708718522029,0.027832614969599902,0.00010222803443577592
67,0.2684708718522029,0.027832614969599902,0.00010222803443577592
68,0.2684708718522029,0.027832614969599902,0.00010222803443577592
69,0.24592892709381525,0.027470483857623636,0.00012803795764976288
70,0.24592892709381525,0.027470483857623636,0.00012803795764976288
71,0.2151139233654069,0.025005106087274763,0.0001318332031107174
72,0.2151139233654069,0.025005106087274763,0.0001318332031107174
73,0.2151139233654069,0.025005106087274763,0.0001318332031107174
74,0.11709456754802179,0.024807904472158204,0.0003813874566507322
75,0.11709456754802179,0.024807904472158204,0.0003813874566507322
76,0.13535278962392963,0.02503971581355041,0.00032130631665636746
77,0.13535278962392963,0.02503971581355041,0.00032130631665636746
78,0.13535278962392963,0.02503971581355041,0.00032130631665636746
79,0.13535278962392963,0.02503971581355041,0.00032130631665636746
80,0.13535278962392963,0.02503971581355041,0.00032130631665636746
81,0.13535278962392963,0.02503971581355041,0.00032130631665636746
82,0.17138510381351943,0.023806247101432237,0.00020012937941605888
83,0.17138510381351943,0.023806247101432237,0.00020012937941605888
84,0.1780434404208522,0.02215616295526478,0.0001602281696973092
85,0.14276361265672394,0.021844357286339867,0.00022351438046727613
86,0.14276361265672394,0.021844357286339867,0.00022351438046727613
87,0.14276361265672394,0.021844357286339867,0.00022351438046727613
88,0.14276361265672394,0.021844357286339867,0.00022351438046727613
89,0.14276361265672394,0.021844357286339867,0.00022351438046727613
90,0.14276361265672394,0.021844357286339867,0.00022351438046727613
91,0.11660560673283658,0.01783713172146699,0.00020205768962220857
92,0.11660560673283658,0.01783713172146699,0.00020205768962220857
93,0.15201422839607115,0.02119488312332646,0.0001885471731337801
94,0.15201422839607115,0.02119488312332646,0.0001885471731337801
95,0.1138444706074097,0.01811773630888699,0.0002169370414617419
96,0.1138444706074097,0.01811773630888699,0.0002169370414617419
97,0.1138444706074097,0.01811773630888699,0.0002169370414617419
98,0.1138444706074097,0.01811773630888699,0.0002169370414617419
99,0.1138444706074097,0.01811773630888699,0.0002169370414617419
100,0.1138444706074097,0.01811773630888699,0.0002169370414617419
101,0.08247847784166618,0.018011726283862755,0.0003423267377425265
102,0.08247847784166618,0.018011726283862755,0.0003423267377425265
103,0.08247847784166618,0.018011726283862755,0.0003423267377425265
104,0.09449759674048501,0.020142618866678605,0.00033639953468307427
105,0.10448188280510196,0.018771588084588217,0.00024867912072086947
106,0.10448188280510196,0.018771588084588217,0.00024867912072086947
107,0.1497113897524101,0.017127129465165408,0.00010322138579122933
108,0.10865589313281349,0.015677318732452036,0.00017412634362688983
109,0.0956727175379038,0.01818109316498809,0.0003042880342372481
110,0.08130854906309493,0.018712905229646044,0.00038603273075482847
111,0.08130854906309493,0.018712905229646044,0.00038603273075482847
112,0.08130854906309493,0.018712905229646044,0.00038603273075482847
113,0.10095366768539725,0.02195416656787916,0.00036491834798877174
114,0.10095366768539725,0.02195416656787916,0.00036491834798877174
115,0.10095366768539725,0.02195416656787916,0.00036491834798877174
116,0.10095366768539725,0.02195416656787916,0.00036491834798877174
117,0.10095366768539725,0.02195416656787916,0.00036491834798877174
118,0.10095366768539725,0.02195416656787916,0.00036491834798877174
119,0.12541154686163888,0.020565482483616896,0.0002480114980971839
120,0.12541154686163888,0.020565482483616896,0.0002480114980971839
121,0.12541154686163888,0.020565482483616896,0.0002480114980971839
122,0.20400804480535567,0.02176291283802375,0.00010000600568934868
123,0.20400804480535567,0.02176291283802375,0.00010000600568934868
124,0.21376425386568665,0.021982404636793407,8.92729291476058e-05
125,0.20257985982665078,0.020729579232148312,8.784331670106657e-05
126,0.18386945856100356,0.019859535137819868,9.441019300011301e-05
127,0.20782564080874597,0.020731106278714294,8.435868856850021e-05
128,0.20782564080874597,0.020731106278714294,8.435868856850021e-05
129,0.20782564080874597,0.020731106278714294,8.435868856850021e-05
130,0.20782564080874597,0.020731106278714294,8.435868856850021e-05
131,0.18439130445536683,0.02356679384353916,0.00016509737004104455
132,0.18439130445536683,0.02356679384353916,0.00016509737004104455
133,0.18439130445536683,0.02356679384353916,0.00016509737004104455
134,0.18439130445536683,0.02356679384353916,0.00016509737004104455
135,0.18439130445536683,0.02356679384353916,0.00016509737004104455
136,0.18439130445536683,0.02356679384353916,0.00016509737004104455
137,0.18439130445536683,0.02356679384353916,0.00016509737004104455
138,0.18540423672567524,0.02056114965173254,0.00011686133097770948
139,0.18540423672567524,0.02056114965173254,0.00011686133097770948
140,0.21519295746766426,0.02308197535614331,0.00010758021092091132
141,0.21519295746766426,0.02308197535614331,0.00010758021092091132
142,0.19203633056064898,0.023986845072435706,0.00015943212756268547
143,0.19203633056064898,0.023986845072435706,0.00015943212756268547
144,0.19203633056064898,0.023986845072435706,0.00015943212756268547
145,0.19203633056064898,0.023986845072435706,0.00015943212756268547
146,0.19203633056064898,0.023986845072435706,0.00015943212756268547
147,0.19203633056064898,0.023986845072435706,0.00015943212756268547
148,0.19203633056064898,0.023986845072435706,0.00015943212756268547
149,0.19203633056064898,0.023986845072435706,0.00015943212756268547
150,0.19203633056064898,0.023986845072435706,0.00015943212756268547
151,0.19203633056064898,0.023986845072435706,0.00015943212756268547
152,0.19203633056064898,0.023986845072435706,0.00015943212756268547
153,0.19203633056064898,0.023986845072435706,0.00015943212756268547
154,0.19203633056064898,0.023986845072435706,0.00015943212756268547
155,0.19203633056064898,0.023986845072435706,0.00015943212756268547
156,0.19203633056064898,0.023986845072435706,0.00015943212756268547
157,0.19203633056064898,0.023986845072435706,0.00015943212756268547
158,0.19203633056064898,0.023986845072435706,0.00015943212756268547
159,0.19203633056064898,0.023986845072435706,0.00015943212756268547
160,0.19203633056064898,0.023986845072435706,0.00015943212756268547
161,0.19203633056064898,0.023986845072435706,0.00015943212756268547
162,0.19203633056064898,0.023986845072435706,0.00015943212756268547
163,0.19203633056064898,0.023986845072435706,0.00015943212756268547
164,0.19203633056064898,0.023986845072435706,0.00015943212756268547
165,0.19203633056064898,0.023986845072435706,0.00015943212756268547
166,0.19203633056064898,0.023986845072435706,0.00015943212756268547
167,0.19203633056064898,0.023986845072435706,0.00015943212756268547
168,0.19203633056064898,0.023986845072435706,0.00015943212756268547
169,0.19203633056064898,0.023986845072435706,0.00015943212756268547
170,0.19203633056064898,0.023986845072435706,0.00015943212756268547
171,0.19203633056064898,0.023986845072435706,0.00015943212756268547
172,0.19203633056064898,0.023986845072435706,0.00015943212756268547
173,0.19203633056064898,0.023986845072435706,0.00015943212756268547
174,0.19203633056064898,0.023986845072435706,0.00015943212756268547
175,0.19203633056064898,0.023986845072435706,0.00015943212756268547
176,0.19203633056064898,0.023986845072435706,0.00015943212756268547
177,0.19203633056064898,0.023986845072435706,0.00015943212756268547
178,0.19203633056064898,0.023986845072435706,0.00015943212756268547
179,0.19203633056064898,0.023986845072435706,0.00015943212756268547
180,0.13198807730322692,0.024723676134176746,0.0003271899274879472
181,0.12699522304611813,0.028549127809204038,0.0004238439063904631
182,0.12699522304611813,0.028549127809204038,0.0004238439063904631
183,0.12699522304611813,0.028549127809204038,0.0004238439063904631
184,0.12699522304611813,0.028549127809204038,0.0004238439063904631
185,0.12699522304611813,0.028549127809204038,0.0004238439063904631
186,0.12699522304611813,0.028549127809204038,0.0004238439063904631
187,0.12699522304611813,0.028549127809204038,0.0004238439063904631
188,0.12699522304611813,0.028549127809204038,0.0004238439063904631
189,0.12699522304611813,0.028549127809204038,0.0004238439063904631
190,0.12699522304611813,0.028549127809204038,0.0004238439063904631
191,0.12699522304611813,0.028549127809204038,0.0004238439063904631
192,0.12699522304611813,0.028549127809204038,0.0004238439063904631
193,0.12699522304611813,0.028549127809204038,0.0004238439063904631
194,0.1213233540064557,0.0269339931797959,0.00040965197861362983
195,0.1213233540064557,0.0269339931797959,0.00040965197861362983
196,0.12333999488333237,0.028098922313135506,0.0004294740196903887
197,0.12333999488333237,0.028098922313135506,0.0004294740196903887
198,0.12333999488333237,0.028098922313135506,0.0004294740196903887
199,0.15768756311556023,0.03269344481627192,0.00040187509126208307
200,0.15768756311556023,0.03269344481627192,0.00040187509126208307
201,0.15768756311556023,0.03269344481627192,0.00040187509126208307
202,0.15643430252061463,0.036152366008368304,0.00045542123130506464
203,0.1824279536671933,0.04309474141450786,0.0004750157447462736
204,0.1824279536671933,0.04309474141450786,0.0004750157447462736
205,0.1824279536671933,0.04309474141450786,0.0004750157447462736
206,0.1994426104692026,0.04469821091017982,0.00045737854594379124
207,0.18404257328981383,0.0397150950240657,0.0004348752121029776
208,0.22984089007549235,0.05318671661587037,0.000485079083268955
209,0.22984089007549235,0.05318671661587037,0.000485079083268955
210,0.20146593460020723,0.04686023647658835,0.0004799253122819068
211,0.21269974095636968,0.05023887451777978,0.0004936758936684642
212,0.21269974095636968,0.05023887451777978,0.0004936758936684642
213,0.21269974095636968,0.05023887451777978,0.0004936758936684642
214,0.21269974095636968,0.05023887451777978,0.0004936758936684642
215,0.21269974095636968,0.05023887451777978,0.0004936758936684642
216,0.21269974095636968,0.05023887451777978,0.0004936758936684642
217,0.21269974095636968,0.05023887451777978,0.0004936758936684642
218,0.21269974095636968,0.05023887451777978,0.0004936758936684642
219,0.21269974095636968,0.05023887451777978,0.0004936758936684642
220,0.21269974095636968,0.05023887451777978,0.0004936758936684642
221,0.15268219679401854,0.03276192699983983,0.00041783217184975966
222,0.15268219679401854,0.03276192699983983,0.00041783217184975966
223,0.15268219679401854,0.03276192699983983,0.00041783217184975966
224,0.11079507749470252,0.022060433667093815,0.00032859508317772403
225,0.17756864644502476,0.026202151620770428,0.00022344297743550785
226,0.17756864644502476,0.026202151620770428,0.00022344297743550785
227,0.17756864644502476,0.026202151620770428,0.00022344297743550785
228,0.12408611376106295,0.022951037472955033,0.00029969424736047556
229,0.12408611376106295,0.022951037472955033,0.00029969424736047556
230,0.12408611376106295,0.022951037472955033,0.00029969424736047556
231,0.12408611376106295,0.022951037472955033,0.00029969424736047556
232,0.12408611376106295,0.022951037472955033,0.00029969424736047556
233,0.12408611376106295,0.022951037472955033,0.00029969424736047556
234,0.12408611376106295,0.022951037472955033,0.00029969424736047556
235,0.12408611376106295,0.022951037472955033,0.00029969424736047556
236,0.17503066591428937,0.024627334350950627,0.00019645780965425847
237,0.17503066591428937,0.024627334350950627,0.00019645780965425847
238,0.14541609362732202,0.02553563374564092,0.000299164810636863
239,0.3091918124200013,0.03185824061891447,0.00010422696849389394
240,0.3091918124200013,0.03185824061891447,0.00010422696849389394
241,0.3091918124200013,0.03185824061891447,0.00010422696849389394
242,0.3091918124200013,0.03185824061891447,0.00010422696849389394
243,0.3091918124200013,0.03185824061891447,0.00010422696849389394
244,0.1911923023415334,0.02337536909746735,0.00015273783447465036
245,0.1911923023415334,0.02337536909746735,0.00015273783447465036
246,0.1911923023415334,0.02337536909746735,0.00015273783447465036
247,0.19407028840928314,0.023275349885211724,0.0001410312060261189
248,0.19407028840928314,0.023275349885211724,0.0001410312060261189
249,0.19407028840928314,0.023275349885211724,0.0001410312060261189
250,0.20946151654576342,0.024878142600966484,0.0001369164362395841
251,0.20946151654576342,0.024878142600966484,0.0001369164362395841
252,0.20946151654576342,0.024878142600966484,0.0001369164362395841
253,0.1173693457464641,0.022849560766650852,0.0003324811678224473
254,0.1173693457464641,0.022849560766650852,0.0003324811678224473
255,0.1173693457464641,0.022849560766650852,0.0003324811678224473
256,0.14032622159051192,0.018991754028360553,0.00017177058024958437
257,0.1274579723134868,0.018485585332403943,0.00019533436652789378
258,0.1274579723134868,0.018485585332403943,0.00019533436652789378
259,0.1274579723134868,0.018485585332403943,0.00019533436652789378
260,0.1274579723134868,0.018485585332403943,0.00019533436652789378
261,0.1274579723134868,0.018485585332403943,0.00019533436652789378
262,0.1274579723134868,0.018485585332403943,0.00019533436652789378
263,0.1274579723134868,0.018485585332403943,0.00019533436652789378
264,0.1274579723134868,0.018485585332403943,0.00019533436652789378
265,0.2046056098114256,0.02100489386123584,9.150867012675112e-05
266,0.2046056098114256,0.02100489386123584,9.150867012675112e-05
267,0.19688385419767931,0.019921547927916686,8.714885795449196e-05
268,0.19688385419767931,0.019921547927916686,8.714885795449196e-05
269,0.19688385419767931,0.019921547927916686,8.714885795449196e-05
270,0.20711702158567663,0.024628144964985277,0.00014316669529314022
271,0.20711702158567663,0.024628144964985277,0.00014316669529314022
272,0.20711702158567663,0.024628144964985277,0.00014316669529314022
273,0.23584557596790462,0.027792300639676654,0.00014086592370448806
274,0.23584557596790462,0.027792300639676654,0.00014086592370448806
275,0.30976909677986664,0.028614846920568527,7.417689730982603e-05
276,0.13701435230683384,0.023885183654144458,0.00027916482172652063
277,0.11760073860322418,0.022774844312333023,0.0003106277000583649
278,0.14576603739321767,0.02402588648462424,0.00026307326794313904
279,0.07445840100278578,0.01699848774612772,0.0003558328626948382
280,0.07259866861591632,0.014815843188123066,0.00028732307775816473
281,0.07259866861591632,0.014815843188123066,0.00028732307775816473
282,0.07259866861591632,0.014815843188123066,0.00028732307775816473
283,0.07259866861591632,0.014815843188123066,0.00028732307775816473
284,0.07259866861591632,0.014815843188123066,0.00028732307775816473
285,0.07259866861591632,0.014815843188123066,0.00028732307775816473
286,0.0558295975436272,0.017055124845205015,0.0004536033487375755
287,0.0558295975436272,0.017055124845205015,0.0004536033487375755
288,0.07198163948257408,0.010990529999005249,0.00014356370659861733
289,0.07198163948257408,0.010990529999005249,0.00014356370659861733
290,0.07198163948257408,0.010990529999005249,0.00014356370659861733
291,0.07198163948257408,0.010990529999005249,0.00014356370659861733
292,0.053544972239515515,0.009324695101764742,0.00017177538516251485
293,0.08049742900856052,0.013015026647306,0.00019090032949246815
294,0.08049742900856052,0.013015026647306,0.00019090032949246815
295,0.057321848895107864,0.01371319542340742,0.00034062939761340954
296,0.057321848895107864,0.01371319542340742,0.00034062939761340954
297,0.057321848895107864,0.01371319542340742,0.00034062939761340954
298,0.057321848895107864,0.01371319542340742,0.00034062939761340954
299,0.057321848895107864,0.01371319542340742,0.00034062939761340954
300,0.057321848895107864,0.01371319542340742,0.00034062939761340954
301,0.057321848895107864,0.01371319542340742,0.00034062939761340954
302,0.052518997717227484,0.014686706303892225,0.0003873296014387075
303,0.052518997717227484,0.014686706303892225,0.0003873296014387075
304,0.052518997717227484,0.014686706303892225,0.0003873296014387075
305,0.052518997717227484,0.014686706303892225,0.0003873296014387075
306,0.052518997717227484,0.014686706303892225,0.0003873296014387075
307,0.052518997717227484,0.014686706303892225,0.0003873296014387075
308,0.052518997717227484,0.014686706303892225,0.0003873296014387075
309,0.052518997717227484,0.014686706303892225,0.0003873296014387075
310,0.052518997717227484,0.014686706303892225,0.0003873296014387075
311,0.14814753652044033,0.02143662868277198,0.00021020115049724585
312,0.08214997990304707,0.01919143393963574,0.00040044844036385234
313,0.09405094673956292,0.020917819274610273,0.00036945992737436435
314,0.14310849367314377,0.03222764241961851,0.0004267533979864013
315,0.14607047413678398,0.030402756448705937,0.0003904815688399258
316,0.14607047413678398,0.030402756448705937,0.0003904815688399258
317,0.14607047413678398,0.030402756448705937,0.0003904815688399258
318,0.14607047413678398,0.030402756448705937,0.0003904815688399258
319,0.14607047413678398,0.030402756448705937,0.0003904815688399258
320,0.14607047413678398,0.030402756448705937,0.0003904815688399258
321,0.14607047413678398,0.030402756448705937,0.0003904815688399258
322,0.16083009031372558,0.034252384239878655,0.00042356734926789593
323,0.16083009031372558,0.034252384239878655,0.00042356734926789593
324,0.1516310867626764,0.03215053487882239,0.00041603437477036635
325,0.11952953842246991,0.026832743227962193,0.000408249913590969
326,0.10627576157818285,0.018787340896068993,0.0002624624015351422
327,0.10627576157818285,0.018787340896068993,0.0002624624015351422
328,0.10627576157818285,0.018787340896068993,0.0002624624015351422
329,0.10627576157818285,0.018787340896068993,0.0002624624015351422
330,0.15353980226718186,0.029296991686982195,0.00035146582644959964
331,0.15353980226718186,0.029296991686982195,0.00035146582644959964
332,0.15353980226718186,0.029296991686982195,0.00035146582644959964
333,0.20891253267401225,0.03228720716361064,0.0002586868139826799
334,0.20891253267401225,0.03228720716361064,0.0002586868139826799
335,0.20891253267401225,0.03228720716361064,0.0002586868139826799
336,0.28654987667771775,0.03383274011838448,0.00014618479548113053
337,0.4171144405144894,0.03921405058803247,8.331715905448557e-05
338,0.4171144405144894,0.03921405058803247,8.331715905448557e-05
339,0.41569491413735155,0.04062754031767099,9.379118266639232e-05
340,0.42707324510723604,0.03833231158178158,7.131512339316428e-05
341,0.42707324510723604,0.03833231158178158,7.131512339316428e-05
342,0.3978418226951149,0.03740778769902458,8.450292586977894e-05
343,0.4550141703297871,0.04220692227566973,7.939268128672163e-05
344,0.4550141703297871,0.04220692227566973,7.939268128672163e-05
345,0.5640652937145375,0.05134713233304995,7.735440319455407e-05
346,0.5640652937145375,0.05134713233304995,7.735440319455407e-05
347,0.5640652937145375,0.05134713233304995,7.735440319455407e-05
348,0.5640652937145375,0.05134713233304995,7.735440319455407e-05
349,0.5640652937145375,0.05134713233304995,7.735440319455407e-05
350,0.5905924748079706,0.0596888537091506,0.00010843157368969711
351,0.5905924748079706,0.0596888537091506,0.00010843157368969711
352,0.5905924748079706,0.0596888537091506,0.00010843157368969711
353,0.5905924748079706,0.0596888537091506,0.00010843157368969711
354,0.5905924748079706,0.0596888537091506,0.00010843157368969711
355,0.5905924748079706,0.0596888537091506,0.00010843157368969711
356,0.5905924748079706,0.0596888537091506,0.00010843157368969711
357,0.5905924748079706,0.0596888537091506,0.00010843157368969711
358,0.5907754030164364,0.0597222615374574,0.00010839116019050657
359,0.5907754030164364,0.0597222615374574,0.00010839116019050657
360,0.5907754030164364,0.0597222615374574,0.00010839116019050657
361,0.5907754030164364,0.0597222615374574,0.00010839116019050657
362,0.5907754030164364,0.0597222615374574,0.00010839116019050657
363,0.5907754030164364,0.0597222615374574,0.00010839116019050657
364,0.5907754030164364,0.0597222615374574,0.00010839116019050657
365,0.5907754030164364,0.0597222615374574,0.00010839116019050657
366,0.5907754030164364,0.0597222615374574,0.00010839116019050657
367,0.5907754030164364,0.0597222615374574,0.00010839116019050657
368,0.5907754030164364,0.0597222615374574,0.00010839116019050657
369,0.5907754030164364,0.0597222615374574,0.00010839116019050657
370,0.5907754030164364,0.0597222615374574,0.00010839116019050657
371,0.5907754030164364,0.0597222615374574,0.00010839116019050657
372,0.5907754030164364,0.0597222615374574,0.00010839116019050657
373,0.5970540290810213,0.05814407508677433,9.685836529057998e-05
374,0.5970540290810213,0.05814407508677433,9.685836529057998e-05
375,0.5970540290810213,0.05814407508677433,9.685836529057998e-05
376,0.5970540290810213,0.05814407508677433,9.685836529057998e-05
377,0.5970465138769021,0.05814617586282511,9.689897033898843e-05
378,0.5970465138769021,0.05814617586282511,9.689897033898843e-05
379,0.5970465138769021,0.05814617586282511,9.689897033898843e-05
380,0.5970465138769021,0.05814617586282511,9.689897033898843e-05
381,0.5970465138769021,0.05814617586282511,9.689897033898843e-05
382,0.5970465138769021,0.05814617586282511,9.689897033898843e-05
383,0.5970465138769021,0.05814617586282511,9.689897033898843e-05
384,0.5970465138769021,0.05814617586282511,9.689897033898843e-05
385,0.5970465138769021,0.05814617586282511,9.689897033898843e-05
386,0.5970465138769021,0.05814617586282511,9.689897033898843e-05
387,0.5970465138769021,0.05814617586282511,9.689897033898843e-05
388,0.5970465138769021,0.05814617586282511,9.689897033898843e-05
389,0.5970465138769021,0.05814617586282511,9.689897033898843e-05
390,0.5970465138769021,0.05814617586282511,9.689897033898843e-05
391,0.5970465138769021,0.05814617586282511,9.689897033898843e-05
392,0.5970465138769021,0.05814617586282511,9.689897033898843e-05
393,0.5970465138769021,0.05814617586282511,9.689897033898843e-05
394,0.5970465138769021,0.05814617586282511,9.689897033898843e-05
395,0.5970465138769021,0.05814617586282511,9.689897033898843e-05
396,0.5970465138769021,0.05814617586282511,9.689897033898843e-05
397,0.5970465138769021,0.05814617586282511,9.689897033898843e-05
398,0.5970465138769021,0.05814617586282511,9.689897033898843e-05
399,0.5970465138769021,0.05814617586282511,9.689897033898843e-05
400,0.5970465138769021,0.05814617586282511,9.689897033898843e-05
401,0.5970465138769021,0.05814617586282511,9.689897033898843e-05
402,0.5970465138769021,0.05814617586282511,9.689897033898843e-05
403,0.5970465138769021,0.05814617586282511,9.689897033898843e-05
404,0.5970465138769021,0.05814617586282511,9.689897033898843e-05
405,0.5970465138769021,0.05814617586282511,9.689897033898843e-05
406,0.5970465138769021,0.05814617586282511,9.689897033898843e-05
407,0.5970465138769021,0.05814617586282511,9.689897033898843e-05
408,0.6007312322705929,0.05721823143323737,9.050094307107557e-05
409,0.6007312322705929,0.05721823143323737,9.050094307107557e-05
410,0.6007312322705929,0.05721823143323737,9.050094307107557e-05
411,0.6007312322705929,0.05721823143323737,9.050094307107557e-05
412,0.6007312322705929,0.05721823143323737,9.050094307107557e-05
413,0.6007312322705929,0.05721823143323737,9.050094307107557e-05
414,0.6007312322705929,0.05721823143323737,9.050094307107557e-05
415,0.6007312322705929,0.05721823143323737,9.050094307107557e-05
416,0.6007312322705929,0.05721823143323737,9.050094307107557e-05
417,0.6007312322705929,0.05721823143323737,9.050094307107557e-05
418,0.6007184495193206,0.057213176358054216,9.054092024430082e-05
419,0.6007184495193206,0.057213176358054216,9.054092024430082e-05
420,0.6007184495193206,0.057213176358054216,9.054092024430082e-05
421,0.6007184495193206,0.057213176358054216,9.054092024430082e-05
422,0.6007184495193206,0.057213176358054216,9.054092024430082e-05
423,0.6007184495193206,0.057213176358054216,9.054092024430082e-05
424,0.6007184495193206,0.057213176358054216,9.054092024430082e-05
425,0.6007184495193206,0.057213176358054216,9.054092024430082e-05
426,0.6007184495193206,0.057213176358054216,9.054092024430082e-05
427,0.6007184495193206,0.057213176358054216,9.054092024430082e-05
428,0.6007184495193206,0.057213176358054216,9.054092024430082e-05
429,0.6007184495193206,0.057213176358054216,9.054092024430082e-05
430,0.6007184495193206,0.057213176358054216,9.054092024430082e-05
431,0.6007184495193206,0.057213176358054216,9.054092024430082e-05
432,0.6007184495193206,0.057213176358054216,9.054092024430082e-05
433,0.6007184495193206,0.057213176358054216,9.054092024430082e-05
434,0.6007184495193206,0.057213176358054216,9.054092024430082e-05
435,0.5948295449732482,0.058714405506849546,0.00010089779551240955
436,0.5948295449732482,0.058714405506849546,0.00010089779551240955
437,0.5948295449732482,0.058714405506849546,0.00010089779551240955
438,0.5948295449732482,0.058714405506849546,0.00010089779551240955
439,0.5948295449732482,0.058714405506849546,0.00010089779551240955
440,0.5948295449732482,0.058714405506849546,0.00010089779551240955
441,0.5910278061809178,0.059645463523002325,0.00010768171417411605
442,0.5910278061809178,0.059645463523002325,0.00010768171417411605
443,0.5910278061809178,0.059645463523002325,0.00010768171417411605
444,0.5910278061809178,0.059645463523002325,0.00010768171417411605
445,0.5910278061809178,0.059645463523002325,0.00010768171417411605
446,0.5910278061809178,0.059645463523002325,0.00010768171417411605
447,0.5910278061809178,0.059645463523002325,0.00010768171417411605
448,0.5842483308374862,0.05021776283311228,6.138640690183601e-05
449,0.5842483308374862,0.05021776283311228,6.138640690183601e-05
450,0.5842483308374862,0.05021776283311228,6.138640690183601e-05
451,0.5842483308374862,0.05021776283311228,6.138640690183601e-05
452,0.5842483308374862,0.05021776283311228,6.138640690183601e-05
453,0.5842483308374862,0.05021776283311228,6.138640690183601e-05
454,0.5842483308374862,0.05021776283311228,6.138640690183601e-05
455,0.5842483308374862,0.05021776283311228,6.138640690183601e-05
456,0.5842483308374862,0.05021776283311228,6.138640690183601e-05
457,0.5842483308374862,0.05021776283311228,6.138640690183601e-05
458,0.5842483308374862,0.05021776283311228,6.138640690183601e-05
459,0.5842483308374862,0.05021776283311228,6.138640690183601e-05
460,0.5842483308374862,0.05021776283311228,6.138640690183601e-05
461,0.5841501251023261,0.050237309635064176,6.138254022121134e-05
