,r1,a1
0,10.124578842892594,2.442744457266581
1,10.12279134082301,2.442308883515447
2,10.12279134082301,2.442308883515447
3,10.12279134082301,2.442308883515447
4,10.12279134082301,2.442308883515447
5,10.12279134082301,2.442308883515447
6,10.12279134082301,2.442308883515447
7,10.123812592562894,2.4431266366923365
8,10.123812592562894,2.4431266366923365
9,10.123718076909757,2.4427594273398276
10,10.123718076909757,2.4427594273398276
11,10.123718076909757,2.4427594273398276
12,10.128118251484784,2.443116450142749
13,10.128325884121406,2.441447899415366
14,10.131736876750534,2.443808979247523
15,10.13356381903084,2.443111588637069
16,10.135118320983825,2.4420029631106788
17,10.137482513414808,2.4426772713117
18,10.137482513414808,2.4426772713117
19,10.137482513414808,2.4426772713117
20,10.137482513414808,2.4426772713117
21,10.137482513414808,2.4426772713117
22,10.138078678818298,2.443158534418262
23,10.13689110564655,2.443280853184472
24,10.137081966460325,2.4430294869602713
25,10.134992306323745,2.4435720301704658
26,10.135935036346897,2.4483774504293456
27,10.135935036346897,2.4483774504293456
28,10.135935036346897,2.4483774504293456
29,10.135935036346897,2.4483774504293456
30,10.135935036346897,2.4483774504293456
31,10.135935036346897,2.4483774504293456
32,10.135935036346897,2.4483774504293456
33,10.135935036346897,2.4483774504293456
34,10.135935036346897,2.4483774504293456
35,10.135935036346897,2.4483774504293456
36,10.135935036346897,2.4483774504293456
37,10.135935036346897,2.4483774504293456
38,10.135935036346897,2.4483774504293456
39,10.135935036346897,2.4483774504293456
40,10.130674377225166,2.4436373766570756
41,10.133809207605543,2.4444791415340132
42,10.133809207605543,2.4444791415340132
43,10.134895730011777,2.4477515751286174
44,10.134895730011777,2.4477515751286174
45,10.134895730011777,2.4477515751286174
46,10.134895730011777,2.4477515751286174
47,10.134895730011777,2.4477515751286174
48,10.134895730011777,2.4477515751286174
49,10.134895730011777,2.4477515751286174
50,10.134895730011777,2.4477515751286174
51,10.134895730011777,2.4477515751286174
52,10.134895730011777,2.4477515751286174
53,10.133767939575451,2.4417414499057815
54,10.12498711737136,2.440652724066998
55,10.124203161242276,2.4404874119857243
56,10.124731347241825,2.440492260335072
57,10.122919765777029,2.4403776040841536
58,10.122919765777029,2.4403776040841536
59,10.122919765777029,2.4403776040841536
60,10.122919765777029,2.4403776040841536
61,10.122919765777029,2.4403776040841536
62,10.122919765777029,2.4403776040841536
