,mean,sd,hdi_3%,hdi_97%,mpv
c3,5.8524139169e-05,1.1669932349e-05,4.6833551771e-05,7.022786141e-05,4.685361364474961e-05
c4,-0.040378537545273,0.0079803797433,-0.048375972002233,-0.032340983730733,-0.048357094041579375
x0,2676.5256276125283,80.77914414444184,2579.1247110185745,2766.2740697303707,2756.44208142359
y0,4.14705874825941,1.5248442139e-05,4.14702916318123,4.147089287914478,4.147062114968875
std_deviation[0],280.9307244952096,9.49478766522067,265.6614716564374,290.5653265639377,289.52599344960885
std_deviation[1],0.000107179365899,4.3079618026e-05,6.061284028e-05,0.000155160212347,6.416924743763241e-05
