,a,ef,m
95,0.0055653997523403805,0.0005207591641737067,0.03474932411933241
96,0.005659333840750815,0.0007510235339289825,0.03712708636224173
97,0.005659333840750815,0.0007510235339289825,0.03712708636224173
98,0.006213589990380154,0.0002506845838192068,0.026034431340445616
99,0.006213589990380154,0.0002506845838192068,0.026034431340445616
100,0.007699477321948434,0.00021674550612159262,0.027206139102740404
101,0.006900502180396829,0.0013690116195704055,0.04944987087253667
102,0.006900502180396829,0.0013690116195704055,0.04944987087253667
103,0.007847343209026313,0.003895208060183592,0.08332615835291242
104,0.008512465953027282,0.0009064853253166569,0.04922263144211039
105,0.007727647016806969,0.000580005903398261,0.025436632387237538
106,0.006711942721240269,0.0007232959498435952,0.021328820555176344
107,0.006938435125391927,0.0020679958715658854,0.054999118810151036
108,0.006938435125391927,0.0020679958715658854,0.054999118810151036
109,0.006285602478563094,0.0012725519717185262,0.029990110543956526
110,0.006285602478563094,0.0012725519717185262,0.029990110543956526
111,0.006285602478563094,0.0012725519717185262,0.029990110543956526
112,0.006285602478563094,0.0012725519717185262,0.029990110543956526
113,0.006285602478563094,0.0012725519717185262,0.029990110543956526
114,0.006678023897130021,0.0009604091891141271,0.026983490632104996
115,0.006678023897130021,0.0009604091891141271,0.026983490632104996
116,0.006678023897130021,0.0009604091891141271,0.026983490632104996
117,0.006678023897130021,0.0009604091891141271,0.026983490632104996
118,0.006678023897130021,0.0009604091891141271,0.026983490632104996
119,0.00649934573277863,0.003921913819853193,0.062374034929677066
120,0.00649934573277863,0.003921913819853193,0.062374034929677066
121,0.00649934573277863,0.003921913819853193,0.062374034929677066
122,0.00649934573277863,0.003921913819853193,0.062374034929677066
123,0.00649934573277863,0.003921913819853193,0.062374034929677066
124,0.00649934573277863,0.003921913819853193,0.062374034929677066
125,0.0060363660665228094,0.0038890098434109796,0.05965809990478316
126,0.0060363660665228094,0.0038890098434109796,0.05965809990478316
127,0.0060363660665228094,0.0038890098434109796,0.05965809990478316
128,0.0060363660665228094,0.0038890098434109796,0.05965809990478316
129,0.0060363660665228094,0.0038890098434109796,0.05965809990478316
130,0.0060363660665228094,0.0038890098434109796,0.05965809990478316
131,0.0060363660665228094,0.0038890098434109796,0.05965809990478316
132,0.005782663482451583,0.0021972534253572695,0.04581093996751389
133,0.006557861983888784,0.0006939520715381319,0.034354488307637786
134,0.006557861983888784,0.0006939520715381319,0.034354488307637786
135,0.006557861983888784,0.0006939520715381319,0.034354488307637786
136,0.006557861983888784,0.0006939520715381319,0.034354488307637786
137,0.006557861983888784,0.0006939520715381319,0.034354488307637786
138,0.006557861983888784,0.0006939520715381319,0.034354488307637786
139,0.006557861983888784,0.0006939520715381319,0.034354488307637786
140,0.006557861983888784,0.0006939520715381319,0.034354488307637786
141,0.006557861983888784,0.0006939520715381319,0.034354488307637786
142,0.006557861983888784,0.0006939520715381319,0.034354488307637786
143,0.006557861983888784,0.0006939520715381319,0.034354488307637786
144,0.006557861983888784,0.0006939520715381319,0.034354488307637786
145,0.006557861983888784,0.0006939520715381319,0.034354488307637786
146,0.006557861983888784,0.0006939520715381319,0.034354488307637786
147,0.006557861983888784,0.0006939520715381319,0.034354488307637786
148,0.006557861983888784,0.0006939520715381319,0.034354488307637786
149,0.006557861983888784,0.0006939520715381319,0.034354488307637786
150,0.006557861983888784,0.0006939520715381319,0.034354488307637786
151,0.006557861983888784,0.0006939520715381319,0.034354488307637786
152,0.006510355915656161,0.0031940482771079556,0.05583571602126868
153,0.006510355915656161,0.0031940482771079556,0.05583571602126868
154,0.006510355915656161,0.0031940482771079556,0.05583571602126868
155,0.006510355915656161,0.0031940482771079556,0.05583571602126868
156,0.006510355915656161,0.0031940482771079556,0.05583571602126868
157,0.006510355915656161,0.0031940482771079556,0.05583571602126868
158,0.006510355915656161,0.0031940482771079556,0.05583571602126868
159,0.006308583237489968,0.0029490435179409047,0.055966705267906466
160,0.00666041986085218,0.0026154070463348905,0.04359973436161668
161,0.006772548435274142,0.002356623114642593,0.05099788932783966
162,0.006144174899338642,0.0014480100182211616,0.0399545390138189
163,0.006144174899338642,0.0014480100182211616,0.0399545390138189
164,0.006144174899338642,0.0014480100182211616,0.0399545390138189
165,0.006144174899338642,0.0014480100182211616,0.0399545390138189
166,0.006144174899338642,0.0014480100182211616,0.0399545390138189
167,0.006144174899338642,0.0014480100182211616,0.0399545390138189
168,0.006144174899338642,0.0014480100182211616,0.0399545390138189
169,0.006144174899338642,0.0014480100182211616,0.0399545390138189
170,0.006144174899338642,0.0014480100182211616,0.0399545390138189
171,0.006144174899338642,0.0014480100182211616,0.0399545390138189
172,0.006144174899338642,0.0014480100182211616,0.0399545390138189
173,0.006144174899338642,0.0014480100182211616,0.0399545390138189
174,0.006144174899338642,0.0014480100182211616,0.0399545390138189
175,0.006144174899338642,0.0014480100182211616,0.0399545390138189
176,0.006144174899338642,0.0014480100182211616,0.0399545390138189
177,0.006144174899338642,0.0014480100182211616,0.0399545390138189
178,0.006144174899338642,0.0014480100182211616,0.0399545390138189
179,0.006144174899338642,0.0014480100182211616,0.0399545390138189
180,0.006144174899338642,0.0014480100182211616,0.0399545390138189
181,0.006144174899338642,0.0014480100182211616,0.0399545390138189
182,0.007457437362605494,0.0020299599266672204,0.05481580470260132
183,0.007457437362605494,0.0020299599266672204,0.05481580470260132
184,0.005403080822335797,0.0024746186763262494,0.03773002161182426
185,0.006044656742660188,0.0030407588227229433,0.05620351458415627
186,0.005917315684371382,0.002796567754469537,0.04392532889670408
187,0.005917315684371382,0.002796567754469537,0.04392532889670408
188,0.006382097171969181,0.0003447284465562655,0.02018650349393833
189,0.006382097171969181,0.0003447284465562655,0.02018650349393833
190,0.006382097171969181,0.0003447284465562655,0.02018650349393833
191,0.007063361315478641,0.003565823269903453,0.05827692895821212
192,0.00689261870543734,0.0045331334787203055,0.06939238708684704
193,0.00689261870543734,0.0045331334787203055,0.06939238708684704
194,0.00689261870543734,0.0045331334787203055,0.06939238708684704
195,0.00689261870543734,0.0045331334787203055,0.06939238708684704
196,0.00689261870543734,0.0045331334787203055,0.06939238708684704
197,0.00689261870543734,0.0045331334787203055,0.06939238708684704
198,0.00909772083773083,0.00032562724219385665,0.03283329621552263
199,0.00909772083773083,0.00032562724219385665,0.03283329621552263
200,0.008246115901313866,0.00030427438748341346,0.021940682856741073
201,0.008246115901313866,0.00030427438748341346,0.021940682856741073
202,0.008246115901313866,0.00030427438748341346,0.021940682856741073
203,0.009078500404842005,0.0002127942688755941,0.02772984192073243
204,0.009078500404842005,0.0002127942688755941,0.02772984192073243
205,0.009253096548872094,0.0001008290738040265,0.02622396587686601
206,0.009253096548872094,0.0001008290738040265,0.02622396587686601
207,0.009253096548872094,0.0001008290738040265,0.02622396587686601
208,0.00848188257178086,7.434586092573747e-05,0.0294173596303907
209,0.006601480878160918,0.0006686653834069103,0.04164510435122779
210,0.006601480878160918,0.0006686653834069103,0.04164510435122779
211,0.006601480878160918,0.0006686653834069103,0.04164510435122779
212,0.006601480878160918,0.0006686653834069103,0.04164510435122779
213,0.006601480878160918,0.0006686653834069103,0.04164510435122779
214,0.007090843807542898,0.0002775173895505769,0.025505934462692257
215,0.007090843807542898,0.0002775173895505769,0.025505934462692257
216,0.006435206035016823,0.00029969293846654336,0.026650195204779674
217,0.006435206035016823,0.00029969293846654336,0.026650195204779674
218,0.006435206035016823,0.00029969293846654336,0.026650195204779674
219,0.007263186898374516,0.0008172214607686097,0.043513064293727984
220,0.007650665503081663,0.001357075439146501,0.039646093964480274
221,0.007650665503081663,0.001357075439146501,0.039646093964480274
222,0.007650665503081663,0.001357075439146501,0.039646093964480274
223,0.007650665503081663,0.001357075439146501,0.039646093964480274
224,0.007650665503081663,0.001357075439146501,0.039646093964480274
225,0.007650665503081663,0.001357075439146501,0.039646093964480274
226,0.007650665503081663,0.001357075439146501,0.039646093964480274
227,0.007650665503081663,0.001357075439146501,0.039646093964480274
228,0.00866275879647043,0.0017595257590756347,0.04457056867100951
229,0.00866275879647043,0.0017595257590756347,0.04457056867100951
230,0.00866275879647043,0.0017595257590756347,0.04457056867100951
231,0.00866275879647043,0.0017595257590756347,0.04457056867100951
232,0.00866275879647043,0.0017595257590756347,0.04457056867100951
233,0.00866275879647043,0.0017595257590756347,0.04457056867100951
234,0.009438104377218133,0.001602102390788625,0.052094776134895375
235,0.009438104377218133,0.001602102390788625,0.052094776134895375
236,0.009438104377218133,0.001602102390788625,0.052094776134895375
237,0.009219473988345484,0.0012822741082179649,0.05086651342099694
238,0.009219473988345484,0.0012822741082179649,0.05086651342099694
239,0.009219473988345484,0.0012822741082179649,0.05086651342099694
240,0.009219473988345484,0.0012822741082179649,0.05086651342099694
241,0.009219473988345484,0.0012822741082179649,0.05086651342099694
242,0.009219473988345484,0.0012822741082179649,0.05086651342099694
243,0.009219473988345484,0.0012822741082179649,0.05086651342099694
244,0.007812494304181244,0.0013073817346321327,0.045018131779364555
245,0.007275323998107746,0.002569372407004689,0.05679285930175162
246,0.007275323998107746,0.002569372407004689,0.05679285930175162
247,0.007275323998107746,0.002569372407004689,0.05679285930175162
248,0.007275323998107746,0.002569372407004689,0.05679285930175162
249,0.007275323998107746,0.002569372407004689,0.05679285930175162
250,0.007275323998107746,0.002569372407004689,0.05679285930175162
251,0.007275323998107746,0.002569372407004689,0.05679285930175162
252,0.007275323998107746,0.002569372407004689,0.05679285930175162
253,0.007275323998107746,0.002569372407004689,0.05679285930175162
254,0.007275323998107746,0.002569372407004689,0.05679285930175162
255,0.007275323998107746,0.002569372407004689,0.05679285930175162
256,0.007275323998107746,0.002569372407004689,0.05679285930175162
257,0.006894705014464023,0.0010878753682624996,0.028404925468898494
258,0.006894705014464023,0.0010878753682624996,0.028404925468898494
259,0.006894705014464023,0.0010878753682624996,0.028404925468898494
260,0.006894705014464023,0.0010878753682624996,0.028404925468898494
261,0.006894705014464023,0.0010878753682624996,0.028404925468898494
262,0.006894705014464023,0.0010878753682624996,0.028404925468898494
263,0.00668245328387207,0.0018392093642282184,0.041662595603999444
264,0.00668245328387207,0.0018392093642282184,0.041662595603999444
265,0.00668245328387207,0.0018392093642282184,0.041662595603999444
266,0.00668245328387207,0.0018392093642282184,0.041662595603999444
267,0.00746779710161048,0.0015214333679497336,0.04050490719022938
268,0.00746779710161048,0.0015214333679497336,0.04050490719022938
269,0.00746779710161048,0.0015214333679497336,0.04050490719022938
270,0.007636693748622794,0.0013466796524739572,0.04200367061526429
271,0.007636693748622794,0.0013466796524739572,0.04200367061526429
272,0.007636693748622794,0.0013466796524739572,0.04200367061526429
273,0.007153489725480184,0.0035895108185931253,0.058782080533278644
274,0.0064017943133427065,0.0006237730283010026,0.023562171878684094
275,0.008330582128649846,0.00042974994095151115,0.027262273726852217
276,0.008518535516637196,9.727489877856011e-05,0.018862793506346672
277,0.008518535516637196,9.727489877856011e-05,0.018862793506346672
278,0.008311570179321529,0.00013452843656403958,0.02816291199123033
279,0.008311570179321529,0.00013452843656403958,0.02816291199123033
280,0.008311570179321529,0.00013452843656403958,0.02816291199123033
281,0.0074230686828818775,0.0010046837817220071,0.03947493118466974
282,0.0074230686828818775,0.0010046837817220071,0.03947493118466974
283,0.0074230686828818775,0.0010046837817220071,0.03947493118466974
284,0.0074230686828818775,0.0010046837817220071,0.03947493118466974
285,0.0074230686828818775,0.0010046837817220071,0.03947493118466974
286,0.0074230686828818775,0.0010046837817220071,0.03947493118466974
287,0.0074230686828818775,0.0010046837817220071,0.03947493118466974
288,0.0074230686828818775,0.0010046837817220071,0.03947493118466974
289,0.005568856571389473,0.000985057405021591,0.026177968241459956
290,0.007071363089011682,0.0005503528486087622,0.029911203910612607
291,0.007071363089011682,0.0005503528486087622,0.029911203910612607
292,0.007071363089011682,0.0005503528486087622,0.029911203910612607
293,0.007071363089011682,0.0005503528486087622,0.029911203910612607
294,0.007071363089011682,0.0005503528486087622,0.029911203910612607
295,0.005752171251614296,0.0008093463369396445,0.02957233009737379
296,0.005752171251614296,0.0008093463369396445,0.02957233009737379
297,0.005752171251614296,0.0008093463369396445,0.02957233009737379
298,0.005752171251614296,0.0008093463369396445,0.02957233009737379
299,0.00685716543723793,0.0014353139502828877,0.045218496721113666
300,0.00685716543723793,0.0014353139502828877,0.045218496721113666
301,0.00685716543723793,0.0014353139502828877,0.045218496721113666
302,0.00685716543723793,0.0014353139502828877,0.045218496721113666
303,0.00685716543723793,0.0014353139502828877,0.045218496721113666
304,0.00685716543723793,0.0014353139502828877,0.045218496721113666
305,0.00685716543723793,0.0014353139502828877,0.045218496721113666
306,0.00685716543723793,0.0014353139502828877,0.045218496721113666
307,0.00685716543723793,0.0014353139502828877,0.045218496721113666
308,0.00685716543723793,0.0014353139502828877,0.045218496721113666
309,0.00685716543723793,0.0014353139502828877,0.045218496721113666
310,0.00685716543723793,0.0014353139502828877,0.045218496721113666
311,0.00685716543723793,0.0014353139502828877,0.045218496721113666
312,0.00685716543723793,0.0014353139502828877,0.045218496721113666
313,0.005836418922533497,0.0036976985066503243,0.06839399805709077
314,0.007196869314114779,0.004831913254317128,0.08096140196503888
315,0.007196869314114779,0.004831913254317128,0.08096140196503888
316,0.005883988314116809,0.0046318200068517805,0.07347952138632077
317,0.005883988314116809,0.0046318200068517805,0.07347952138632077
318,0.005883988314116809,0.0046318200068517805,0.07347952138632077
319,0.005883988314116809,0.0046318200068517805,0.07347952138632077
320,0.005883988314116809,0.0046318200068517805,0.07347952138632077
321,0.005883988314116809,0.0046318200068517805,0.07347952138632077
322,0.005883988314116809,0.0046318200068517805,0.07347952138632077
323,0.005883988314116809,0.0046318200068517805,0.07347952138632077
324,0.005883988314116809,0.0046318200068517805,0.07347952138632077
325,0.005883988314116809,0.0046318200068517805,0.07347952138632077
326,0.005883988314116809,0.0046318200068517805,0.07347952138632077
327,0.005423548778458432,0.006053510135955764,0.07821200901098321
328,0.005423548778458432,0.006053510135955764,0.07821200901098321
329,0.005423548778458432,0.006053510135955764,0.07821200901098321
330,0.005423548778458432,0.006053510135955764,0.07821200901098321
331,0.005423548778458432,0.006053510135955764,0.07821200901098321
332,0.008166273477740082,0.0014413936354171547,0.05568384847500963
333,0.008166273477740082,0.0014413936354171547,0.05568384847500963
334,0.006750809837293205,0.002066579195720279,0.04873386449312422
335,0.006750809837293205,0.002066579195720279,0.04873386449312422
336,0.006750809837293205,0.002066579195720279,0.04873386449312422
337,0.006750809837293205,0.002066579195720279,0.04873386449312422
338,0.006750809837293205,0.002066579195720279,0.04873386449312422
339,0.006750809837293205,0.002066579195720279,0.04873386449312422
340,0.006201650213922754,0.004145755649070259,0.058440576298354266
341,0.006201650213922754,0.004145755649070259,0.058440576298354266
342,0.006201650213922754,0.004145755649070259,0.058440576298354266
343,0.006201650213922754,0.004145755649070259,0.058440576298354266
344,0.005347596813548471,0.005746246192836766,0.06675186988332278
345,0.007283765350637695,0.0011136926490757514,0.038940461533434466
346,0.007283765350637695,0.0011136926490757514,0.038940461533434466
347,0.007521497000257615,0.00206505730983419,0.05170786273732128
348,0.007521497000257615,0.00206505730983419,0.05170786273732128
349,0.007521497000257615,0.00206505730983419,0.05170786273732128
350,0.007521497000257615,0.00206505730983419,0.05170786273732128
351,0.007521497000257615,0.00206505730983419,0.05170786273732128
352,0.00603902419783821,0.00393060058738032,0.060697516615475046
353,0.0065367980069742085,0.003626432822608494,0.06038153670353471
354,0.0065367980069742085,0.003626432822608494,0.06038153670353471
355,0.0065367980069742085,0.003626432822608494,0.06038153670353471
356,0.00661279600686243,0.003615075486607849,0.0567357225250912
357,0.00661279600686243,0.003615075486607849,0.0567357225250912
358,0.00661279600686243,0.003615075486607849,0.0567357225250912
359,0.00661279600686243,0.003615075486607849,0.0567357225250912
360,0.00661279600686243,0.003615075486607849,0.0567357225250912
361,0.00661279600686243,0.003615075486607849,0.0567357225250912
362,0.00661279600686243,0.003615075486607849,0.0567357225250912
363,0.00661279600686243,0.003615075486607849,0.0567357225250912
364,0.00661279600686243,0.003615075486607849,0.0567357225250912
365,0.005468387471745048,0.0015973408522336906,0.030336977215047734
366,0.005468387471745048,0.0015973408522336906,0.030336977215047734
367,0.005468387471745048,0.0015973408522336906,0.030336977215047734
368,0.005722476435171931,0.0012993042430909044,0.026713084177935675
369,0.005722476435171931,0.0012993042430909044,0.026713084177935675
370,0.005722476435171931,0.0012993042430909044,0.026713084177935675
371,0.007942005782520835,0.0023180060577590446,0.05704665181001763
372,0.008143671806121935,0.0032480647438772937,0.060444531060900426
373,0.008524577958148292,0.0019505848249856117,0.04265515827362489
374,0.008524577958148292,0.0019505848249856117,0.04265515827362489
375,0.008524577958148292,0.0019505848249856117,0.04265515827362489
376,0.008524577958148292,0.0019505848249856117,0.04265515827362489
377,0.008524577958148292,0.0019505848249856117,0.04265515827362489
378,0.008524577958148292,0.0019505848249856117,0.04265515827362489
379,0.008524577958148292,0.0019505848249856117,0.04265515827362489
380,0.008524577958148292,0.0019505848249856117,0.04265515827362489
381,0.008524577958148292,0.0019505848249856117,0.04265515827362489
382,0.008524577958148292,0.0019505848249856117,0.04265515827362489
383,0.008524577958148292,0.0019505848249856117,0.04265515827362489
384,0.009129489357277682,0.001442582340195095,0.04778955267368554
385,0.009129489357277682,0.001442582340195095,0.04778955267368554
386,0.009129489357277682,0.001442582340195095,0.04778955267368554
387,0.007385869189697985,0.0006938321417729073,0.01974226895927983
388,0.007385869189697985,0.0006938321417729073,0.01974226895927983
389,0.007385869189697985,0.0006938321417729073,0.01974226895927983
390,0.007385869189697985,0.0006938321417729073,0.01974226895927983
391,0.0074225284521366505,0.0017040621160231977,0.026302004928354217
392,0.0074225284521366505,0.0017040621160231977,0.026302004928354217
393,0.008521493475211667,0.0017404993228893216,0.03479807260723582
394,0.008521493475211667,0.0017404993228893216,0.03479807260723582
395,0.008521493475211667,0.0017404993228893216,0.03479807260723582
396,0.008521493475211667,0.0017404993228893216,0.03479807260723582
397,0.008521493475211667,0.0017404993228893216,0.03479807260723582
398,0.008521493475211667,0.0017404993228893216,0.03479807260723582
399,0.008420352649900974,0.0032144751104207793,0.04921155875970496
400,0.007327157154440007,0.0031787449801968038,0.052917789640485983
401,0.006980746863807998,0.0015247146772487017,0.03397341178268319
402,0.006980746863807998,0.0015247146772487017,0.03397341178268319
403,0.006980746863807998,0.0015247146772487017,0.03397341178268319
404,0.006980746863807998,0.0015247146772487017,0.03397341178268319
405,0.006980746863807998,0.0015247146772487017,0.03397341178268319
406,0.006237358725304687,0.0030243700373809262,0.04957814617671129
407,0.006237358725304687,0.0030243700373809262,0.04957814617671129
408,0.006237358725304687,0.0030243700373809262,0.04957814617671129
409,0.006237358725304687,0.0030243700373809262,0.04957814617671129
410,0.006237358725304687,0.0030243700373809262,0.04957814617671129
411,0.006237358725304687,0.0030243700373809262,0.04957814617671129
412,0.00689649863656197,0.001058416412629692,0.03725896383051144
413,0.005553305064412749,0.0018162197775736053,0.040266526466861734
414,0.005553305064412749,0.0018162197775736053,0.040266526466861734
415,0.005553305064412749,0.0018162197775736053,0.040266526466861734
416,0.005255085624391247,0.0034195631323421473,0.05348775798846979
417,0.005255085624391247,0.0034195631323421473,0.05348775798846979
418,0.007327271612880259,0.0019433606513985457,0.04106258279493683
419,0.006176036797809924,0.0014298100972962573,0.044369834514725065
420,0.007015314586781761,0.0010731183754433874,0.04391993424323586
421,0.007015314586781761,0.0010731183754433874,0.04391993424323586
422,0.007015314586781761,0.0010731183754433874,0.04391993424323586
423,0.007015314586781761,0.0010731183754433874,0.04391993424323586
424,0.007015314586781761,0.0010731183754433874,0.04391993424323586
425,0.007015314586781761,0.0010731183754433874,0.04391993424323586
426,0.007015314586781761,0.0010731183754433874,0.04391993424323586
427,0.007015314586781761,0.0010731183754433874,0.04391993424323586
428,0.007015314586781761,0.0010731183754433874,0.04391993424323586
429,0.007015314586781761,0.0010731183754433874,0.04391993424323586
430,0.008390027219561667,0.0015485612385589308,0.04647508962045019
431,0.008390027219561667,0.0015485612385589308,0.04647508962045019
432,0.008390027219561667,0.0015485612385589308,0.04647508962045019
433,0.006536980776643945,0.000606209093803908,0.03040337336330713
434,0.006536980776643945,0.000606209093803908,0.03040337336330713
435,0.006536980776643945,0.000606209093803908,0.03040337336330713
436,0.006536980776643945,0.000606209093803908,0.03040337336330713
437,0.006536980776643945,0.000606209093803908,0.03040337336330713
438,0.006536980776643945,0.000606209093803908,0.03040337336330713
439,0.006536980776643945,0.000606209093803908,0.03040337336330713
440,0.006536980776643945,0.000606209093803908,0.03040337336330713
441,0.006536980776643945,0.000606209093803908,0.03040337336330713
442,0.006536980776643945,0.000606209093803908,0.03040337336330713
443,0.006536980776643945,0.000606209093803908,0.03040337336330713
444,0.006536980776643945,0.000606209093803908,0.03040337336330713
445,0.006536980776643945,0.000606209093803908,0.03040337336330713
446,0.006536980776643945,0.000606209093803908,0.03040337336330713
447,0.006490455837682275,0.0006331560079769982,0.022340867798582614
448,0.006490455837682275,0.0006331560079769982,0.022340867798582614
449,0.006490455837682275,0.0006331560079769982,0.022340867798582614
450,0.00548651265468574,0.0010691480091008835,0.02610845816969885
451,0.00548651265468574,0.0010691480091008835,0.02610845816969885
452,0.00548651265468574,0.0010691480091008835,0.02610845816969885
453,0.005617784883116291,0.0034877321176590994,0.04787782485582962
454,0.005617784883116291,0.0034877321176590994,0.04787782485582962
455,0.005617784883116291,0.0034877321176590994,0.04787782485582962
456,0.005617784883116291,0.0034877321176590994,0.04787782485582962
457,0.005617784883116291,0.0034877321176590994,0.04787782485582962
458,0.005617784883116291,0.0034877321176590994,0.04787782485582962
459,0.005617784883116291,0.0034877321176590994,0.04787782485582962
460,0.005617784883116291,0.0034877321176590994,0.04787782485582962
461,0.005617784883116291,0.0034877321176590994,0.04787782485582962
462,0.005112080265828068,0.0055548588606033076,0.057386052192599145
463,0.005112080265828068,0.0055548588606033076,0.057386052192599145
464,0.005503555080994035,0.005471178228867275,0.06380526272861546
465,0.005503555080994035,0.005471178228867275,0.06380526272861546
466,0.005503555080994035,0.005471178228867275,0.06380526272861546
467,0.005503555080994035,0.005471178228867275,0.06380526272861546
