,r1,a_PR,e
4117,8.652739181500328,1.2210728631698833,0.00011555599071546268
4118,8.652739181500328,1.2210728631698833,0.00011555599071546268
4119,8.17518955555681,1.154629420551771,0.00011291272524144264
4120,8.17518955555681,1.154629420551771,0.00011291272524144264
4121,8.17518955555681,1.154629420551771,0.00011291272524144264
4122,8.60729975433662,1.21638591683256,0.00012415852938719502
4123,8.26499780413088,1.1704137029574317,0.00011270511177069624
4124,8.26499780413088,1.1704137029574317,0.00011270511177069624
4125,8.26499780413088,1.1704137029574317,0.00011270511177069624
4126,8.26499780413088,1.1704137029574317,0.00011270511177069624
4127,8.26499780413088,1.1704137029574317,0.00011270511177069624
4128,8.26499780413088,1.1704137029574317,0.00011270511177069624
4129,8.03600227198349,1.1351150106331325,8.267994714421645e-05
4130,7.844388194886642,1.1079477644754858,8.932675112522471e-05
4131,7.844388194886642,1.1079477644754858,8.932675112522471e-05
4132,7.299388564175606,1.0289919651670685,0.00010141947835880951
4133,7.5271532128531575,1.0655683956418263,0.00011133289096397065
4134,7.5271532128531575,1.0655683956418263,0.00011133289096397065
4135,6.164458585560869,0.8711569740570307,8.830161538565489e-05
4136,7.612702113593541,1.0753440754942574,9.801155686358714e-05
4137,7.612702113593541,1.0753440754942574,9.801155686358714e-05
4138,7.612702113593541,1.0753440754942574,9.801155686358714e-05
4139,7.612702113593541,1.0753440754942574,9.801155686358714e-05
4140,7.612702113593541,1.0753440754942574,9.801155686358714e-05
4141,7.612702113593541,1.0753440754942574,9.801155686358714e-05
4142,7.7580867899026025,1.0953155838976816,0.00011632926726387073
4143,7.7580867899026025,1.0953155838976816,0.00011632926726387073
4144,7.7580867899026025,1.0953155838976816,0.00011632926726387073
4145,7.7580867899026025,1.0953155838976816,0.00011632926726387073
4146,7.895224584402256,1.1171459587929984,0.00012204606607378197
4147,7.895224584402256,1.1171459587929984,0.00012204606607378197
4148,7.062059984478622,0.9968980448225611,0.0001068387622537105
4149,7.062059984478622,0.9968980448225611,0.0001068387622537105
4150,7.835207677988144,1.1067388417931772,0.00010314094961315378
4151,7.835207677988144,1.1067388417931772,0.00010314094961315378
4152,7.790408141942566,1.1006390479257626,0.00012314462425465418
4153,7.790408141942566,1.1006390479257626,0.00012314462425465418
4154,7.790408141942566,1.1006390479257626,0.00012314462425465418
4155,7.790408141942566,1.1006390479257626,0.00012314462425465418
4156,7.790408141942566,1.1006390479257626,0.00012314462425465418
4157,7.790408141942566,1.1006390479257626,0.00012314462425465418
4158,7.790408141942566,1.1006390479257626,0.00012314462425465418
4159,7.182736758027091,1.0130567777000066,0.00011538239080326865
4160,7.182736758027091,1.0130567777000066,0.00011538239080326865
4161,7.182736758027091,1.0130567777000066,0.00011538239080326865
4162,7.015587124613348,0.9904463834121662,9.836799557701281e-05
4163,7.015587124613348,0.9904463834121662,9.836799557701281e-05
4164,7.015587124613348,0.9904463834121662,9.836799557701281e-05
4165,7.015587124613348,0.9904463834121662,9.836799557701281e-05
4166,7.015587124613348,0.9904463834121662,9.836799557701281e-05
4167,7.015587124613348,0.9904463834121662,9.836799557701281e-05
4168,7.015587124613348,0.9904463834121662,9.836799557701281e-05
4169,7.015587124613348,0.9904463834121662,9.836799557701281e-05
4170,7.259716297865151,1.0244098568512685,0.000111969369260956
4171,7.259716297865151,1.0244098568512685,0.000111969369260956
4172,7.097836866082428,1.0022071880826546,0.0001201688637739717
4173,7.097836866082428,1.0022071880826546,0.0001201688637739717
4174,7.097836866082428,1.0022071880826546,0.0001201688637739717
4175,7.097836866082428,1.0022071880826546,0.0001201688637739717
4176,7.097836866082428,1.0022071880826546,0.0001201688637739717
4177,7.097836866082428,1.0022071880826546,0.0001201688637739717
4178,7.097836866082428,1.0022071880826546,0.0001201688637739717
4179,8.49759275534213,1.2008412874218597,0.00014412528529746227
4180,7.872088861475658,1.110763680190956,0.00011480008654476342
4181,7.872088861475658,1.110763680190956,0.00011480008654476342
4182,7.872088861475658,1.110763680190956,0.00011480008654476342
4183,7.872088861475658,1.110763680190956,0.00011480008654476342
4184,7.872088861475658,1.110763680190956,0.00011480008654476342
4185,6.979728840620366,0.9853355864337088,0.0001105639781449902
4186,7.411751064327079,1.0466219010836126,0.00010363642574350486
4187,7.411751064327079,1.0466219010836126,0.00010363642574350486
4188,7.411751064327079,1.0466219010836126,0.00010363642574350486
4189,7.411751064327079,1.0466219010836126,0.00010363642574350486
4190,7.411751064327079,1.0466219010836126,0.00010363642574350486
4191,7.411751064327079,1.0466219010836126,0.00010363642574350486
4192,7.411751064327079,1.0466219010836126,0.00010363642574350486
4193,7.411751064327079,1.0466219010836126,0.00010363642574350486
4194,7.411751064327079,1.0466219010836126,0.00010363642574350486
4195,7.411751064327079,1.0466219010836126,0.00010363642574350486
4196,7.411751064327079,1.0466219010836126,0.00010363642574350486
4197,7.411751064327079,1.0466219010836126,0.00010363642574350486
4198,7.411751064327079,1.0466219010836126,0.00010363642574350486
4199,8.5251811415111,1.2049333711393697,0.0001351128146018201
4200,8.5251811415111,1.2049333711393697,0.0001351128146018201
4201,8.5251811415111,1.2049333711393697,0.0001351128146018201
4202,8.5251811415111,1.2049333711393697,0.0001351128146018201
4203,9.024585822154874,1.2746409213873287,0.000129547989027791
4204,9.024585822154874,1.2746409213873287,0.000129547989027791
4205,9.024585822154874,1.2746409213873287,0.000129547989027791
4206,7.246991123403919,1.0209296155143293,9.043296146744063e-05
4207,8.114146370519167,1.144489241396704,0.00011841535536953951
4208,7.230486592697875,1.0196256196649411,0.0001098040552228092
4209,7.230486592697875,1.0196256196649411,0.0001098040552228092
4210,7.230486592697875,1.0196256196649411,0.0001098040552228092
4211,7.230486592697875,1.0196256196649411,0.0001098040552228092
4212,7.230486592697875,1.0196256196649411,0.0001098040552228092
4213,7.230486592697875,1.0196256196649411,0.0001098040552228092
4214,7.230486592697875,1.0196256196649411,0.0001098040552228092
4215,7.8637442630506875,1.1103438567738821,0.0001293082261112748
4216,7.8637442630506875,1.1103438567738821,0.0001293082261112748
4217,8.012086285615489,1.132827380025507,0.00011351564467355979
4218,8.012086285615489,1.132827380025507,0.00011351564467355979
4219,8.012086285615489,1.132827380025507,0.00011351564467355979
4220,8.012086285615489,1.132827380025507,0.00011351564467355979
4221,8.012086285615489,1.132827380025507,0.00011351564467355979
4222,7.484499069824903,1.058650373039394,0.00012119989511799287
4223,7.484499069824903,1.058650373039394,0.00012119989511799287
4224,7.484499069824903,1.058650373039394,0.00012119989511799287
4225,7.97221325467229,1.126528011180687,0.00011627794565086377
4226,8.02170688563161,1.133842529489678,0.00011499381737426003
4227,8.02170688563161,1.133842529489678,0.00011499381737426003
4228,8.934253460037493,1.2627230830243645,0.00012227795973027
4229,8.934253460037493,1.2627230830243645,0.00012227795973027
4230,8.24429771433213,1.1665658249385402,0.00010265722189380611
4231,8.24429771433213,1.1665658249385402,0.00010265722189380611
4232,6.776072753961628,0.9581162477346257,8.393165568978313e-05
4233,6.776072753961628,0.9581162477346257,8.393165568978313e-05
4234,6.776072753961628,0.9581162477346257,8.393165568978313e-05
4235,6.776072753961628,0.9581162477346257,8.393165568978313e-05
4236,6.776072753961628,0.9581162477346257,8.393165568978313e-05
4237,6.776072753961628,0.9581162477346257,8.393165568978313e-05
4238,7.596021076320909,1.0716471644165833,0.00012007580870929585
4239,7.596021076320909,1.0716471644165833,0.00012007580870929585
4240,7.596021076320909,1.0716471644165833,0.00012007580870929585
4241,7.9213697161113945,1.1181538683096848,0.0001238339297727632
4242,7.9213697161113945,1.1181538683096848,0.0001238339297727632
4243,7.983500505727194,1.128653293602655,0.00012819687310349292
4244,7.983500505727194,1.128653293602655,0.00012819687310349292
4245,7.983500505727194,1.128653293602655,0.00012819687310349292
4246,7.983500505727194,1.128653293602655,0.00012819687310349292
4247,6.7502664422726415,0.9520431253447862,0.00011245689088103041
4248,6.9188784720740335,0.9760867751190985,9.452430942442343e-05
4249,8.337261916476479,1.178381980693769,0.0001239208256411847
4250,8.337261916476479,1.178381980693769,0.0001239208256411847
4251,7.625037966042374,1.0779589455494347,9.818467896637167e-05
4252,7.625037966042374,1.0779589455494347,9.818467896637167e-05
4253,7.625037966042374,1.0779589455494347,9.818467896637167e-05
4254,7.8023012132028535,1.100900142325601,0.00013359913770568752
4255,7.973920461320515,1.1262631962062948,0.00010643556898017674
4256,7.973920461320515,1.1262631962062948,0.00010643556898017674
4257,7.973920461320515,1.1262631962062948,0.00010643556898017674
4258,8.145703529729294,1.1510888580984213,0.00011906861743580765
4259,8.145703529729294,1.1510888580984213,0.00011906861743580765
4260,8.145703529729294,1.1510888580984213,0.00011906861743580765
4261,8.145703529729294,1.1510888580984213,0.00011906861743580765
4262,7.986749260455751,1.130946340474628,0.0001111136160224545
4263,7.986749260455751,1.130946340474628,0.0001111136160224545
4264,7.986749260455751,1.130946340474628,0.0001111136160224545
4265,7.986749260455751,1.130946340474628,0.0001111136160224545
4266,7.986749260455751,1.130946340474628,0.0001111136160224545
4267,7.85260763906226,1.110792303031142,0.00012582849605392477
4268,7.85260763906226,1.110792303031142,0.00012582849605392477
4269,8.495141239929858,1.2009305824425862,0.0001227672583185434
4270,7.088667688272681,1.0007010418295537,8.65922452228526e-05
4271,7.088667688272681,1.0007010418295537,8.65922452228526e-05
4272,7.088667688272681,1.0007010418295537,8.65922452228526e-05
4273,8.39773461744026,1.1856271209678633,0.00011655225657069797
4274,8.39773461744026,1.1856271209678633,0.00011655225657069797
4275,8.39773461744026,1.1856271209678633,0.00011655225657069797
4276,5.944375615738187,0.8399626664786389,9.114535250331248e-05
4277,6.889441281640131,0.9737909263627391,0.00010233398301286941
4278,7.77523960896647,1.1006803804943934,0.0001282866506234286
4279,7.77523960896647,1.1006803804943934,0.0001282866506234286
4280,7.77523960896647,1.1006803804943934,0.0001282866506234286
4281,7.092837510326214,1.002192072132622,0.00011460102559096459
4282,7.092837510326214,1.002192072132622,0.00011460102559096459
4283,7.662968395738035,1.0828396673498761,0.00010720791833954783
4284,7.662968395738035,1.0828396673498761,0.00010720791833954783
4285,7.662968395738035,1.0828396673498761,0.00010720791833954783
4286,7.058549610396354,0.9979295563806982,0.00010047635508890844
4287,7.058549610396354,0.9979295563806982,0.00010047635508890844
4288,7.058549610396354,0.9979295563806982,0.00010047635508890844
4289,7.058549610396354,0.9979295563806982,0.00010047635508890844
4290,7.058549610396354,0.9979295563806982,0.00010047635508890844
4291,7.058549610396354,0.9979295563806982,0.00010047635508890844
4292,7.058549610396354,0.9979295563806982,0.00010047635508890844
4293,7.058549610396354,0.9979295563806982,0.00010047635508890844
