,mean,sd,hdi_3%,hdi_97%,mpv
std_deviation[0],247.60948765512117,31.638374171352,190.77345333919956,306.40085024661084,242.71585357006614
std_deviation[1],3.906967682597482,0.505270200436638,3.063679973255082,4.901256726935587,3.752273611535021
r1,7.498337693373935,0.700979004341944,6.185679977540895,8.823988388408027,7.61887281401053
a_PR,1.059424744581667,0.099412841670807,0.873052162975212,1.247064262499628,1.0768991625620847
e,0.000107508390697,1.6152401993e-05,7.5226461905e-05,0.000133383177969,0.00011246216421318826
