,mean,sd,hdi_3%,hdi_97%,mpv
c3,-0.000101491958098,1.1289874648e-05,-0.0001151455297,-9.0225084711e-05,-9.028352501540535e-05
c6,3.9791835e-08,3.083798e-09,3.6767325e-08,4.4032051e-08,3.677893638863118e-08
c8,-0.001969744932203,0.000369585266614,-0.002372658266394,-0.001597752646649,-0.0016010265545714783
x0,2809.5377346418545,130.65560784100225,2674.0324946689366,2986.1404428022283,2681.4743756420753
y0,4.14705872261744,8.491524878e-06,4.147041186577264,4.147074133736724,4.1470600152530155
std_deviation[0],284.4161954338635,0.109456623353465,284.26256789222816,284.46797926933056,284.46430075874963
std_deviation[1],6.0406222489e-05,1.8361314205e-05,3.9827540479e-05,8.1922865584e-05,4.2060663439008416e-05
