,mean,sd,hdi_3%,hdi_97%,mpv
c3,-9.7532840176e-05,2.441007174e-06,-0.000101522602381,-9.2832605111e-05,-9.715464592532921e-05
c4,-0.007809307561635,0.000918585631067,-0.009930691820312,-0.00690817997327,-0.007269048423168431
c6,3.941619e-08,9.44185e-10,3.7756811e-08,4.102492e-08,3.9189661209196945e-08
x0,2742.0178472012544,41.29727000720816,2685.659075236713,2821.529397328691,2713.7232754553243
y0,4.14705879681325,1.3453870204e-05,4.147033485648465,4.147084015397366,4.147055452699332
std_deviation[0],284.4676551843577,0.000522712530115,284.46692286261,284.4679798449172,284.4679507729481
std_deviation[1],8.2778719824e-05,8.602326068e-06,6.9833745781e-05,9.5320997838e-05,7.377397554589302e-05
