,mean,sd,hdi_3%,hdi_97%,mpv
std_deviation[0],632.8500511226447,81.0609724075105,484.281825742198,781.1057156513557,593.1721466350771
std_deviation[1],2.438886533830592,0.323823316900446,1.882505249699499,3.060424994949004,2.2417035376912757
a,0.00679810433176,0.000998126074391,0.005030797173571,0.008712105609039,0.006590904957819645
ef,0.001813696384273,0.001579303841866,3.538163993e-06,0.004866466140573,0.000487697356836361
m,0.042071794342929,0.01552227897444,0.019032078133291,0.073773443460405,0.03358453056646759
